Player,Stats
Petras Balocka,"[[[60.0, 4.7, 12.6, 134.2, 30.9, 66.7, 70.3, 17.2, 6.2, 28.6, 15.3, 0.0, 2.4, 88.9, 0.5, 7.1, 0.667, 6.666666666666667], '20081101-20081114']]"
Damian Saunders,"[[[55.0, 4.7, 38.5, 139.9, 26.1, 86.4, 81.4, 17.0, 5.3, 35.3, 17.4, 18.8, 14.1, 36.4, 0.714, 9.1, 0.75, 6.583333333333333], '20081101-20081114']]"
Aaron Linn,"[[[80.0, 4.7, 3.6, 125.4, 18.7, 36.4, 48.6, 8.9, 9.4, 19.7, 0.0, 0.0, 0.0, 45.5, 0.5, 5.2, 0.0, 6.25], '20081101-20081114']]"
Cade Davis,"[[[45.0, 4.7, 20.8, 168.1, 15.3, 78.6, 78.6, 0.0, 11.4, 11.6, 0.0, 5.8, 3.3, 0.0, 1.0, 19.0, 0.5, 6.416666666666667], '20081101-20081114']]"
Lazar Hayward,"[[[60.0, 4.7, 13.9, 148.9, 23.8, 70.8, 73.4, 23.1, 32.4, 16.1, 8.8, 0.0, 2.1, 16.7, 0.875, 8.3, 0.25, 6.5], '20081101-20081114']]"
Brian Morris,"[[[87.5, 4.7, 2.5, 134.0, 14.6, 71.4, 62.9, 2.9, 5.0, 37.4, 10.3, 0.0, 1.5, 28.6, 1.0, 7.5, 0.4, 6.416666666666667], '20081101-20081114']]"
Brian Gilmore,"[[[90.0, 4.6, 7.1, 111.5, 21.1, 68.2, 66.9, 2.8, 0.0, 15.5, 24.0, 0.0, 0.0, 18.2, 0.75, 11.8, 0.429, 6.666666666666667], '20081101-20081114']]"
Wynton Witherspoon,"[[[64.4, 4.6, 15.9, 150.0, 14.9, 81.3, 81.3, 4.8, 13.9, 26.5, 13.6, 3.4, 2.0, 0.0, 0.714, 2.0, 1.0, 6.583333333333333], '20081101-20081114']]"
David Jackson,"[[[75.0, 4.6, 12.1, 132.8, 17.5, 70.0, 75.6, 4.9, 8.3, 28.1, 25.5, 4.9, 2.2, 40.0, 1.0, 6.7, 0.333, 6.583333333333333], '20081101-20081114']]"
Matt Mouzy,"[[[82.5, 4.6, 15.4, 129.7, 20.1, 75.0, 75.0, 4.3, 2.8, 19.4, 27.2, 0.0, 5.7, 0.0, 0.75, 10.9, 0.5, 6.0], '20081101-20081114']]"
Jarvis Jones,"[[[55.0, 4.6, 6.1, 144.0, 15.6, 62.5, 67.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.667, 11.8, 0.4, 6.166666666666667], '20081101-20081114']]"
Travis Gabbidon,"[[[87.5, 4.6, 6.3, 127.4, 14.6, 87.5, 87.5, 0.0, 11.1, 0.0, 25.4, 0.0, 0.0, 0.0, 0.5, 11.1, 0.667, 6.583333333333333], '20081101-20081114']]"
Scott VanderMeer,"[[[80.0, 4.5, 11.6, 121.5, 22.1, 50.0, 54.3, 12.2, 21.3, 9.1, 0.0, 20.0, 0.0, 80.0, 0.5, 0.0, 0.0, 7.0], '20081101-20081114']]"
Perry Stevenson,"[[[100.0, 4.5, 7.8, 133.2, 16.1, 66.7, 65.3, 18.9, 17.5, 6.5, 13.1, 9.8, 2.2, 58.3, 0.667, 0.0, 0.0, 6.75], '20081101-20081114']]"
Matt Johnson,"[[[75.0, 4.5, 7.9, 115.0, 31.1, 46.4, 51.9, 4.2, 22.2, 26.7, 6.9, 0.0, 4.4, 35.7, 0.455, 6.4, 0.333, 6.166666666666667], '20081101-20081114']]"
Kelvin Lewis,"[[[83.8, 4.5, 8.9, 131.8, 18.4, 67.5, 69.3, 5.2, 14.3, 6.3, 14.6, 0.0, 2.7, 25.0, 0.6, 13.4, 0.467, 6.333333333333333], '20081101-20081114']]"
Kyle Johnson,"[[[92.5, 4.5, 5.9, 107.0, 25.6, 60.7, 66.4, 0.0, 14.7, 0.0, 22.1, 0.0, 0.0, 50.0, 0.667, 11.3, 0.375, 6.416666666666667], '20081101-20081114']]"
Jeremy Chappell,"[[[95.0, 4.5, 7.8, 111.9, 23.6, 53.8, 63.1, 2.6, 28.7, 23.1, 17.7, 0.0, 0.0, 46.2, 0.571, 8.3, 0.333, 6.25], '20081101-20081114']]"
Marcus Cousin,"[[[70.0, 4.4, 5.3, 130.0, 23.5, 60.0, 60.6, 12.4, 29.9, 8.7, 4.6, 0.0, 0.0, 50.0, 0.6, 0.0, 0.0, 6.916666666666667], '20081101-20081114']]"
Scottie Reynolds,"[[[75.0, 4.4, 7.3, 123.3, 24.0, 45.5, 52.3, 0.0, 3.6, 35.3, 8.2, 0.0, 4.0, 27.3, 0.4, 11.9, 0.333, 6.166666666666667], '20081101-20081114']]"
Charles Jenkins,"[[[75.0, 4.4, 3.5, 104.5, 32.5, 42.9, 54.6, 2.5, 9.8, 51.3, 24.9, 0.0, 0.0, 78.6, 0.462, 1.6, 0.0, 6.25], '20081101-20081114']]"
Brent Benson,"[[[95.0, 4.4, 12.1, 120.2, 23.2, 73.1, 74.4, 0.0, 5.3, 28.9, 21.6, 2.3, 2.5, 61.5, 0.833, 8.8, 0.429, 6.083333333333333], '20081101-20081114']]"
Jamel McLean,"[[[55.0, 4.4, 20.9, 158.5, 15.6, 100.0, 79.1, 12.1, 30.9, 9.8, 0.0, 12.1, 2.5, 233.3, 1.0, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Kyle Singler,"[[[60.0, 4.4, 16.8, 127.3, 29.4, 55.3, 65.6, 8.8, 25.6, 14.7, 17.8, 6.2, 3.2, 110.5, 0.563, 3.1, 0.333, 6.666666666666667], '20081101-20081114']]"
Jonathan Whipple,"[[[50.0, 4.4, -0.9, 191.8, 7.7, 100.0, 100.0, 14.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.1, 1.0, 6.583333333333333], '20081101-20081114']]"
Markus Mitchell,"[[[50.0, 4.4, 10.0, 176.3, 12.0, 66.7, 75.9, 12.9, 24.2, 16.0, 0.0, 10.8, 0.0, 66.7, 0.667, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Trey McCorkle,"[[[50.0, 4.4, 9.7, 139.4, 16.1, 80.0, 84.0, 8.5, 6.7, 0.0, 17.4, 0.0, 0.0, 40.0, 0.8, 0.0, 0.0, 6.833333333333333], '20081101-20081114']]"
Chas McFarland,"[[[52.5, 4.4, 15.0, 171.0, 15.9, 100.0, 101.7, 6.1, 23.8, 13.0, 16.2, 5.0, 0.0, 100.0, 1.0, 0.0, 0.0, 7.0], '20081101-20081114']]"
Mike Davis,"[[[42.5, 4.4, 9.8, 162.5, 22.6, 75.0, 88.7, 7.4, 24.8, 10.3, 14.0, 0.0, 0.0, 175.0, 0.75, 0.0, 0.0, 6.916666666666667], '20081101-20081114'], [[70.0, 1.7, 4.2, 118.6, 11.9, 60.0, 60.0, 8.9, 10.5, 14.5, 17.9, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 6.75], '20081101-20081114']]"
Dunnell Webb,"[[[72.5, 4.4, 5.7, 117.1, 21.4, 60.0, 60.6, 10.1, 6.4, 0.0, 9.0, 0.0, 1.9, 50.0, 0.667, 1.9, 0.0, 6.416666666666667], '20081101-20081114']]"
Corey Stokes,"[[[65.0, 4.3, 6.8, 150.5, 12.8, 91.7, 93.5, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 33.3, 0.5, 9.1, 0.75, 6.416666666666667], '20081101-20081114']]"
Jeff Peterson,"[[[60.0, 4.3, 4.7, 157.7, 16.9, 87.5, 90.9, 0.0, 9.0, 26.3, 17.9, 0.0, 0.0, 50.0, 0.667, 3.0, 1.0, 6.0], '20081101-20081114']]"
Terrence Oglesby,"[[[52.5, 4.3, 19.6, 140.1, 19.6, 78.6, 80.0, 0.0, 3.6, 7.8, 22.3, 0.0, 7.0, 71.4, 0.333, 8.7, 0.75, 6.166666666666667], '20081101-20081114']]"
Brett Harvey,"[[[72.5, 4.3, 1.8, 124.4, 20.3, 28.6, 57.6, 0.0, 4.4, 12.4, 9.6, 0.0, 3.9, 128.6, 0.4, 3.9, 0.0, 6.0], '20081101-20081114']]"
Manny Adako,"[[[80.0, 4.3, 1.4, 129.5, 15.7, 52.9, 58.2, 8.4, 4.5, 4.7, 6.7, 0.0, 2.1, 23.5, 0.563, 1.1, 0.0, 6.666666666666667], '20081101-20081114']]"
DeJuan Blair,"[[[67.5, 4.3, 8.5, 134.2, 25.7, 61.5, 60.9, 33.5, 31.7, 6.1, 8.4, 0.0, 4.3, 15.4, 0.615, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Christopher Jones,"[[[68.8, 4.3, 3.1, 142.0, 10.7, 93.8, 95.0, 3.9, 7.9, 15.4, 26.9, 0.0, 1.9, 25.0, 1.0, 1.9, 0.5, 6.0], '20081101-20081114']]"
Clif Colbert,"[[[60.0, 4.3, 12.1, 144.3, 20.3, 60.0, 61.3, 10.9, 21.4, 19.6, 0.0, 0.0, 2.2, 30.0, 0.75, 4.4, 0.0, 6.333333333333333], '20081101-20081114']]"
Kelvin McConnell,"[[[42.5, 4.2, -0.6, 174.7, 18.0, 62.5, 62.5, 0.0, 0.0, 53.7, 0.0, 0.0, 0.0, 0.0, 1.0, 10.8, 0.333, 6.0], '20081101-20081114']]"
Wade Knapp,"[[[60.0, 4.2, 5.7, 135.1, 14.7, 60.0, 58.8, 5.6, 11.5, 11.1, 0.0, 4.9, 2.7, 40.0, 0.6, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Troy Jackson,"[[[100.0, 4.2, 1.7, 106.4, 28.1, 54.8, 54.7, 0.0, 5.6, 35.0, 13.7, 2.0, 2.6, 9.5, 0.444, 15.5, 0.417, 6.25], '20081101-20081114']]"
Gregory Echenique,"[[[90.0, 4.2, 7.2, 122.6, 16.8, 40.0, 51.4, 16.7, 21.3, 5.6, 0.0, 13.6, 0.0, 240.0, 0.4, 0.0, 0.0, 6.75], '20081101-20081114']]"
Milan Prodanovic,"[[[67.5, 4.2, 9.2, 135.2, 12.3, 60.0, 58.8, 4.6, 15.2, 26.1, 0.0, 0.0, 0.0, 40.0, 0.0, 11.4, 0.4, 6.166666666666667], '20081101-20081114']]"
Jamar Samuels,"[[[52.5, 4.2, 14.8, 163.4, 15.6, 66.7, 69.6, 8.9, 13.9, 17.8, 0.0, 14.7, 0.0, 66.7, 0.667, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Leroy Nobles,"[[[87.5, 4.2, 6.0, 121.2, 17.4, 45.0, 45.7, 6.5, 7.6, 29.6, 0.0, 0.0, 1.9, 20.0, 0.429, 5.7, 0.333, 6.416666666666667], '20081101-20081114']]"
Lucas Hargrove,"[[[82.5, 4.2, 1.1, 113.3, 25.0, 50.0, 57.4, 12.5, 0.0, 26.2, 21.6, 0.0, 0.0, 87.5, 0.667, 3.6, 0.0, 6.5], '20081101-20081114']]"
Roeland Schaftenaar,"[[[70.0, 4.2, 9.0, 155.9, 12.0, 75.0, 73.7, 0.0, 17.3, 10.9, 0.0, 0.0, 0.0, 75.0, 0.0, 7.8, 0.667, 6.916666666666667], '20081101-20081114']]"
Michael Culpo,"[[[50.0, 4.1, 9.3, 153.7, 12.7, 75.0, 75.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.75, 6.083333333333333], '20081101-20081114']]"
Josh Wilson,"[[[72.5, 4.1, 7.1, 121.6, 24.7, 85.7, 77.2, 17.2, 11.5, 25.7, 27.0, 0.0, 0.0, 42.9, 1.0, 8.9, 0.5, 6.166666666666667], '20081101-20081114']]"
David Dubois,"[[[55.0, 4.1, 3.7, 129.4, 33.1, 57.1, 60.2, 18.2, 20.2, 17.7, 8.4, 0.0, 0.0, 14.3, 0.417, 5.6, 1.0, 6.416666666666667], '20081101-20081114']]"
Jarvis Hill,"[[[82.5, 4.1, 15.2, 104.6, 32.5, 70.0, 67.0, 0.0, 7.8, 0.0, 30.2, 0.0, 9.7, 20.0, 0.667, 11.8, 0.5, 6.166666666666667], '20081101-20081114']]"
Ty Abbott,"[[[80.0, 4.1, 7.9, 130.5, 22.3, 69.2, 69.2, 6.0, 25.0, 31.3, 8.5, 4.3, 0.0, 0.0, 0.857, 11.3, 0.333, 6.25], '20081101-20081114']]"
Andre Williamson,"[[[55.6, 4.1, 9.9, 176.0, 10.6, 100.0, 87.0, 14.2, 10.8, 0.0, 0.0, 16.4, 1.8, 1000.0, 1.0, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Trumaine Pearson,"[[[56.3, 4.1, 12.6, 131.9, 18.5, 67.9, 64.6, 9.7, 16.9, 6.4, 6.7, 6.3, 1.2, 57.1, 0.5, 4.9, 0.75, 6.666666666666667], '20081101-20081114']]"
Loren Leath,"[[[55.0, 4.1, 19.6, 124.3, 29.7, 65.6, 65.6, 0.0, 20.2, 0.0, 8.9, 0.0, 2.6, 0.0, 0.333, 18.4, 0.714, 6.166666666666667], '20081101-20081114']]"
Jacob Pullen,"[[[75.0, 4.1, 8.1, 128.6, 23.3, 46.7, 51.8, 6.2, 0.0, 31.7, 15.3, 0.0, 3.7, 20.0, 0.667, 16.1, 0.222, 6.0], '20081101-20081114']]"
Will Harris,"[[[85.0, 4.1, 4.5, 103.4, 22.9, 50.0, 52.1, 3.2, 9.0, 36.5, 22.2, 0.0, 1.7, 8.3, 0.5, 10.2, 0.333, 6.5], '20081101-20081114']]"
Justin Rutty,"[[[67.5, 4.1, 4.2, 133.1, 20.5, 60.0, 56.9, 19.0, 23.4, 0.0, 0.0, 3.5, 0.0, 30.0, 0.6, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Harouna Mutombo,"[[[52.5, 4.1, 14.9, 119.3, 20.7, 62.5, 58.4, 4.6, 0.0, 14.2, 0.0, 9.1, 0.0, 37.5, 0.4, 7.7, 0.667, 6.333333333333333], '20081101-20081114']]"
Jesus Verdejo,"[[[95.0, 4.0, 9.0, 117.9, 20.6, 56.3, 53.1, 0.0, 8.3, 7.2, 8.5, 0.0, 1.8, 12.5, 0.429, 15.8, 0.444, 6.333333333333333], '20081101-20081114']]"
J.D. Pollock,"[[[70.0, 4.0, 6.1, 129.4, 24.5, 70.0, 73.1, 0.0, 9.5, 25.5, 17.8, 0.0, 6.5, 20.0, 0.8, 10.9, 0.4, 6.416666666666667], '20081101-20081114']]"
Robert Tibbs,"[[[71.1, 4.0, 5.1, 139.4, 12.5, 66.7, 65.7, 6.5, 11.0, 5.0, 0.0, 2.7, 1.6, 83.3, 0.667, 0.0, 0.0, 6.5], '20081101-20081114']]"
Chad Tomko,"[[[60.0, 4.0, 21.3, 117.8, 36.6, 55.3, 58.0, 3.3, 17.5, 25.0, 4.6, 0.0, 13.7, 47.4, 0.5, 11.8, 0.429, 5.916666666666667], '20081101-20081114']]"
James Johnson,"[[[70.0, 4.0, 14.6, 128.5, 27.1, 68.2, 69.8, 9.2, 23.8, 26.5, 21.2, 0.0, 5.9, 36.4, 0.75, 5.8, 0.333, 6.666666666666667], '20081101-20081114'], [[85.0, -3.0, -13.6, 61.2, 21.6, 23.1, 23.1, 3.0, 6.2, 15.7, 25.3, 2.8, 0.0, 0.0, 0.429, 10.9, 0.0, 6.0], '20081101-20081114']]"
Brandon Davis,"[[[80.0, 4.0, 6.9, 127.2, 27.1, 58.3, 68.5, 20.8, 22.7, 21.5, 23.5, 5.7, 0.0, 58.3, 0.583, 0.0, 0.0, 6.5], '20081101-20081114']]"
Tavaris Washington,"[[[72.5, 4.0, 0.7, 107.4, 31.7, 63.6, 62.8, 14.5, 13.3, 0.0, 20.1, 0.0, 0.0, 63.6, 0.875, 6.4, 0.0, 6.416666666666667], '20081101-20081114']]"
Tay Waller,"[[[75.0, 4.0, 16.2, 125.1, 18.4, 77.8, 73.9, 0.0, 4.4, 25.0, 21.6, 0.0, 6.4, 11.1, 1.0, 15.8, 0.5, 6.166666666666667], '20081101-20081114']]"
Mike Smith,"[[[60.0, 3.9, 13.2, 103.6, 35.0, 53.1, 53.1, 17.4, 18.1, 0.0, 12.4, 0.0, 4.3, 25.0, 0.538, 6.5, 0.333, 6.5], '20081101-20081114'], [[65.0, -3.2, -3.0, 57.4, 13.2, 50.0, 50.0, 0.0, 21.0, 0.0, 52.4, 0.0, 2.4, 0.0, 0.5, 0.0, 0.0, 6.583333333333333], '20081101-20081114']]"
Gordon Watt,"[[[55.0, 3.9, 7.1, 107.0, 35.7, 55.0, 59.5, 10.1, 35.4, 30.5, 19.0, 0.0, 2.3, 90.0, 0.667, 9.0, 0.25, 6.5], '20081101-20081114']]"
Maurice Miller,"[[[80.0, 3.9, 6.8, 108.2, 33.4, 38.5, 45.5, 4.0, 12.9, 48.5, 14.6, 0.0, 4.9, 92.3, 0.625, 8.1, 0.0, 6.166666666666667], '20081101-20081114']]"
Keith Cothran,"[[[72.5, 3.9, 6.1, 127.0, 22.4, 54.2, 57.6, 3.4, 4.2, 8.2, 0.0, 3.5, 2.1, 33.3, 0.556, 6.3, 0.333, 6.333333333333333], '20081101-20081114']]"
Shannon Behling,"[[[77.5, 3.9, 1.3, 105.7, 25.1, 56.3, 54.6, 7.4, 6.1, 0.0, 15.4, 0.0, 1.9, 6.3, 0.6, 21.2, 0.364, 6.583333333333333], '20081101-20081114']]"
Landon Clement,"[[[70.0, 3.8, 6.1, 128.7, 17.3, 68.8, 72.6, 0.0, 4.0, 0.0, 24.3, 0.0, 2.1, 25.0, 0.5, 12.6, 0.5, 6.166666666666667], '20081101-20081114']]"
Mark Payne,"[[[87.5, 3.8, 8.6, 126.0, 11.8, 100.0, 101.3, 10.9, 23.5, 27.6, 41.6, 0.0, 4.9, 66.7, 1.0, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Kayode Ayeni,"[[[72.5, 3.8, 4.8, 97.3, 39.0, 38.5, 52.1, 29.0, 21.6, 10.5, 24.5, 9.2, 1.9, 84.6, 0.455, 3.8, 0.0, 6.416666666666667], '20081101-20081114']]"
Isaac Reid,"[[[82.5, 3.8, 2.7, 117.2, 19.0, 50.0, 54.1, 7.3, 15.6, 0.0, 9.0, 5.4, 1.7, 16.7, 0.333, 5.2, 0.667, 6.416666666666667], '20081101-20081114']]"
Jonathan Amos,"[[[92.5, 3.8, 7.3, 93.3, 36.2, 53.1, 55.6, 6.8, 14.4, 43.8, 28.8, 0.0, 4.6, 50.0, 0.467, 1.5, 1.0, 6.333333333333333], '20081101-20081114']]"
Jason Duty,"[[[40.0, 3.8, 15.4, 174.9, 12.9, 50.0, 67.8, 15.6, 29.4, 18.2, 0.0, 0.0, 3.2, 100.0, 0.0, 6.2, 0.5, 6.083333333333333], '20081101-20081114']]"
Denis Clemente,"[[[55.0, 3.8, 2.0, 126.4, 30.9, 41.7, 56.7, 0.0, 8.9, 8.4, 15.7, 0.0, 0.0, 83.3, 0.5, 19.5, 0.25, 6.083333333333333], '20081101-20081114']]"
Zac Swansey,"[[[62.5, 3.8, 6.7, 134.2, 18.1, 66.7, 69.6, 0.0, 9.4, 34.4, 11.8, 0.0, 2.2, 66.7, 0.8, 2.1, 0.0, 6.083333333333333], '20081101-20081114']]"
Leonard Mendez,"[[[80.0, 3.8, 0.0, 113.2, 22.0, 38.9, 54.5, 3.5, 10.7, 16.9, 15.1, 0.0, 0.0, 111.1, 0.5, 8.3, 0.2, 6.333333333333333], '20081101-20081114']]"
Dante Cunningham,"[[[75.0, 3.7, 6.2, 118.1, 23.0, 66.7, 62.4, 15.4, 10.8, 20.0, 17.2, 0.0, 2.0, 33.3, 0.667, 0.0, 0.0, 6.75], '20081101-20081114']]"
Dominique Sutton,"[[[45.0, 3.7, 14.1, 153.9, 20.7, 71.4, 69.3, 15.5, 27.1, 12.4, 0.0, 0.0, 3.1, 71.4, 1.0, 6.0, 0.0, 6.416666666666667], '20081101-20081114']]"
Garrett Callahan,"[[[95.0, 3.7, 6.5, 113.9, 21.4, 63.3, 57.8, 6.4, 8.5, 6.3, 14.1, 0.0, 1.5, 20.0, 0.4, 15.1, 0.5, 6.083333333333333], '20081101-20081114']]"
Omar Johnson,"[[[92.5, 3.7, 4.2, 98.8, 28.6, 45.5, 46.9, 0.0, 17.4, 55.3, 18.3, 0.0, 3.4, 54.5, 0.25, 5.2, 0.667, 5.583333333333333], '20081101-20081114']]"
Chavis Holmes,"[[[90.0, 3.7, -2.5, 100.6, 23.5, 29.2, 45.2, 2.8, 3.0, 21.1, 15.4, 2.0, 2.4, 100.0, 0.222, 3.6, 0.333, 6.333333333333333], '20081101-20081114']]"
Nick Calathes,"[[[75.0, 3.7, 9.1, 109.9, 30.3, 71.4, 71.0, 4.4, 12.5, 43.1, 31.3, 0.0, 5.7, 128.6, 0.4, 3.8, 1.0, 6.5], '20081101-20081114']]"
Joe Harden,"[[[95.0, 3.7, 7.4, 100.0, 26.2, 42.1, 45.5, 7.5, 27.9, 15.4, 5.8, 0.0, 1.5, 21.1, 0.167, 10.6, 0.571, 6.666666666666667], '20081101-20081114']]"
Adam May,"[[[55.0, 3.6, 14.5, 145.4, 16.3, 50.0, 60.6, 4.1, 6.5, 25.3, 0.0, 0.0, 8.0, 50.0, 0.6, 2.7, 0.0, 6.666666666666667], '20081101-20081114']]"
Nolan Smith,"[[[48.8, 3.6, 18.7, 143.9, 20.0, 76.5, 78.0, 2.7, 6.8, 15.6, 19.3, 0.0, 6.6, 11.8, 0.636, 7.7, 0.667, 6.166666666666667], '20081101-20081114']]"
Justin Anyijong,"[[[80.0, 3.6, 3.2, 125.6, 13.5, 57.1, 65.3, 7.8, 16.7, 0.0, 12.8, 0.0, 1.8, 42.9, 0.571, 0.0, 0.0, 6.75], '20081101-20081114']]"
Dominique Archie,"[[[70.0, 3.6, 9.2, 131.1, 19.3, 50.0, 55.1, 12.2, 19.9, 10.1, 0.0, 5.6, 3.5, 100.0, 0.667, 3.6, 0.0, 6.583333333333333], '20081101-20081114']]"
Chris Cooks,"[[[87.5, 3.6, -4.8, 87.4, 38.4, 53.6, 53.4, 11.4, 7.9, 8.7, 29.2, 0.0, 1.8, 42.9, 0.375, 11.2, 0.5, 6.333333333333333], '20081101-20081114']]"
Desmond Wade,"[[[76.3, 3.6, 5.1, 122.6, 20.5, 55.3, 56.0, 3.8, 0.0, 23.2, 9.6, 0.0, 2.0, 36.8, 0.333, 9.8, 0.5, 5.666666666666667], '20081101-20081114']]"
Deonte Roberts,"[[[47.5, 3.6, 6.6, 165.8, 10.7, 100.0, 101.7, 0.0, 0.0, 44.1, 28.3, 0.0, 3.0, 100.0, 1.0, 0.0, 0.0, 6.25], '20081101-20081114']]"
Biko Paris,"[[[85.0, 3.5, 1.4, 127.8, 17.9, 45.0, 50.4, 6.4, 0.0, 19.4, 9.7, 0.0, 1.8, 40.0, 0.429, 5.2, 0.333, 6.083333333333333], '20081101-20081114']]"
Deion James,"[[[50.0, 3.5, 18.5, 138.3, 21.8, 120.0, 117.6, 6.5, 22.2, 22.2, 39.5, 0.0, 0.0, 40.0, 0.0, 14.4, 0.8, 6.083333333333333], '20081101-20081114']]"
Gerard Anderson,"[[[57.5, 3.5, 17.1, 117.3, 30.8, 75.0, 76.6, 4.3, 27.2, 12.8, 26.3, 5.1, 2.0, 150.0, 0.75, 0.0, 0.0, 6.5], '20081101-20081114']]"
Cardell McFarland,"[[[82.5, 3.5, -1.9, 104.3, 21.6, 91.7, 94.3, 0.0, 12.5, 0.0, 46.1, 0.0, 0.0, 50.0, 1.0, 9.9, 0.6, 6.166666666666667], '20081101-20081114']]"
Raymond Sykes,"[[[45.0, 3.5, 9.3, 129.7, 24.1, 62.5, 62.7, 21.7, 12.6, 0.0, 10.6, 10.6, 0.0, 62.5, 0.625, 0.0, 0.0, 6.75], '20081101-20081114']]"
Shane Edwards,"[[[47.5, 3.5, 14.2, 125.7, 30.8, 85.7, 76.1, 0.0, 9.6, 13.6, 20.5, 5.5, 0.0, 85.7, 0.6, 6.3, 1.0, 6.583333333333333], '20081101-20081114']]"
Jeremy Dunbar,"[[[46.7, 3.5, 3.2, 160.4, 9.8, 80.0, 80.0, 0.0, 0.0, 7.8, 0.0, 4.0, 0.0, 0.0, 0.5, 7.3, 0.667, 6.416666666666667], '20081101-20081114']]"
Charles Dewhurst,"[[[62.5, 3.5, 18.8, 152.8, 13.0, 75.0, 80.8, 4.4, 9.1, 31.7, 18.0, 0.0, 9.3, 50.0, 0.75, 0.0, 0.0, 6.416666666666667], '20081101-20081114']]"
Matt Janning,"[[[87.5, 3.5, -0.4, 111.1, 20.6, 40.0, 46.1, 1.5, 12.5, 11.9, 4.7, 0.0, 1.9, 36.0, 0.444, 15.5, 0.25, 6.333333333333333], '20081101-20081114']]"
Lance Storrs,"[[[72.5, 3.5, 8.5, 132.9, 16.4, 78.6, 78.7, 4.4, 7.1, 10.4, 21.9, 0.0, 1.8, 57.1, 0.333, 7.2, 0.75, 6.416666666666667], '20081101-20081114']]"
Tony Boyle,"[[[75.0, 3.5, -0.8, 127.0, 15.6, 62.5, 67.0, 11.4, 4.4, 0.0, 12.0, 0.0, 1.9, 25.0, 0.625, 0.0, 0.0, 6.666666666666667], '20081101-20081114']]"
Jarvis Williams,"[[[77.5, 3.5, 0.4, 118.0, 20.7, 62.5, 57.9, 8.8, 7.2, 19.4, 8.0, 0.0, 3.3, 16.7, 0.545, 1.7, 1.0, 6.583333333333333], '20081101-20081114']]"
Kenny Frease,"[[[50.0, 3.5, 20.6, 127.7, 27.8, 60.0, 64.7, 13.3, 21.3, 22.2, 9.9, 13.3, 0.0, 180.0, 0.75, 2.8, 0.0, 7.0], '20081101-20081114']]"
RaShad Coleman,"[[[65.0, 3.5, 9.4, 139.4, 18.0, 63.6, 63.6, 8.5, 4.4, 9.8, 12.5, 0.0, 2.2, 0.0, 0.8, 13.5, 0.333, 6.416666666666667], '20081101-20081114']]"
Brian Moten,"[[[95.6, 3.5, -2.6, 111.0, 21.0, 46.4, 56.4, 3.0, 2.9, 5.0, 6.6, 0.0, 0.0, 42.9, 0.5, 13.9, 0.3, 6.333333333333333], '20081101-20081114']]"
Clint Sargent,"[[[62.5, 3.4, 9.3, 114.6, 28.9, 45.5, 48.9, 6.5, 25.9, 36.4, 8.0, 0.0, 0.0, 63.6, 0.4, 13.8, 0.333, 6.333333333333333], '20081101-20081114']]"
Reggie Redding,"[[[65.0, 3.4, 8.2, 130.9, 16.8, 64.3, 69.2, 0.0, 16.6, 14.1, 13.6, 0.0, 2.3, 28.6, 0.75, 6.8, 0.333, 6.416666666666667], '20081101-20081114']]"
Eugene Myatt,"[[[70.0, 3.4, 11.4, 110.1, 25.4, 78.6, 73.0, 4.3, 23.0, 12.7, 21.9, 0.0, 2.7, 57.1, 0.5, 13.9, 0.6, 6.416666666666667], '20081101-20081114']]"
Brad Sheehan,"[[[50.0, 3.4, 6.1, 147.3, 16.9, 57.1, 62.9, 19.4, 10.3, 0.0, 0.0, 4.5, 0.0, 28.6, 0.571, 0.0, 0.0, 7.0], '20081101-20081114']]"
Thomas Kennedy,"[[[75.0, 3.4, 11.7, 96.4, 25.0, 69.2, 69.2, 3.6, 20.0, 0.0, 30.1, 0.0, 1.9, 0.0, 0.6, 15.0, 0.5, 6.583333333333333], '20081101-20081114']]"
Papa Dia,"[[[52.5, 3.4, 5.9, 143.4, 11.6, 33.3, 56.5, 5.0, 13.0, 17.2, 0.0, 0.0, 0.0, 100.0, 0.333, 0.0, 0.0, 6.75], '20081101-20081114']]"
Eugene Spates,"[[[57.5, 3.4, 2.5, 115.9, 26.1, 44.7, 50.3, 7.1, 19.0, 25.2, 11.3, 0.0, 1.5, 31.6, 0.2, 20.6, 0.357, 6.666666666666667], '20081101-20081114']]"
