RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Sr,6-5,Nate Kingz,Oregon St.,WCC,59.0,3.8,8.4,151.1,16.5,79.4,79.4,0.0,9.3,12.3,7.6,0.0,0.0,0.0,6-7,0.857,12.6,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Sr,6-2,Deuce Turner,UC Santa Barbara,BW,55.6,3.7,3.0,121.3,35.0,57.1,67.1,0.0,14.6,20.0,16.7,0.0,1.2,81.0,6-10,0.600,12.9,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Sr,6-5,Isaiah Rivera,DePaul,BE,67.8,3.7,10.9,139.5,19.1,75.9,75.1,7.6,7.0,8.8,13.6,3.2,1.9,31.0,7-10,0.700,12.3,10-19,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Sr,6-7,Adama Bal,Santa Clara,WCC,83.3,3.7,3.3,117.2,22.8,56.1,58.4,0.0,8.7,17.1,12.0,0.0,1.1,26.8,11-17,0.647,13.1,8-24,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Fr,6-6,Tyrone Riley IV,San Francisco,WCC,67.3,3.7,6.3,130.8,20.7,70.3,69.8,5.1,11.0,2.5,10.0,1.4,1.4,25.0,15-19,0.789,9.0,5-13,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Sr,7-0,Bent Leuchten,UC Irvine,BW,62.4,3.7,9.9,111.7,32.6,52.6,59.9,14.3,28.4,20.6,17.6,4.3,1.2,57.9,10-17,0.588,2.3,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Jr,6-8,Jackson Fields,Troy,SB,54.3,3.7,11.3,144.5,19.9,68.2,71.0,16.7,15.5,10.0,8.5,1.4,0.8,45.5,15-19,0.789,2.5,0-3,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Jr,6-9,Parsa Fallah,Oregon St.,WCC,64.1,3.7,10.2,134.2,23.2,75.0,73.2,9.5,10.7,18.9,15.0,8.1,1.2,50.0,12-16,0.750,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,So,6-2,Xzayvier Brown,Saint Joseph's,A10,89.3,3.7,4.2,105.3,30.7,40.2,53.0,0.0,15.7,43.4,16.9,0.0,3.1,61.0,12-23,0.522,9.3,3-18,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Jr,6-4,Isaac McKneely,Virginia,ACC,81.9,3.7,9.0,131.4,16.9,65.6,68.0,0.0,13.6,17.3,6.0,2.1,4.0,31.3,3-5,0.600,11.1,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Sr,6-4,Zeke Mayo,Kansas,B12,71.6,3.7,8.3,118.9,22.3,58.8,62.4,0.0,21.9,20.6,14.0,0.0,1.2,17.6,8-14,0.571,12.5,8-20,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Jr,6-1,Isaiah Moses,UC Riverside,BW,84.8,3.7,3.6,114.1,20.1,52.9,54.3,0.0,5.5,27.9,11.1,0.0,2.8,11.8,9-14,0.643,11.1,6-20,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Fr,6-5,Robert Hinton,Harvard,Ivy,79.8,3.7,1.3,113.6,28.6,55.4,58.1,3.9,13.5,12.0,9.6,0.0,0.9,48.2,25-46,0.543,4.6,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Sr,6-6,Tytan Anderson,Northern Iowa,MVC,66.3,3.7,7.3,117.7,25.1,63.5,66.7,6.2,22.6,17.1,17.5,4.4,2.2,38.5,9-19,0.474,5.1,5-7,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Fr,6-3,Jase Richardson,Michigan St.,B10,50.0,3.7,13.2,154.5,14.8,70.6,75.6,0.0,11.3,20.9,6.0,1.8,1.8,35.3,9-14,0.643,2.7,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Jr,6-11,Rafael Castro,George Washington,A10,70.4,3.7,9.1,134.8,19.4,75.0,79.8,15.0,19.1,13.2,24.0,4.4,4.0,40.0,15-20,0.750,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Sr,6-0,Rasheed Bello,Purdue Fort Wayne,Horz,85.9,3.7,8.4,110.8,27.1,56.9,61.0,3.2,3.5,11.4,20.8,1.7,5.6,27.6,6-12,0.500,13.7,7-17,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Sr,6-5,Owen Koonce,Cal Poly,BW,76.5,3.7,3.2,122.4,18.0,57.1,63.2,2.4,5.8,11.5,12.7,1.2,2.3,39.3,10-14,0.714,8.0,4-14,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Sr,6-5,Gibson Jimerson,Saint Louis,A10,100.0,3.7,1.0,114.2,16.9,62.5,61.8,3.2,4.9,4.3,16.2,0.0,0.0,16.7,3-4,0.750,11.0,3-8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Jr,5-11,Kenyon Giles,UNC Greensboro,SC,69.5,3.7,11.9,115.0,27.6,56.5,57.8,0.0,1.8,16.7,7.6,0.0,5.2,12.9,7-14,0.500,17.8,7-17,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,So,6-6,Gabe Warren,Holy Cross,Pat,57.0,3.7,4.5,131.4,19.6,70.6,69.6,2.6,0.0,5.8,6.5,0.0,1.2,11.8,6-9,0.667,10.1,4-8,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Jr,6-10,James Flippin,Grambling St.,SWAC,55.8,3.7,6.2,120.7,21.4,68.8,67.0,2.9,0.0,6.4,11.4,0.0,1.2,25.0,5-10,0.500,7.3,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,So,6-1,Julian Brown,Samford,SC,67.8,3.7,6.8,144.0,14.9,64.3,67.8,3.5,7.2,0.0,0.0,0.0,3.6,100.0,0-1,0.000,10.8,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Sr,6-4,Brantly Stevenson,Cal Baptist,WAC,58.4,3.7,5.2,151.8,13.0,61.1,67.1,1.5,8.3,5.2,0.0,0.0,1.6,33.3,2-7,0.286,9.0,6-11,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Sr,6-5,Rodney Johnson Jr.,Tennessee Tech,OVC,64.4,3.7,4.3,132.6,18.5,73.3,69.0,9.6,20.2,17.9,11.5,1.6,2.1,13.3,8-11,0.727,4.2,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Jr,6-3,Obi Agbim,Wyoming,MWC,74.0,3.6,10.3,112.3,26.5,76.0,73.8,0.0,12.1,27.0,28.6,1.6,2.9,12.0,13-19,0.684,5.7,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Sr,6-3,Kasen Jennings,South Florida,Amer,68.9,3.6,3.9,131.1,18.5,60.4,67.5,0.0,5.4,21.4,13.7,0.0,1.3,62.5,4-9,0.444,9.5,7-15,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Sr,6-2,Kasen Harrison,Winthrop,BSth,76.8,3.6,7.9,118.6,22.6,63.9,68.9,0.0,7.9,27.3,24.6,0.0,3.7,61.1,10-12,0.833,5.5,1-6,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Jr,6-10,Tarris Reed Jr.,Connecticut,BE,50.4,3.6,10.8,147.1,24.1,76.5,75.8,24.3,31.5,8.1,12.0,3.6,2.9,100.0,13-17,0.765,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Sr,6-1,LJ Cryer,Houston,B12,52.3,3.6,10.9,128.9,24.3,55.4,59.1,0.0,5.9,16.2,11.5,0.0,1.9,25.0,5-15,0.333,12.1,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,So,6-0,Jaylen Curry,Massachusetts,A10,76.8,3.6,7.1,117.5,22.6,40.9,43.8,2.2,14.6,42.8,2.6,1.2,4.1,51.5,12-25,0.480,4.6,1-8,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Sr,6-7,Robert Braswell,Charlotte,Amer,47.9,3.6,13.5,145.4,20.7,95.2,96.3,0.0,9.2,9.8,20.4,1.9,2.1,23.8,5-7,0.714,14.8,10-14,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Sr,6-4,Chaunce Jenkins,Seton Hall,BE,75.7,3.6,11.6,121.4,21.9,55.6,62.1,4.8,18.1,17.8,12.7,3.5,2.1,59.3,6-15,0.400,8.4,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,So,6-7,Mekhi Lowery,Towson,CAA,43.5,3.6,15.3,148.2,13.6,61.1,63.3,2.7,16.1,29.2,0.0,6.7,5.1,11.1,4-8,0.500,1.7,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,So,6-4,Justin Rochelin,UC San Diego,BW,41.7,3.6,8.3,170.9,11.9,84.6,84.6,9.9,17.1,9.3,0.0,0.0,0.0,0.0,2-3,0.667,11.9,6-10,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Jr,6-6,AJ Smith,James Madison,SB,65.4,3.6,-0.1,128.3,22.7,56.7,57.7,18.4,16.7,14.7,9.5,0.0,0.0,93.3,7-11,0.636,4.3,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Sr,6-2,Marcus Williams,San Francisco,WCC,74.3,3.6,7.3,122.7,22.7,68.5,71.9,0.0,14.9,26.8,24.8,2.5,2.5,33.3,5-13,0.385,8.8,9-14,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Sr,6-4,Max Burchill,South Dakota,Sum,47.9,3.6,6.5,154.4,15.1,69.2,75.7,8.9,9.8,18.9,11.6,0.0,1.8,46.2,3-8,0.375,4.4,4-5,0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Jr,6-0,Adante’ Holiman,Georgia Southern,SB,60.4,3.6,7.3,134.8,20.7,78.9,78.9,0.0,6.8,7.9,15.4,3.1,1.1,21.1,3-6,0.500,13.9,8-13,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Sr,6-7,Christian Davis,Bradley,MVC,79.7,3.6,7.4,133.8,13.8,79.4,80.0,7.0,12.9,13.9,25.1,6.0,1.2,29.4,6-8,0.750,5.2,5-9,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Jr,6-1,Ja'Kobi Gillespie,Maryland,B10,60.1,3.6,13.0,138.8,21.3,62.1,65.3,2.8,12.1,20.5,7.2,0.0,3.1,17.2,9-14,0.643,11.6,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Fr,6-2,L.J. Cason,Michigan,B10,48.3,3.6,7.2,121.6,29.1,52.6,57.4,0.0,7.9,32.7,14.8,2.4,2.9,21.1,7-11,0.636,11.5,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Sr,6-8,Terri Miller Jr.,Portland St.,BSky,56.6,3.6,13.8,123.3,29.8,53.8,56.9,9.7,13.4,21.5,7.1,0.0,8.5,38.5,11-22,0.500,4.2,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Fr,6-6,Mister Dean,USC Upstate,BSth,60.8,3.6,4.1,110.7,31.7,70.6,71.3,12.6,8.2,0.0,25.9,3.0,3.0,41.2,21-30,0.700,3.0,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,So,6-3,Jizzle James,Cincinnati,B12,64.6,3.6,5.0,132.2,25.9,56.8,55.5,5.3,12.4,32.0,8.7,0.0,1.1,13.6,8-16,0.500,6.8,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Sr,6-5,Mwani Wilkinson,Little Rock,OVC,70.4,3.6,6.4,125.7,19.5,52.6,59.9,1.9,10.0,8.8,4.9,10.7,3.9,57.9,7-13,0.538,5.7,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,So,6-8,Tobe Awaka,Arizona,B12,51.1,3.6,11.4,153.7,19.3,69.2,65.5,29.3,31.3,3.7,0.0,5.9,2.7,61.5,9-13,0.692,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Sr,6-10,Ethan Price,Washington St.,WCC,72.0,3.6,5.7,129.1,18.3,75.0,78.3,5.7,21.3,11.2,27.1,3.9,1.2,65.0,6-8,0.750,7.4,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Jr,6-5,Damoni Harrison,Southern Indiana,OVC,84.6,3.6,3.1,126.9,18.2,62.5,64.5,3.4,11.5,4.8,9.1,0.9,1.2,42.5,13-25,0.520,6.2,8-15,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Jr,6-3,B.J. Edwards,SMU,ACC,73.0,3.6,15.2,126.0,20.7,64.8,65.7,8.6,15.9,18.2,17.4,2.6,7.3,44.4,10-17,0.588,6.0,5-10,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Sr,6-5,Tamar Bates,Missouri,SEC,59.4,3.6,11.2,140.8,20.0,69.4,71.2,5.3,7.8,14.9,11.9,2.4,3.0,11.1,10-15,0.667,12.5,10-21,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Sr,6-4,Drake Allen,Utah St.,MWC,45.4,3.5,11.3,161.8,16.3,87.5,91.6,6.5,18.4,14.3,19.4,0.0,3.2,62.5,4-4,1.000,6.3,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Jr,6-3,Jefferson De La Cruz Monegro,Valparaiso,MVC,78.4,3.5,1.3,120.6,17.5,50.0,64.2,1.6,0.0,10.5,16.0,0.0,0.9,92.3,5-9,0.556,3.7,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Sr,6-11,Jacob Hutson,Northern Iowa,MVC,63.8,3.5,6.1,106.7,34.3,55.3,56.0,6.5,19.1,20.1,11.1,3.4,2.3,36.8,12-26,0.462,9.1,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Sr,6-9,Ben Wight,Stony Brook,CAA,68.8,3.5,0.7,121.2,19.1,57.9,59.9,16.5,9.1,17.1,14.6,0.0,0.0,57.9,11-19,0.579,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,So,6-3,Jordan Crawford,Eastern Kentucky,ASun,59.5,3.5,4.3,126.8,18.8,64.7,62.9,2.4,2.2,7.9,13.5,0.0,2.6,5.9,2-6,0.333,14.0,6-11,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,So,6-3,Anthony Robinson II,Missouri,SEC,54.4,3.5,13.2,141.4,21.6,58.3,69.2,5.8,15.6,25.3,12.1,1.3,6.6,144.4,9-13,0.692,3.3,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Sr,6-4,Will Richard,Florida,SEC,82.1,3.5,8.6,120.1,20.1,52.5,56.0,4.8,12.1,7.1,11.1,1.0,6.7,15.0,15-22,0.682,10.1,4-18,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Jr,6-5,Harold Woods,Northeastern,CAA,87.8,3.5,0.0,113.0,25.9,63.2,61.4,5.3,26.7,15.6,14.7,0.0,0.5,42.1,24-37,0.649,0.5,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,So,6-9,Sasa Ciani,Illinois Chicago,MVC,58.1,3.5,5.0,118.5,25.1,62.5,61.3,13.9,33.4,14.6,13.7,2.4,0.0,30.0,11-18,0.611,2.3,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Sr,6-1,Blake Peters,Princeton,Ivy,76.0,3.5,1.3,131.6,14.2,69.0,69.9,0.0,9.7,2.0,4.4,0.0,1.2,61.9,1-2,0.500,11.8,9-19,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,So,6-7,Pryce Sandfort,Iowa,B10,59.9,3.5,8.2,145.0,15.0,76.9,77.1,1.6,8.4,2.2,5.0,2.8,1.5,15.4,5-5,1.000,15.8,10-21,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Sr,6-7,Arthur Kaluma,Texas,SEC,65.3,3.5,6.2,127.7,21.3,68.0,66.2,7.4,24.2,14.8,13.3,0.0,0.0,44.0,14-20,0.700,3.6,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Sr,6-10,Jonah Pierce,Presbyterian,BSth,61.2,3.5,4.1,126.3,24.2,81.0,76.4,17.8,19.7,17.1,24.6,6.7,0.9,19.0,17-21,0.810,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,So,6-6,Jan Vide,Loyola Marymount,WCC,76.0,3.5,11.2,111.0,20.6,55.6,59.6,0.0,14.1,19.6,9.3,4.2,3.8,44.4,5-8,0.625,1.9,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Sr,6-2,Brody Peebles,Belmont,MVC,71.1,3.4,1.9,115.5,26.1,58.9,60.4,0.0,0.0,9.6,11.6,0.0,2.0,7.1,12-18,0.667,10.1,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Sr,6-3,Sean Smith,Western Illinois,OVC,97.4,3.4,2.1,115.8,22.8,53.4,54.5,1.8,14.8,23.5,11.5,1.1,2.1,9.1,19-30,0.633,7.3,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Jr,6-8,Ethan Potter,Utah Valley,WAC,65.7,3.4,6.8,139.9,15.3,77.8,79.2,7.4,18.1,5.3,13.3,3.6,0.0,11.1,14-17,0.824,1.0,0-1,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Sr,6-3,Alyn Breed,McNeese St.,Slnd,74.8,3.4,5.3,105.5,29.5,56.5,64.2,3.5,8.1,13.0,25.6,0.0,2.9,39.1,10-19,0.526,3.8,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,So,6-5,Carl Cherenfant,New Mexico St.,CUSA,53.0,3.4,4.5,153.2,13.8,64.3,75.4,5.5,8.7,4.2,9.7,5.6,0.0,128.6,3-5,0.600,2.7,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Sr,7-0,Aziz Bandaogo,Cincinnati,B12,56.8,3.4,12.6,155.1,15.8,90.9,83.0,12.2,21.1,3.1,8.2,15.0,1.3,54.5,10-11,0.909,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Sr,6-10,Jacksen Moni,North Dakota St.,Sum,63.2,3.4,6.2,120.9,26.0,53.7,59.0,4.7,17.6,28.5,11.7,4.0,0.8,40.7,7-13,0.538,10.6,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Sr,6-7,Jyare Davis,Syracuse,ACC,62.8,3.4,9.2,136.5,23.5,58.3,59.7,16.5,26.6,10.4,0.0,0.0,1.1,83.3,9-14,0.643,4.3,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Sr,5-11,Jordan Sears,LSU,SEC,63.8,3.4,10.3,122.1,24.2,58.7,66.4,3.4,11.6,24.2,21.2,1.2,4.4,65.2,6-8,0.750,11.0,5-15,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Fr,6-6,Kasparas Jakucionis,Illinois,B10,73.7,3.4,6.4,123.7,19.8,50.0,69.2,2.6,17.4,40.8,31.4,0.0,1.2,200.0,2-2,1.000,5.0,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Jr,6-3,Nate Pickens,UC Riverside,BW,67.8,3.4,4.5,121.7,18.3,63.6,62.8,4.0,5.5,13.7,11.4,1.2,2.1,40.9,5-14,0.357,5.6,6-8,0.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,So,6-2,Cameron Haffner,Evansville,MVC,88.0,3.4,2.9,123.8,13.2,65.6,66.8,1.6,8.6,13.9,12.3,3.0,0.8,6.3,6-6,1.000,8.1,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
