RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,So,5-11,Jaylen Smith,North Florida,ASun,69.6,-1.2,-10.8,78.9,21.7,29.0,33.6,0.0,3.9,31.3,25.2,0.8,2.5,32.3,3-12,0.250,9.5,4-19,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Jr,6-3,Reggie Bass,Lindenwood,OVC,80.4,3.5,4.4,118.5,24.5,47.6,59.4,2.4,4.8,16.4,12.9,0.8,3.2,76.2,8-21,0.381,9.5,8-21,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Sr,6-6,Tana Kopa,Canisius,MAAC,93.3,-0.3,-2.6,94.8,15.2,56.5,57.1,1.3,13.2,7.4,20.7,1.1,2.6,21.7,4-5,0.800,9.5,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Jr,6-5,Javon Ruffin,Colorado,B12,63.2,0.4,-0.2,86.2,17.5,50.0,51.2,0.0,10.6,20.2,28.9,1.2,1.9,13.6,2-7,0.286,9.5,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Sr,6-2,Trey Stewart,BYU,B12,15.1,2.3,16.9,213.6,8.7,110.0,110.0,0.0,10.3,16.9,0.0,4.5,0.0,0.0,1-1,1.000,9.5,3-4,0.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Fr,6-2,Kayde Dotson,New Mexico,MWC,10.9,0.8,8.6,154.6,12.9,100.0,100.0,0.0,5.9,10.6,24.5,0.0,3.2,0.0,1-1,1.000,9.5,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,So,6-6,Joe Nugent,Holy Cross,Pat,85.4,-2.0,-8.5,79.2,17.9,37.8,38.6,6.1,14.5,3.8,17.6,1.6,0.0,10.8,5-16,0.313,9.5,6-21,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,Jr,6-8,Sam Alexis,Florida,SEC,26.9,0.2,-4.2,80.1,26.2,47.1,45.0,5.3,4.8,9.6,20.6,2.3,0.0,23.5,5-10,0.500,9.5,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Jr,6-7,Nakavieon White,Georgia Southern,SB,50.1,-0.5,-6.5,82.7,22.8,30.0,30.8,4.2,14.0,31.9,25.5,2.8,1.5,8.0,3-12,0.250,9.4,3-13,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Fr,6-1,Travis Perry,Kentucky,SEC,22.8,0.8,3.5,104.2,19.8,77.8,76.7,0.0,12.9,9.4,31.7,3.2,0.0,33.3,1-3,0.333,9.4,4-6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Sr,6-4,Marquis Barnett,Kent St.,MAC,51.1,3.3,6.5,136.5,21.1,69.6,73.7,5.1,15.1,2.6,13.7,0.0,2.9,39.3,9-15,0.600,9.4,7-13,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Jr,6-4,JaVaughn Hannah,Western Michigan,MAC,74.8,0.3,-6.5,90.9,24.4,33.3,38.7,7.0,10.4,7.1,7.7,0.0,1.4,31.5,15-34,0.441,9.4,2-20,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Jr,6-5,Braeden Carrington,Tulsa,Amer,48.4,0.5,-2.6,103.5,15.5,46.7,54.6,4.4,11.0,8.9,20.3,1.4,0.8,46.7,1-3,0.333,9.4,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Sr,6-4,Corey Sawyer Jr,Eastern Illinois,OVC,36.3,-2.2,-12.1,49.0,18.0,15.6,23.9,0.0,6.0,3.9,17.5,4.3,1.0,37.5,1-7,0.143,9.4,1-9,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Fr,6-4,Darren Williams,Florida Gulf Coast,ASun,24.6,0.7,-1.7,135.1,11.0,61.1,61.1,0.0,18.9,8.0,0.0,0.0,1.6,0.0,1-3,0.333,9.4,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Sr,6-6,Tomiwa Sulaiman,Towson,CAA,47.8,0.5,-0.6,101.6,20.5,38.5,42.9,7.1,13.9,0.0,4.2,3.2,4.2,34.6,7-15,0.467,9.4,2-11,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Sr,6-5,Devin Askew,Long Beach St.,BW,96.2,2.2,-0.7,92.7,32.9,39.6,47.0,1.5,23.3,36.4,17.2,0.0,1.5,31.9,15-47,0.319,9.4,9-25,0.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Sr,6-7,Jack Mielke,Southern Indiana,OVC,89.1,-1.6,-5.0,92.6,9.8,37.0,37.0,5.9,15.1,8.0,13.1,3.6,1.3,0.0,1-1,1.000,9.4,5-22,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Sr,6-7,Matt Cross,SMU,ACC,73.7,5.1,9.3,130.9,23.1,66.1,67.2,9.9,14.1,8.2,11.7,1.3,2.0,41.9,10-17,0.588,9.4,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,So,6-3,Cam Estevez,Rhode Island,A10,52.8,0.5,-4.7,104.2,12.0,53.8,55.7,0.0,0.0,5.7,15.6,0.0,0.0,7.7,1-3,0.333,9.4,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Sr,6-5,Erik Pratt,Milwaukee,Horz,50.0,0.7,0.4,99.1,25.5,53.4,56.9,7.1,17.0,14.0,26.3,3.9,0.7,44.8,11-15,0.733,9.4,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Jr,6-2,Jason Drake,Drexel,CAA,59.2,4.3,9.0,127.7,30.5,59.6,61.3,0.0,12.1,38.9,8.2,0.0,1.3,23.4,16-32,0.500,9.4,8-15,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Fr,6-7,"Ryan Jackson, Jr.",William & Mary,CAA,7.7,0.4,11.5,131.7,12.8,87.5,78.2,0.0,0.0,0.0,0.0,0.0,4.6,25.0,2-2,1.000,9.4,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Fr,6-4,Kevin de Kovachich,North Alabama,ASun,11.9,2.2,29.5,161.4,23.8,80.0,77.6,5.4,19.9,13.0,0.0,0.0,12.6,20.0,5-7,0.714,9.4,2-3,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Sr,6-3,Derrin Boyd,Charleston,CAA,87.5,1.7,-0.9,103.3,23.6,50.0,54.7,0.8,4.1,17.6,17.3,0.8,1.6,36.0,13-27,0.481,9.4,8-23,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Sr,6-5,Jamiya Neal,Creighton,BE,88.0,0.9,0.5,89.3,23.5,48.9,48.2,1.8,17.4,21.4,20.0,1.4,1.3,17.4,15-24,0.625,9.4,5-22,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,Sr,6-2,Chance McMillian,Texas Tech,B12,94.5,5.2,6.0,122.8,16.7,54.4,60.3,2.8,10.6,5.6,10.8,0.0,1.1,37.8,11-19,0.579,9.4,9-26,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Jr,6-0,Mehki Ellison,Stetson,ASun,72.4,1.4,-3.5,97.1,26.9,46.7,49.9,1.0,10.9,17.2,11.6,0.0,1.6,37.8,12-27,0.444,9.4,6-18,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,So,6-3,RJ Smith,Colorado,B12,34.0,0.1,0.5,90.7,13.0,31.8,31.8,4.6,8.8,23.8,9.0,4.3,1.2,0.0,2-3,0.667,9.4,1-8,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Fr,6-4,Devin Vanterpool,Florida Atlantic,Amer,15.4,-0.2,-12.0,74.0,27.9,50.0,54.2,0.0,5.3,0.0,33.5,5.8,3.1,100.0,1-2,0.500,9.4,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,Fr,6-7,Gabriel Pozzato,Evansville,MVC,89.4,0.4,-5.3,91.3,21.5,42.6,49.4,2.9,9.0,3.1,21.8,2.0,1.7,29.8,11-25,0.440,9.4,6-22,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,So,6-7,Arden Conyers,South Carolina,SEC,10.8,-1.4,-11.9,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,0.000,9.4,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Jr,6-3,Ryan Conwell,Xavier,BE,82.3,1.3,0.3,94.4,22.7,34.5,42.9,1.4,18.1,23.5,15.5,1.1,4.1,51.7,4-13,0.308,9.4,4-16,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Jr,6-5,Bryce Baker,Winthrop,BSth,38.6,-0.5,-4.6,93.7,12.6,42.3,48.5,2.0,5.4,4.6,20.3,1.6,0.9,23.1,1-2,0.500,9.4,3-11,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Jr,6-4,JJ Starling,Syracuse,ACC,82.4,3.7,1.6,106.3,30.9,42.1,47.0,3.2,9.9,15.6,6.9,2.6,1.7,34.2,23-54,0.426,9.4,6-22,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,So,6-9,Sean Cusano,Chattanooga,SC,23.1,1.3,0.8,125.8,17.6,75.0,73.1,6.9,17.2,9.5,17.6,0.0,3.1,20.0,3-4,0.750,9.3,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,So,6-8,Amani Hansberry,West Virginia,B12,59.6,3.0,8.1,109.2,25.7,50.0,52.4,9.8,30.5,29.9,15.6,2.5,2.0,16.1,11-17,0.647,9.3,3-14,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Jr,6-10,Demetrius Lilley,La Salle,A10,29.0,-0.2,-9.7,79.5,23.0,26.5,35.3,7.1,17.0,0.0,11.6,2.4,1.3,35.3,3-10,0.300,9.3,1-7,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Sr,6-5,Malik Thomas,San Francisco,WCC,58.9,3.4,2.4,102.9,26.5,48.7,54.3,0.0,5.3,9.8,14.1,0.0,1.9,44.7,8-23,0.348,9.3,7-15,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,So,6-2,Myles Che,UC Irvine,BW,83.2,1.1,-2.1,88.9,27.4,44.1,52.9,0.0,8.1,24.7,27.7,0.0,1.2,41.2,6-18,0.333,9.3,6-16,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Sr,6-3,London Riley,Alabama A&M,SWAC,34.6,-1.5,-12.4,67.1,12.4,21.4,26.8,1.8,4.7,3.3,8.4,0.0,2.1,14.3,0-5,0.000,9.3,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Jr,6-8,Owen Dease,Texas A&M Corpus Chr,Slnd,69.6,0.8,-4.6,97.3,20.9,46.3,50.8,3.1,13.7,5.6,17.4,0.0,0.5,22.5,8-22,0.364,9.3,7-18,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Fr,6-3,Justin Ray,Monmouth,CAA,16.0,0.0,-9.8,93.8,20.1,38.9,45.2,0.0,0.0,7.1,11.6,0.0,0.0,22.2,2-5,0.400,9.3,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Sr,6-6,Tim Moore,NJIT,AE,66.5,3.3,0.0,113.3,29.8,55.5,57.5,9.5,17.0,0.0,11.1,1.0,0.5,29.1,23-38,0.605,9.3,5-17,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Jr,6-3,Skyy Clark,UCLA,B10,70.6,5.4,8.4,138.4,17.0,69.0,72.1,2.1,9.7,17.0,9.7,0.0,0.5,31.0,8-12,0.667,9.3,8-17,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Sr,6-2,Dantwan Grimes,Tarleton St.,WAC,72.8,-0.5,-2.5,83.8,18.8,34.4,39.5,1.1,12.5,16.8,13.8,0.0,5.8,31.3,5-14,0.357,9.3,4-18,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Fr,6-6,Justas Stonkus,Charleston,CAA,73.0,0.2,-3.7,101.4,16.0,58.3,58.3,1.9,9.9,1.7,18.4,0.0,0.5,0.0,6-17,0.353,9.3,10-19,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Fr,6-8,Dallin Grant,Utah Tech,WAC,5.4,1.0,19.3,178.9,18.2,75.0,75.0,18.3,0.0,29.5,0.0,0.0,9.3,0.0,0-1,0.000,9.3,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Jr,6-3,Toby Nnadozie,Coppin St.,MEAC,86.4,1.8,1.1,105.0,27.9,51.9,59.8,5.0,9.9,15.9,21.2,1.5,2.5,37.0,8-16,0.500,9.3,4-11,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Sr,6-6,Trazarien White,TCU,B12,40.6,0.0,-0.2,86.5,15.2,40.6,42.4,0.0,10.7,6.3,12.2,0.0,2.8,37.5,2-6,0.333,9.3,3-10,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Fr,6-9,Jason Asemota,Baylor,B12,8.1,-1.0,-3.6,25.9,10.1,0.0,0.0,0.0,9.5,12.7,0.0,0.0,4.6,0.0,0-1,0.000,9.3,0-2,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,So,6-2,Malik Mack,Georgetown,BE,89.3,-0.2,-1.8,81.0,21.8,30.0,36.5,1.6,8.5,29.0,23.2,0.0,4.2,20.0,3-9,0.333,9.3,2-11,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Sr,6-7,Isaiah Addo-Ankrah,Denver,Sum,45.8,-0.3,-7.1,94.1,16.3,40.6,49.0,8.7,6.7,4.4,23.8,0.0,0.8,31.3,2-4,0.500,9.3,3-12,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Sr,6-1,Darius Johnson,UCF,B12,83.6,3.7,2.8,104.9,25.0,46.8,54.5,2.4,5.9,24.9,21.9,0.0,2.9,36.2,10-25,0.400,9.3,8-22,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Fr,6-3,C.J. Cox,Purdue,B10,62.2,3.6,3.6,139.1,12.2,56.7,62.3,6.4,10.3,0.0,6.4,0.0,0.8,60.0,1-3,0.333,9.3,5-12,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Sr,6-5,Mitch Mascari,Drake,MVC,98.8,1.9,0.3,121.5,10.2,58.0,61.0,0.0,5.1,6.5,11.8,0.0,2.0,24.0,1-2,0.500,9.3,9-23,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Sr,6-9,Jordan Wood,Stetson,ASun,65.2,2.0,-0.3,114.9,18.6,50.0,56.5,4.2,11.0,12.8,9.3,0.0,2.3,35.7,5-12,0.417,9.3,6-16,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Jr,6-4,Kenny Noland,Columbia,Ivy,90.2,1.5,-4.2,97.0,21.2,46.5,46.4,0.9,10.3,17.9,7.3,0.0,1.5,16.3,14-25,0.560,9.3,4-18,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Jr,6-3,Tekao Carpenter,Austin Peay,ASun,29.4,1.1,-2.9,147.6,7.1,64.3,64.3,2.4,5.0,3.1,0.0,0.0,2.6,0.0,0-0,0.000,9.3,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,So,6-3,DeAndre Williams,Holy Cross,Pat,83.1,3.1,-0.4,117.2,23.8,50.0,53.6,0.9,12.4,31.7,9.7,0.0,0.5,19.1,16-27,0.593,9.3,5-20,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,So,6-5,Stone Hutchings,Utah Tech,WAC,16.3,0.6,-7.8,129.4,13.8,58.3,58.3,6.1,12.0,0.0,0.0,0.0,0.0,0.0,2-3,0.667,9.2,1-3,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Jr,6-2,"Kyle Cuffe, Jr.",Syracuse,ACC,30.4,-0.9,-8.5,66.2,20.7,35.3,36.2,0.0,4.5,6.8,27.8,0.0,4.6,11.8,3-9,0.333,9.2,2-8,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,So,6-3,Nils Machowski,UCF,B12,15.3,-0.3,-2.4,79.2,13.6,20.0,33.6,8.8,10.8,0.0,17.0,0.0,4.5,40.0,1-1,1.000,9.2,0-4,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Sr,6-7,Yusuf Jihad,Eastern Michigan,MAC,24.4,0.9,1.1,124.0,16.3,58.3,61.8,3.0,16.3,5.9,9.4,2.9,0.0,16.7,4-6,0.667,9.2,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Sr,6-4,Jordan Roberts,Texas A&M Corpus Chr,Slnd,39.2,0.1,-3.2,89.9,22.1,37.5,39.8,1.8,2.0,22.7,12.5,3.8,2.8,20.8,6-14,0.429,9.2,2-10,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Sr,6-4,DaJion Humphrey,Bowling Green,MAC,53.8,1.5,-1.9,122.4,15.2,65.9,66.4,1.3,4.6,9.0,13.0,0.0,1.3,27.3,4-8,0.500,9.2,7-14,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Jr,6-7,Sean Craig,IU Indy,Horz,85.4,3.9,1.2,129.2,17.4,58.3,59.7,7.1,8.2,4.4,5.0,2.2,2.2,28.6,8-21,0.381,9.2,11-21,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Sr,6-0,Posh Alexander,Dayton,A10,61.1,2.3,2.3,118.4,18.2,57.9,62.2,6.6,9.3,17.6,22.9,0.0,0.8,21.1,2-8,0.250,9.2,6-11,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Jr,6-4,Blake Lander,LIU,NEC,64.2,1.9,-1.5,119.3,19.0,60.4,61.0,3.2,12.3,8.8,13.2,0.0,1.7,12.5,7-13,0.538,9.2,5-11,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Fr,6-7,Kon Knueppel,Duke,ACC,73.0,5.2,8.4,136.3,18.9,63.2,68.0,1.2,12.1,11.4,8.6,0.9,2.7,35.3,11-17,0.647,9.2,7-17,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,So,6-10,Derek Vorst,Indiana St.,MVC,7.6,1.8,8.1,117.2,26.0,62.5,60.6,9.6,9.6,32.8,17.6,9.2,0.0,50.0,1-2,0.500,9.2,1-2,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,So,6-10,Robbie Avila,Saint Louis,A10,85.0,3.0,2.7,101.4,27.1,50.0,53.4,4.5,18.9,22.2,19.3,2.3,2.2,34.7,14-28,0.500,9.2,7-21,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Sr,6-10,Johnny O'Neil,Santa Clara,WCC,68.6,2.1,11.3,117.6,16.9,70.0,73.1,1.2,24.0,6.1,22.3,7.6,4.3,20.0,9-13,0.692,9.2,8-17,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Sr,6-1,Jestin Porter,Middle Tennessee,CUSA,96.8,2.8,-0.2,106.4,21.5,52.6,57.4,0.0,3.8,7.3,11.8,0.0,0.5,50.0,5-20,0.250,9.1,10-18,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Jr,6-5,Ryan Mabrey,Quinnipiac,MAAC,21.8,0.6,-4.5,132.4,11.3,42.9,50.6,3.7,10.5,13.1,0.0,0.0,0.0,57.1,0-1,0.000,9.1,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Fr,6-5,Mikah Ballew,Portland,WCC,26.9,0.2,-8.5,94.3,19.6,43.8,50.5,0.0,7.1,17.7,18.6,0.0,0.0,50.0,2-3,0.667,9.1,1-5,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
