RK,PLAYER,,,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,,3P/100,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Fr,5-11,Quel'Ron House,Jacksonville St.,CUSA,72.8,3.7,7.6,118.7,23.0,54.5,57.4,3.4,12.2,26.3,12.4,0.0,4.3,36.4,21-44,0.477,3.9,6-11,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,So,6-1,Sonny Wilson,Toledo,MAC,85.5,3.7,0.1,119.4,22.4,53.5,57.3,6.0,14.6,17.3,12.4,0.5,0.6,35.2,35-65,0.538,1.7,2-6,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Jr,6-8,Aidan Hadaway,Ohio,MAC,18.8,3.7,7.1,133.2,24.5,56.3,63.7,17.6,12.6,13.2,10.0,4.4,2.5,37.5,3-9,0.333,8.6,4-7,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Jr,6-8,Jamichael Stillwell,Milwaukee,Horz,72.4,3.7,2.1,122.6,23.9,60.5,59.0,17.8,16.9,7.4,12.4,2.0,1.0,71.1,17-31,0.548,3.5,4-7,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Jr,6-6,Andre Mulibea,Coastal Carolina,SB,14.7,3.7,11.5,152.4,21.2,77.3,76.5,13.4,17.9,24.5,8.1,0.0,1.7,27.3,4-6,0.667,8.6,3-5,0.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Sr,6-2,Alijah Martin,Florida,SEC,81.7,3.7,7.6,108.9,22.8,49.2,51.7,3.4,8.0,13.2,14.3,0.7,3.3,21.9,15-28,0.536,13.1,11-36,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,So,6-4,John Blackwell,Wisconsin,B10,75.2,3.7,2.5,104.5,28.0,53.7,58.5,2.9,12.7,12.1,19.1,0.0,2.0,44.8,18-37,0.486,10.0,12-30,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Sr,6-3,Jaron Rillie,Northern Colorado,BSky,82.5,3.7,2.6,130.1,18.4,61.1,69.6,0.8,18.0,18.2,13.9,0.0,1.1,75.0,16-23,0.696,4.7,4-13,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Jr,6-5,Joseph Pinion,Arkansas St.,SB,78.0,3.7,7.9,133.3,16.8,57.5,60.6,3.4,11.8,12.2,5.5,2.0,2.5,18.3,9-18,0.500,12.9,17-42,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Sr,6-8,Michael Graham,Hofstra,CAA,65.3,3.7,3.8,137.0,17.9,71.4,72.2,19.0,27.8,4.2,13.5,3.4,0.4,4.8,30-42,0.714,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Fr,6-1,Tahaad Pettiford,Auburn,SEC,52.6,3.7,12.9,115.1,28.8,51.0,53.3,2.9,6.2,25.9,13.5,0.0,5.5,28.8,13-27,0.481,13.9,9-25,0.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Sr,6-6,Bryce Thompson,Oklahoma St.,B12,70.3,3.7,3.3,109.3,26.6,57.3,64.5,0.7,12.9,14.2,21.9,0.0,1.0,50.0,22-43,0.512,6.5,9-19,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Sr,6-1,Noa Gonsalves,Utah Tech,WAC,87.3,3.7,1.5,120.2,18.1,62.3,65.8,1.3,8.0,6.6,15.4,0.0,2.8,18.9,15-21,0.714,11.2,12-32,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Jr,6-3,Masiah Gilyard,Manhattan,MAAC,80.3,3.7,4.0,131.4,17.7,60.7,61.8,20.8,17.2,8.6,13.1,1.0,2.8,57.1,11-18,0.611,4.6,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Sr,6-8,Ja'Vier Francis,Houston,B12,37.2,3.7,14.0,148.9,18.6,80.0,81.3,18.6,14.5,2.1,15.0,4.6,3.5,55.0,16-20,0.800,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Sr,6-4,Curtis Jones,Iowa St.,B12,90.7,3.7,4.7,101.6,26.0,47.5,51.9,1.6,18.9,6.8,14.8,0.5,2.3,27.0,25-57,0.439,11.0,15-43,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Sr,6-3,Nazir Williams,Cornell,Ivy,74.3,3.7,1.6,116.5,27.2,58.9,63.7,0.0,17.6,23.5,18.6,0.7,1.6,37.5,21-35,0.600,8.2,8-21,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Sr,6-3,Dallion Johnson,Florida Gulf Coast,ASun,79.4,3.7,3.9,126.3,23.2,65.4,66.7,0.7,8.0,8.7,11.1,0.0,1.6,14.1,15-22,0.682,18.0,24-56,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Fr,6-2,Christian Anderson,Texas Tech,B12,77.5,3.7,6.7,117.6,15.8,52.2,56.3,1.3,10.7,8.5,8.3,0.0,2.3,51.1,7-15,0.467,9.9,11-30,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Sr,7-1,Andre Screen,Butler,BE,59.1,3.7,5.1,118.5,26.0,80.6,79.1,17.9,20.8,8.0,29.3,5.8,0.0,33.3,29-36,0.806,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Sr,6-5,Jamir Simpson,Southern Utah,WAC,87.3,3.6,0.9,106.1,29.1,47.9,55.0,4.7,10.6,14.8,14.1,0.0,0.7,43.8,23-53,0.434,6.8,8-20,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Sr,6-1,Atin Wright,North Texas,Amer,85.2,3.6,5.0,119.7,21.8,53.3,57.8,2.7,10.7,2.3,11.9,0.0,1.9,20.0,10-34,0.294,13.3,20-41,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Sr,6-4,Joe Bamisile,VCU,A10,65.8,3.6,10.4,117.2,27.0,56.6,58.0,2.1,17.9,19.8,11.0,4.5,3.0,21.1,25-45,0.556,11.5,12-31,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Jr,6-4,Langston Reynolds,Northern Colorado,BSky,85.1,3.6,4.2,120.7,23.4,67.9,71.4,2.3,20.3,22.9,21.1,2.8,0.7,81.0,24-36,0.667,2.1,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Sr,6-4,Jahmai Mashack,Tennessee,SEC,72.2,3.6,9.3,128.0,12.5,54.4,58.2,5.8,11.5,10.6,8.9,3.1,3.3,23.5,14-28,0.500,2.2,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,So,6-2,Jaland Lowe,Pittsburgh,ACC,93.6,3.6,-0.5,98.6,30.4,44.4,51.9,1.8,11.0,26.2,19.0,0.7,2.5,45.8,23-49,0.469,7.4,6-23,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Sr,6-6,Micah Parrish,Ohio St.,B10,80.1,3.6,7.0,112.1,22.1,55.9,59.0,2.4,16.1,6.2,14.8,0.7,2.6,25.4,18-32,0.563,9.8,10-27,0.370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,So,6-2,Layden Blocker,DePaul,BE,64.6,3.6,7.6,116.5,24.7,61.4,66.0,2.7,10.0,29.6,20.7,0.0,2.8,62.9,17-29,0.586,2.8,3-6,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,So,6-9,JT Toppin,Texas Tech,B12,52.4,3.6,10.0,115.7,26.5,55.8,58.7,9.7,30.6,12.5,12.9,1.8,1.5,30.8,26-45,0.578,3.4,2-7,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Jr,6-4,Melvin Council Jr.,St. Bonaventure,A10,98.1,3.6,3.7,106.0,25.6,46.4,49.6,3.8,16.2,27.6,12.9,1.2,2.5,16.7,33-63,0.524,5.8,4-21,0.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Jr,6-3,Dion Brown,Boston College,ACC,72.4,3.6,1.3,115.8,20.9,59.5,59.3,10.4,9.4,14.2,14.4,0.0,1.5,5.4,13-22,0.591,7.5,6-15,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Sr,6-6,Tylan Pope,Texas St.,SB,72.4,3.6,1.4,114.7,29.0,50.0,57.8,7.7,21.6,8.7,12.5,9.1,2.0,51.9,34-70,0.486,2.3,3-7,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Sr,6-3,Nate Johnson,Akron,MAC,80.8,3.6,8.0,118.6,25.1,54.6,57.4,5.9,16.9,15.5,12.2,2.8,4.7,27.6,34-61,0.557,7.2,9-26,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Sr,6-4,Max Jones,Kansas St.,B12,81.3,3.6,4.1,112.1,18.4,60.4,62.8,6.5,12.2,11.9,22.2,0.0,1.9,27.1,11-23,0.478,7.9,12-25,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Sr,6-8,Jaemyn Brakefield,Mississippi,SEC,68.8,3.6,6.0,107.5,26.9,51.6,56.3,8.2,12.0,12.7,13.7,0.7,1.7,47.6,25-48,0.521,5.0,5-15,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Sr,6-7,Vladimer Salaridze,Tennessee Martin,OVC,75.7,3.6,3.6,116.0,25.9,52.9,58.1,13.1,16.1,11.1,15.5,3.2,3.7,52.2,23-48,0.479,6.5,9-21,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Sr,6-9,Chad Venning,Boston College,ACC,71.7,3.6,1.0,111.0,24.6,56.1,56.9,4.2,14.3,9.7,8.3,5.7,0.5,51.2,23-41,0.561,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Sr,6-2,CJ Fulton,Charleston,CAA,88.6,3.6,2.2,136.2,12.7,58.3,61.5,5.3,12.4,30.5,18.3,0.0,2.3,25.0,5-8,0.625,5.3,6-16,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Sr,6-3,Alex Huibregtse,Wright St.,Horz,83.3,3.6,0.2,120.9,21.2,55.3,57.7,2.6,9.4,12.7,10.7,0.6,0.3,27.3,8-19,0.421,15.2,19-47,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,So,6-9,Drew Scharnowski,Belmont,MVC,21.0,3.6,6.8,145.8,27.4,60.0,65.8,17.2,5.3,10.1,0.0,2.9,1.4,120.0,9-15,0.600,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Sr,6-4,Sheldon Edwards Jr.,Loyola Chicago,A10,68.0,3.6,8.1,130.5,16.9,58.1,60.4,0.0,20.7,20.2,2.6,0.0,1.7,16.3,10-12,0.833,13.5,10-31,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Jr,6-0,Keaton Norris,Wright St.,Horz,79.6,3.6,3.1,127.8,17.9,66.7,67.2,2.7,11.8,26.2,20.8,0.0,1.0,8.9,12-20,0.600,8.5,12-25,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Sr,6-3,Keaston Willis,Tulsa,Amer,75.3,3.6,3.4,130.2,16.6,61.9,64.7,0.0,5.2,5.0,5.8,0.0,2.0,14.3,2-5,0.400,17.9,16-37,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Fr,6-6,Tyrone Riley IV,San Francisco,WCC,73.7,3.6,7.7,134.3,14.2,57.1,64.5,4.2,13.1,8.0,5.8,2.7,3.7,75.0,7-16,0.438,4.9,6-12,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Sr,5-11,Jackie Johnson III,Fordham,A10,75.2,3.6,0.1,106.1,31.5,44.0,49.0,2.8,6.4,25.2,12.6,0.0,2.2,22.8,24-48,0.500,15.8,11-44,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Sr,6-2,Nolan Hickman,Gonzaga,WCC,75.3,3.5,7.5,128.8,15.8,66.0,66.7,1.5,8.4,10.1,11.9,1.6,3.0,4.0,9-19,0.474,11.6,16-31,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Jr,5-10,Daeshun Ruffin,Jackson St.,SWAC,82.2,3.5,3.8,111.1,31.4,50.7,57.8,3.6,7.1,29.2,17.7,0.0,3.5,53.5,21-50,0.420,7.3,10-21,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Jr,6-9,Zine Eddine Bedri,Columbia,Ivy,16.3,3.5,8.8,132.9,30.1,68.4,67.0,9.7,22.7,25.8,5.4,3.9,0.0,21.1,10-14,0.714,8.1,2-5,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,So,5-9,Ahmad Henderson II,Illinois Chicago,MVC,61.5,3.5,3.1,125.5,24.2,59.3,66.7,3.2,11.6,12.0,13.7,0.0,2.2,55.6,14-31,0.452,8.5,12-23,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Sr,6-3,Ian Martinez,Utah St.,MWC,69.4,3.5,5.4,116.8,22.7,62.0,61.7,0.0,10.6,16.1,7.6,0.0,1.7,42.0,10-17,0.588,14.2,14-33,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Sr,6-9,Tuongthach Gatkek,Little Rock,OVC,83.3,3.5,5.7,127.1,18.2,60.7,62.8,10.3,23.8,16.9,12.8,6.4,2.8,41.1,34-56,0.607,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Sr,6-7,Tyon Grant-Foster,Grand Canyon,WAC,50.3,3.5,10.2,118.8,27.2,59.4,61.4,3.4,18.7,17.5,12.0,5.3,3.3,64.6,21-34,0.618,6.5,5-14,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Jr,6-3,Justin Bailey,Wofford,SC,72.7,3.5,4.0,134.7,17.1,71.1,75.0,2.9,12.6,11.8,16.8,0.8,2.1,55.3,9-13,0.692,9.0,12-25,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,So,6-3,PJ Haggerty,Memphis,Amer,90.7,3.5,6.5,111.9,26.0,53.8,57.4,2.1,14.0,26.1,16.5,0.6,4.0,49.2,29-53,0.547,3.7,4-12,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Sr,6-5,Jason Roche,Richmond,A10,66.0,3.5,4.2,137.7,12.3,78.6,80.3,0.0,9.8,1.9,7.8,0.0,1.4,14.3,1-2,0.500,12.5,14-26,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Jr,6-9,Brenen Lorient,North Texas,Amer,67.7,3.5,8.7,117.1,28.4,58.2,62.0,8.4,20.9,13.0,17.2,9.5,0.8,58.2,29-51,0.569,1.6,2-4,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Sr,6-4,DK Thorn,UT Rio Grande Valley,Slnd,83.5,3.5,5.6,118.3,20.8,51.7,57.0,2.1,11.7,15.8,9.8,0.0,3.1,26.7,10-21,0.476,13.3,14-39,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,So,6-2,Mier Panoam,North Dakota,Sum,73.2,3.5,3.2,118.2,26.2,60.2,60.4,8.9,11.2,19.3,14.6,2.6,2.3,44.4,31-50,0.620,1.5,1-4,0.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Jr,6-8,Frank Mitchell,Minnesota,B10,41.0,3.5,5.4,152.0,14.2,66.7,69.6,24.5,13.2,15.3,10.3,4.2,2.2,41.7,8-12,0.667,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,So,6-1,Dra Gibbs-Lawhorn,Illinois,B10,52.5,3.5,7.9,126.3,18.4,60.3,64.0,7.2,9.1,5.5,13.8,0.0,1.0,41.2,10-14,0.714,10.1,7-20,0.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Sr,6-2,Stephan Swenson,UC Santa Barbara,BW,77.8,3.5,5.1,115.9,25.0,53.9,58.3,3.4,13.2,33.0,17.0,0.6,2.9,26.6,12-29,0.414,11.4,15-35,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,So,7-0,Nolan Winter,Wisconsin,B10,50.9,3.5,10.0,130.8,17.9,61.7,65.0,4.3,20.7,16.3,11.0,2.7,1.0,43.3,8-15,0.533,7.4,7-15,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Jr,6-6,Sion James,Duke,ACC,65.0,3.5,9.6,133.3,15.8,53.4,59.3,2.0,12.8,25.5,11.8,3.4,1.4,34.5,11-20,0.550,4.2,3-9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,So,6-3,Bryce Lindsay,James Madison,SB,75.8,3.5,4.0,125.2,20.7,61.2,63.3,1.3,16.2,18.0,11.7,0.0,1.4,19.0,13-18,0.722,13.9,15-40,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,So,6-7,Andrew Meadow,Boise St.,MWC,65.3,3.5,4.6,127.1,17.8,64.9,67.6,2.2,9.1,4.5,10.3,0.9,0.9,37.8,12-16,0.750,9.6,8-21,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Jr,5-10,Colin Porter,Liberty,CUSA,86.8,3.5,4.8,117.4,18.4,60.5,63.0,0.8,6.3,22.6,15.0,0.6,3.1,18.6,11-21,0.524,7.6,10-22,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,So,6-5,Carmelo Pacheco,Mount St. Mary's,MAAC,77.8,3.5,3.6,140.8,12.1,75.0,74.6,0.8,4.8,7.4,9.7,0.0,1.2,16.7,0-0,0.000,14.0,18-36,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Sr,6-7,Marquel Sutton,Nebraska Omaha,Sum,75.8,3.5,-0.4,111.8,32.1,53.6,59.6,4.3,24.8,8.9,16.4,3.1,0.4,60.9,34-60,0.567,3.4,2-9,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Sr,6-9,Kobe Sanders,Nevada,MWC,71.5,3.5,4.0,111.8,26.3,45.2,50.0,5.5,11.9,36.4,11.4,1.8,2.2,30.6,19-40,0.475,8.3,6-22,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Jr,6-2,Jed Miller,Montana St.,BSky,58.9,3.5,6.0,143.6,16.3,72.7,81.0,2.0,17.7,20.0,18.9,0.0,3.5,90.9,4-7,0.571,6.6,8-15,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Sr,6-0,Kamari McGee,Wisconsin,B10,52.8,3.5,8.9,129.7,17.4,60.0,65.3,3.1,7.3,18.4,13.6,0.0,2.3,36.7,6-13,0.462,8.1,8-17,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Jr,6-11,Felix Okpara,Tennessee,SEC,70.1,3.4,7.8,124.0,14.2,64.1,65.0,10.6,21.7,5.1,16.1,11.0,0.4,37.5,19-31,0.613,0.4,1-1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,So,6-10,Isaac Traudt,Creighton,BE,47.6,3.4,8.5,150.3,13.1,80.8,81.8,7.5,7.5,0.0,8.1,0.0,0.5,26.9,6-7,0.857,10.1,10-19,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Sr,7-1,Vladislav Goldin,Michigan,B10,67.3,3.4,7.3,109.3,27.9,54.7,61.1,10.0,15.4,12.7,19.4,4.1,1.3,52.8,23-43,0.535,4.2,4-10,0.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,So,5-10,Jordan Marsh,UNC Asheville,BSth,82.8,3.4,4.3,107.8,33.4,48.4,52.7,3.8,12.3,25.5,13.3,3.4,3.1,33.0,32-67,0.478,8.2,8-24,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Jr,6-10,Josh Ojianwuna,Baylor,B12,67.4,3.4,3.3,134.1,9.9,72.2,73.2,8.7,16.4,5.5,18.7,2.8,1.5,61.1,13-18,0.722,0.0,0-0,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
