Player,Stats
Cedrick Lindsay,"[[[[80.0, 3.3, 9.2, 107.3, 29.1, 50.0, 59.3, 6.8, 0.0, 24.0, 21.2, 0.0, 5.3, 100.0, 0.625, 3.5, 0.0], '20131101-20131114'], [[80.8, 5.0, 9.4, 120.7, 27.0, 50.0, 57.3, 2.3, 6.7, 34.5, 7.8, 0.6, 2.1, 58.9, 0.46, 6.9, 0.391], '20131114-20131201'], [[61.6, 4.6, 12.6, 113.0, 30.6, 46.6, 52.6, 1.6, 4.9, 33.8, 8.2, 0.0, 8.4, 65.5, 0.5, 4.2, 0.2], '20131201-20131214'], [[65.5, 3.9, 4.1, 101.3, 34.6, 53.3, 56.0, 2.3, 8.1, 32.5, 21.8, 0.0, 4.1, 34.8, 0.526, 4.6, 0.375], '20131214-20140101'], [[89.6, 5.0, 5.3, 110.8, 29.2, 53.1, 57.0, 1.0, 6.7, 19.9, 10.7, 0.0, 1.1, 39.6, 0.48, 12.0, 0.391], '20140101-20140114'], [[84.0, 3.5, 1.5, 97.0, 29.2, 36.4, 47.1, 2.6, 6.3, 22.9, 12.4, 0.0, 2.2, 81.4, 0.392, 2.9, 0.125], '20140114-20140201']], ""['Richmond', 'A10']""]"
Errick Peck,"[[[[58.8, 3.3, 7.3, 143.1, 18.4, 76.9, 76.3, 13.4, 15.7, 15.6, 19.1, 3.6, 0.0, 23.1, 0.7, 3.5, 0.667], '20131101-20131114'], [[57.0, 0.8, 1.3, 107.2, 12.8, 54.8, 55.6, 6.2, 17.8, 12.7, 22.5, 3.2, 0.5, 23.8, 0.467, 2.9, 0.5], '20131114-20131201'], [[45.0, -0.9, -5.6, 78.9, 13.9, 31.3, 33.5, 6.1, 17.3, 7.0, 17.0, 0.0, 0.8, 25.0, 0.417, 3.1, 0.0], '20131201-20131214'], [[40.6, -0.1, -1.7, 92.2, 14.7, 40.6, 41.3, 9.8, 18.8, 5.2, 18.0, 1.5, 0.9, 12.5, 0.417, 3.5, 0.25], '20131214-20140101'], [[42.5, 0.3, -2.1, 94.0, 14.3, 58.3, 58.3, 9.3, 26.6, 11.2, 36.4, 0.0, 0.0, 0.0, 0.5, 3.5, 0.5], '20140101-20140114'], [[58.5, 0.1, 1.1, 88.4, 14.9, 53.6, 47.5, 10.1, 23.1, 5.3, 22.1, 2.8, 0.8, 42.9, 0.545, 2.5, 0.333], '20140201-20140214'], [[45.6, 2.3, 8.5, 116.6, 18.1, 63.0, 62.6, 11.8, 14.3, 6.0, 17.4, 1.4, 2.4, 8.7, 0.588, 4.7, 0.5], '20140301-20140314']], ""['Purdue', 'B10']""]"
Isaiah McCray,"[[[[72.5, 3.3, 9.8, 120.8, 16.3, 50.0, 55.6, 0.0, 15.3, 23.1, 10.9, 5.5, 3.7, 50.0, 0.2, 5.4, 0.667], '20131101-20131114'], [[70.0, -0.0, -1.0, 92.9, 17.6, 30.2, 35.2, 5.9, 8.8, 14.4, 8.3, 0.6, 3.3, 60.5, 0.174, 7.3, 0.3], '20131114-20131201'], [[46.9, 1.6, 2.1, 109.8, 24.0, 65.8, 67.0, 0.0, 13.7, 24.1, 28.0, 1.3, 1.5, 78.9, 0.667, 5.2, 0.429], '20131201-20131214'], [[58.3, 1.9, -0.5, 112.8, 23.6, 65.9, 61.8, 0.0, 10.3, 14.4, 14.1, 0.0, 1.7, 68.2, 0.636, 9.2, 0.455], '20131214-20140101'], [[61.7, -0.9, -5.3, 78.2, 17.6, 43.3, 44.8, 1.6, 15.7, 16.5, 30.3, 1.5, 2.3, 40.0, 0.25, 5.3, 0.429], '20140101-20140114'], [[51.9, -1.9, -8.5, 64.2, 17.2, 16.7, 19.8, 5.7, 19.3, 19.5, 13.5, 1.4, 2.3, 55.6, 0.214, 3.1, 0.0], '20140201-20140214'], [[47.3, -0.4, -5.9, 87.8, 18.8, 40.6, 41.9, 4.0, 6.5, 10.9, 16.8, 1.5, 2.4, 87.5, 0.455, 3.9, 0.2], '20140214-20140301'], [[52.7, 0.3, 2.8, 101.0, 15.1, 53.6, 53.3, 3.0, 4.3, 11.5, 18.1, 2.4, 4.2, 85.7, 0.6, 2.7, 0.25], '20140301-20140314']], ""['Purdue', 'Fort', 'Wayne', 'Sum']""]"
Jamel Artis,"[[[[40.0, 3.3, 8.1, 152.7, 15.9, 60.0, 66.7, 19.2, 15.8, 5.2, 0.0, 0.0, 0.0, 200.0, 0.75, 1.8, 0.0], '20131101-20131114'], [[41.5, 1.7, 1.7, 122.1, 16.9, 59.1, 62.8, 7.5, 16.5, 8.6, 17.7, 1.5, 0.0, 18.2, 0.526, 2.2, 0.667], '20131114-20131201'], [[41.1, 1.3, 5.6, 101.4, 19.3, 30.8, 44.3, 12.2, 14.3, 12.3, 10.7, 1.9, 2.1, 100.0, 0.4, 3.1, 0.0], '20140201-20140214']], ""['Pittsburgh', 'ACC']""]"
Rashad Muhammad,"[[[[62.5, 3.3, 1.2, 118.0, 26.5, 45.0, 56.3, 8.9, 0.0, 9.1, 8.1, 0.0, 0.0, 70.0, 0.6, 10.7, 0.2], '20131101-20131114'], [[77.5, 3.0, 2.4, 108.6, 25.9, 50.6, 57.1, 2.3, 8.1, 8.5, 14.9, 0.0, 1.4, 46.4, 0.359, 12.4, 0.422], '20131114-20131201'], [[57.5, 3.0, 6.3, 116.4, 29.6, 79.2, 81.1, 0.0, 4.2, 0.0, 18.1, 0.0, 0.0, 16.7, 0.4, 18.7, 0.714], '20131201-20131214'], [[78.9, 1.8, 0.3, 112.8, 19.0, 66.7, 69.2, 1.7, 4.7, 4.2, 23.4, 0.0, 0.9, 28.6, 1.0, 14.2, 0.375], '20131214-20140101'], [[78.8, 3.9, 4.4, 117.8, 23.6, 64.3, 67.6, 3.0, 7.5, 6.5, 14.9, 0.0, 1.5, 45.2, 0.375, 13.1, 0.538], '20140101-20140114'], [[64.2, -0.0, -3.5, 80.3, 23.3, 33.0, 40.0, 1.5, 12.0, 12.7, 14.2, 0.8, 1.6, 22.6, 0.304, 12.4, 0.233], '20140114-20140201'], [[80.0, 0.8, -2.6, 90.2, 22.2, 42.2, 46.1, 2.3, 10.7, 14.1, 15.1, 0.0, 0.7, 25.0, 0.2, 11.4, 0.412], '20140201-20140214'], [[55.0, -0.2, -5.5, 79.4, 23.8, 39.7, 43.2, 1.3, 8.8, 9.8, 17.4, 0.0, 0.0, 41.4, 0.1, 13.1, 0.368], '20140214-20140301'], [[66.9, -0.5, -6.1, 78.1, 26.5, 35.3, 37.7, 2.9, 10.0, 10.6, 10.6, 0.0, 0.0, 13.7, 0.36, 14.6, 0.231], '20140301-20140314']], ""['San', 'Jose', 'St.', 'MWC']""]"
JJ O'Brien,"[[[[75.0, 3.2, 5.7, 106.7, 24.0, 56.3, 60.5, 7.8, 12.1, 9.2, 20.6, 1.6, 1.0, 93.8, 0.692, 3.0, 0.0], '20131101-20131114'], [[78.1, 4.5, 7.0, 118.7, 20.8, 56.7, 59.9, 6.1, 16.5, 12.6, 14.3, 1.7, 1.5, 76.7, 0.63, 1.5, 0.0], '20131114-20131201'], [[71.7, -1.8, -4.5, 70.6, 17.4, 25.0, 28.3, 4.9, 13.7, 9.7, 12.0, 2.3, 0.7, 37.5, 0.261, 0.7, 0.0], '20131201-20131214'], [[76.3, 1.2, -1.3, 99.2, 19.3, 50.0, 54.7, 9.4, 11.4, 3.3, 25.6, 0.9, 0.0, 48.3, 0.481, 1.0, 0.5], '20140101-20140114'], [[67.8, -0.8, 0.3, 85.1, 15.0, 37.5, 39.7, 8.6, 12.6, 6.3, 20.2, 0.7, 2.6, 35.7, 0.36, 1.3, 0.333], '20140114-20140201'], [[77.5, 2.2, 3.5, 118.2, 14.5, 52.4, 56.3, 11.0, 18.3, 6.6, 14.5, 1.0, 1.6, 47.6, 0.55, 0.5, 0.0], '20140201-20140214'], [[74.5, 1.3, 2.5, 100.5, 19.3, 41.5, 46.6, 8.7, 6.8, 9.3, 15.1, 1.5, 3.0, 31.7, 0.425, 0.4, 0.0], '20140214-20140301'], [[66.5, 0.3, -2.2, 94.3, 15.3, 40.0, 43.8, 7.4, 4.0, 12.4, 22.3, 0.9, 1.0, 20.0, 0.435, 1.0, 0.0], '20140301-20140314'], [[67.3, 1.6, 2.0, 107.9, 13.7, 45.2, 50.8, 7.5, 9.9, 0.0, 10.8, 0.8, 2.0, 85.7, 0.444, 1.5, 0.333], '20140314-20140401']], ""['San', 'Diego', 'St.', 'MWC']""]"
Tyler Rambo,"[[[[57.5, 3.2, 15.1, 128.3, 19.4, 80.0, 81.4, 8.1, 4.8, 12.4, 23.8, 8.3, 4.7, 100.0, 0.8, 0.0, 0.0], '20131101-20131114'], [[63.1, 0.3, -1.9, 86.9, 21.0, 50.0, 47.2, 5.6, 5.7, 6.4, 16.8, 1.0, 1.8, 113.6, 0.5, 0.0, 0.0], '20131114-20131201'], [[56.3, -1.4, -5.6, 71.8, 21.2, 40.0, 38.5, 7.0, 8.2, 9.1, 24.7, 0.0, 2.7, 90.0, 0.4, 0.0, 0.0], '20131201-20131214'], [[43.1, 1.5, -0.2, 126.2, 17.0, 64.3, 65.1, 5.3, 0.0, 2.7, 9.6, 0.0, 0.0, 135.7, 0.643, 0.0, 0.0], '20140101-20140114'], [[48.8, 1.7, 1.8, 128.3, 12.4, 42.9, 48.9, 4.5, 8.2, 11.4, 13.2, 0.0, 3.7, 35.7, 0.429, 0.0, 0.0], '20140314-20140401']], ""['Murray', 'St.', 'OVC']""]"
Mandell Thomas,"[[[[90.0, 3.2, 2.3, 110.6, 20.4, 47.8, 49.3, 4.8, 15.9, 27.2, 14.9, 2.8, 1.5, 21.7, 0.571, 6.9, 0.222], '20131101-20131114'], [[99.2, 0.7, 1.5, 90.4, 22.9, 37.3, 39.6, 5.8, 14.5, 16.3, 11.7, 3.3, 4.0, 29.4, 0.394, 8.0, 0.222], '20131114-20131201'], [[87.5, 3.5, 2.9, 115.2, 22.6, 48.0, 54.5, 4.2, 12.2, 7.0, 15.5, 1.5, 2.6, 43.1, 0.538, 10.9, 0.28], '20131201-20131214'], [[58.5, 1.8, 0.8, 101.6, 21.4, 48.7, 51.6, 3.8, 7.3, 7.8, 16.1, 2.5, 3.9, 47.4, 0.519, 5.4, 0.273], '20131214-20140101'], [[65.9, 0.2, 0.3, 84.0, 25.5, 27.6, 29.1, 7.7, 4.0, 26.0, 8.0, 2.1, 6.1, 13.8, 0.154, 16.3, 0.25], '20140101-20140114'], [[75.4, 2.5, 5.2, 104.3, 19.5, 50.0, 51.9, 4.5, 11.1, 11.7, 13.4, 4.2, 2.6, 31.6, 0.333, 9.8, 0.433], '20140114-20140201'], [[92.5, 6.1, 8.4, 128.4, 20.1, 57.1, 61.1, 9.3, 5.9, 4.2, 13.1, 1.0, 4.2, 19.0, 0.36, 9.0, 0.588], '20140201-20140214'], [[80.0, 1.1, -2.7, 97.4, 14.8, 41.7, 45.2, 2.5, 4.8, 10.3, 12.4, 1.0, 1.4, 30.0, 0.364, 3.7, 0.375], '20140214-20140301'], [[88.0, -0.6, -4.8, 84.7, 15.4, 35.1, 36.7, 2.6, 6.6, 10.9, 13.2, 2.5, 0.3, 21.3, 0.36, 7.5, 0.227], '20140301-20140314']], ""['Fordham', 'A10']""]"
Trevor Gruis,"[[[[82.5, 3.2, 4.3, 111.4, 24.2, 57.9, 62.8, 10.1, 11.8, 20.5, 18.9, 0.0, 0.9, 63.2, 0.579, 0.0, 0.0], '20131101-20131114'], [[68.8, 0.5, -2.5, 92.6, 18.5, 40.0, 42.6, 13.9, 15.0, 0.0, 12.4, 9.7, 1.1, 20.0, 0.4, 0.0, 0.0], '20131114-20131201'], [[81.5, 2.9, -0.8, 109.3, 20.4, 58.5, 61.3, 6.6, 15.0, 10.6, 18.9, 2.6, 0.4, 65.9, 0.585, 0.0, 0.0], '20131201-20131214'], [[66.7, 1.6, -4.3, 99.6, 24.7, 39.3, 49.3, 12.1, 13.9, 8.3, 15.7, 5.3, 0.6, 71.4, 0.393, 0.0, 0.0], '20131214-20140101'], [[93.8, 3.8, 3.7, 119.8, 22.8, 64.7, 69.0, 14.2, 17.8, 13.9, 23.0, 8.3, 0.9, 58.8, 0.647, 0.0, 0.0], '20140101-20140114'], [[69.2, 3.0, 1.7, 113.8, 25.5, 53.2, 61.9, 5.5, 17.5, 14.5, 15.8, 3.3, 0.7, 78.7, 0.532, 0.0, 0.0], '20140114-20140201'], [[75.0, 2.5, 5.8, 113.0, 20.9, 54.5, 61.8, 3.0, 25.3, 9.9, 16.5, 11.1, 2.1, 68.2, 0.545, 0.0, 0.0], '20140201-20140214'], [[57.0, -0.3, -6.0, 82.7, 23.2, 41.2, 44.2, 4.5, 16.1, 23.7, 24.6, 2.0, 2.1, 20.6, 0.412, 0.0, 0.0], '20140214-20140301'], [[51.3, 1.1, -2.5, 109.7, 17.5, 62.5, 60.6, 6.1, 13.2, 25.2, 18.0, 3.4, 1.6, 50.0, 0.625, 0.0, 0.0], '20140301-20140314']], ""['South', 'Dakota', 'Sum']""]"
Miles Dixon,"[[[[72.5, 3.2, 1.6, 107.8, 25.7, 37.5, 59.3, 0.0, 8.1, 30.9, 22.3, 0.0, 1.9, 100.0, 0.5, 3.8, 0.0], '20131101-20131114'], [[67.0, 1.1, -3.0, 100.0, 23.3, 36.4, 47.3, 6.3, 6.6, 10.4, 10.9, 1.9, 0.9, 52.3, 0.371, 3.8, 0.222], '20131114-20131201'], [[58.3, 0.9, -0.9, 100.0, 23.6, 50.0, 54.9, 3.2, 10.0, 15.5, 17.1, 0.0, 2.4, 47.8, 0.5, 2.4, 0.333], '20131201-20131214'], [[45.0, 1.9, 3.9, 111.5, 25.4, 40.5, 55.8, 2.0, 9.8, 17.9, 10.4, 0.0, 0.0, 85.7, 0.438, 4.4, 0.2], '20131214-20140101'], [[74.4, 1.5, 0.7, 104.1, 20.8, 36.8, 43.9, 2.0, 8.1, 25.7, 0.0, 1.1, 0.0, 42.1, 0.393, 5.3, 0.2], '20140101-20140114'], [[52.1, -0.4, -3.6, 79.5, 21.5, 41.2, 45.0, 2.0, 5.6, 17.3, 25.0, 1.9, 1.5, 23.5, 0.458, 4.9, 0.2], '20140114-20140201'], [[43.3, 1.5, -1.2, 101.8, 19.5, 50.0, 53.9, 5.1, 8.9, 17.3, 18.4, 0.0, 0.0, 50.0, 0.429, 6.0, 0.4], '20140201-20140214'], [[53.1, -1.0, -3.3, 77.5, 19.2, 30.0, 36.4, 4.9, 10.1, 19.4, 25.3, 3.6, 0.7, 35.0, 0.353, 2.1, 0.0], '20140214-20140301'], [[68.1, 2.8, 6.7, 117.9, 21.6, 61.5, 64.0, 1.5, 14.7, 27.5, 16.2, 0.0, 3.5, 61.5, 0.556, 4.7, 0.5], '20140301-20140314'], [[71.3, -0.8, -1.9, 88.1, 15.0, 44.4, 45.2, 1.9, 14.2, 23.5, 29.9, 0.0, 0.0, 22.2, 0.333, 6.7, 0.333], '20140314-20140401']], ""['Wright', 'St.', 'Horz']""]"
James Robinson,"[[[[65.0, 3.2, 6.3, 130.9, 14.8, 50.0, 69.1, 0.0, 13.6, 9.3, 22.4, 0.0, 3.3, 111.1, 0.375, 1.1, 1.0], '20131101-20131114'], [[71.0, 4.0, 5.5, 133.2, 16.9, 37.9, 49.3, 1.8, 10.5, 34.0, 7.8, 1.7, 1.8, 62.1, 0.333, 6.1, 0.286], '20131114-20131201'], [[56.7, 3.1, 3.7, 136.7, 15.9, 62.5, 65.7, 3.6, 4.9, 20.8, 10.4, 0.0, 0.8, 50.0, 0.769, 2.5, 0.0], '20131201-20131214'], [[71.3, 3.3, 8.4, 130.5, 13.3, 52.5, 58.8, 3.4, 10.2, 21.6, 13.2, 4.0, 2.3, 40.0, 0.429, 3.5, 0.5], '20131214-20140101'], [[75.0, 4.9, 10.0, 140.9, 13.5, 54.8, 63.3, 1.1, 10.6, 22.4, 7.4, 0.9, 5.0, 66.7, 0.556, 1.5, 0.333], '20140101-20140114'], [[84.5, 5.7, 10.2, 132.8, 15.8, 61.8, 64.9, 3.1, 5.2, 29.1, 13.8, 0.0, 2.9, 47.1, 0.625, 3.6, 0.4], '20140114-20140201'], [[84.0, 1.5, 6.3, 97.3, 16.2, 38.9, 45.2, 2.6, 11.4, 24.0, 15.6, 1.9, 4.1, 48.1, 0.214, 6.6, 0.385], '20140201-20140214'], [[83.6, -0.5, -1.1, 90.9, 13.0, 31.5, 37.3, 2.5, 11.2, 13.5, 21.1, 1.9, 2.8, 29.6, 0.2, 3.2, 0.429], '20140214-20140301'], [[77.1, 4.0, 5.1, 129.5, 14.6, 51.9, 59.2, 1.6, 10.8, 25.0, 13.2, 0.0, 3.1, 76.9, 0.563, 3.8, 0.3], '20140301-20140314'], [[83.8, 2.8, 8.0, 102.7, 17.5, 36.5, 44.6, 1.8, 16.2, 27.9, 13.9, 0.0, 4.9, 61.5, 0.294, 4.4, 0.333], '20140314-20140401']], ""['Pittsburgh', 'ACC']""]"
Tyrone Outlaw,"[[[[63.8, 3.2, 5.3, 128.6, 22.0, 37.5, 53.0, 17.7, 13.2, 10.7, 4.7, 1.7, 2.1, 87.5, 0.375, 8.3, 0.25], '20131101-20131114'], [[45.0, 0.6, -6.2, 99.7, 17.5, 46.4, 53.5, 4.6, 5.4, 7.7, 17.9, 0.0, 1.1, 28.6, 0.5, 4.2, 0.25], '20131114-20131201']], ""['UNC', 'Greensboro', 'SC']""]"
Damon Lynn,"[[[[92.5, 3.2, -1.1, 110.0, 24.1, 53.1, 53.9, 0.0, 6.0, 13.9, 7.1, 0.0, 0.0, 3.1, 0.417, 17.2, 0.4], '20131101-20131114'], [[87.3, 3.7, 1.4, 116.8, 26.1, 58.2, 62.8, 1.8, 7.6, 10.3, 14.6, 0.0, 1.1, 40.0, 0.444, 15.8, 0.431], '20131114-20131201'], [[83.0, 1.0, -2.8, 93.0, 28.4, 43.3, 48.8, 2.8, 12.0, 18.2, 17.5, 0.0, 0.7, 34.3, 0.348, 15.6, 0.318], '20131201-20131214'], [[85.6, 0.0, -0.4, 85.0, 22.6, 41.7, 43.8, 2.8, 9.9, 13.6, 18.8, 0.0, 2.5, 7.4, 0.158, 14.9, 0.371], '20131214-20140101'], [[100.0, 3.5, 4.3, 121.8, 19.1, 53.8, 58.5, 0.0, 12.2, 6.7, 8.3, 0.0, 1.6, 38.5, 0.5, 17.4, 0.364], '20140101-20140114'], [[96.6, 1.7, 0.5, 97.5, 25.9, 46.4, 49.9, 1.1, 6.4, 12.1, 10.0, 0.0, 2.6, 38.6, 0.2, 18.2, 0.365], '20140114-20140201'], [[100.0, 2.7, -2.9, 98.6, 35.4, 45.2, 50.2, 0.0, 5.0, 37.5, 9.0, 0.0, 0.0, 19.0, 0.286, 22.4, 0.357], '20140201-20140214'], [[91.3, 3.9, 11.0, 116.9, 26.0, 57.4, 62.0, 1.6, 3.2, 8.0, 10.9, 1.5, 5.7, 44.1, 0.6, 17.0, 0.375], '20140214-20140301']], ""['NJIT', 'ind']""]"
Markel Brown,"[[[[58.8, 3.2, 9.4, 134.7, 20.2, 67.6, 66.9, 7.0, 10.9, 22.2, 16.3, 2.9, 3.4, 11.8, 0.571, 11.0, 0.5], '20131101-20131114'], [[87.9, 6.4, 8.9, 134.2, 20.7, 58.8, 63.2, 3.9, 9.1, 17.1, 7.4, 4.7, 1.0, 39.2, 0.54, 6.1, 0.458], '20131114-20131201'], [[83.3, 2.2, 1.3, 98.7, 21.1, 36.8, 42.3, 4.6, 13.7, 13.6, 8.5, 3.1, 0.6, 38.2, 0.407, 4.2, 0.143], '20131201-20131214'], [[76.3, 4.8, 9.4, 124.4, 24.3, 53.3, 59.8, 5.1, 13.4, 18.3, 7.6, 1.7, 1.9, 55.6, 0.6, 4.6, 0.2], '20131214-20140101'], [[90.8, 5.6, 6.2, 117.8, 24.1, 47.0, 58.2, 5.4, 14.2, 14.1, 10.8, 3.4, 1.0, 90.9, 0.56, 4.2, 0.125], '20140101-20140114'], [[86.0, 3.9, 8.7, 114.3, 20.9, 59.4, 59.3, 3.1, 16.8, 11.3, 10.6, 3.2, 1.3, 28.1, 0.548, 10.5, 0.424], '20140114-20140201'], [[96.0, 3.9, 6.0, 110.1, 21.1, 54.2, 59.0, 2.4, 13.7, 8.4, 15.5, 0.0, 2.6, 45.8, 0.407, 7.6, 0.476], '20140201-20140214'], [[91.7, 5.3, 11.0, 117.8, 24.6, 54.7, 60.0, 2.0, 13.9, 27.8, 13.0, 3.7, 1.9, 39.1, 0.5, 7.7, 0.417], '20140214-20140301'], [[92.4, 5.2, 9.4, 112.9, 25.0, 56.7, 63.2, 1.9, 11.2, 19.9, 16.1, 3.7, 2.8, 90.4, 0.464, 7.4, 0.458], '20140301-20140314'], [[90.0, 6.0, 8.9, 123.5, 19.1, 56.3, 59.0, 2.4, 7.4, 13.9, 7.3, 0.0, 2.9, 12.5, 0.6, 1.4, 0.0], '20140314-20140401']], ""['Oklahoma', 'St.', 'B12']""]"
Trayvonn Wright,"[[[[80.0, 3.2, 4.5, 129.5, 10.2, 83.3, 75.9, 10.1, 15.0, 0.0, 20.0, 11.0, 2.1, 66.7, 1.0, 4.1, 0.5], '20131101-20131114'], [[66.3, 3.1, 5.4, 121.0, 21.4, 64.2, 65.8, 10.4, 21.0, 6.6, 17.2, 9.4, 2.2, 18.9, 0.714, 6.6, 0.333], '20131114-20131201'], [[79.2, 1.2, 1.8, 97.6, 18.8, 44.1, 44.6, 3.9, 15.9, 0.0, 3.4, 6.9, 1.3, 11.8, 0.375, 6.5, 0.4], '20131201-20131214'], [[78.8, 0.4, -3.0, 98.8, 13.3, 40.6, 42.5, 2.2, 10.1, 4.2, 3.7, 5.4, 1.0, 6.3, 0.389, 6.9, 0.286], '20131214-20140101'], [[77.5, 5.5, 8.9, 140.9, 23.6, 67.9, 68.5, 8.6, 9.1, 3.3, 8.4, 8.4, 1.0, 3.6, 0.65, 8.0, 0.5], '20140101-20140114'], [[82.5, 2.9, 3.4, 122.3, 15.7, 55.8, 57.6, 5.6, 18.3, 3.6, 7.3, 5.3, 1.5, 23.3, 0.6, 8.7, 0.348], '20140114-20140201'], [[81.3, -1.6, -4.2, 78.7, 18.0, 33.3, 33.1, 7.4, 19.7, 4.6, 11.3, 6.3, 2.0, 19.4, 0.563, 10.1, 0.1], '20140201-20140214'], [[81.9, 2.9, 4.3, 116.7, 19.3, 59.0, 60.9, 3.5, 12.4, 2.8, 12.3, 7.3, 0.9, 33.3, 0.583, 7.1, 0.4], '20140214-20140301'], [[78.3, 5.2, 14.6, 139.1, 21.2, 69.2, 68.3, 7.0, 18.4, 8.7, 7.0, 11.0, 3.0, 38.5, 0.75, 7.4, 0.4], '20140301-20140314'], [[62.4, 3.0, 2.7, 113.4, 19.2, 53.8, 60.4, 5.2, 16.4, 5.0, 13.4, 2.3, 1.3, 30.8, 0.5, 6.4, 0.4], '20140314-20140401']], ""['North', 'Dakota', 'St.', 'Sum']""]"
Kirk Van,"[[[[67.5, 3.2, 10.2, 135.4, 17.8, 77.8, 77.2, 3.8, 12.5, 5.1, 11.7, 5.8, 1.0, 16.7, 0.615, 5.2, 0.8], '20131101-20131114'], [[70.6, 4.0, 5.2, 124.9, 23.0, 58.5, 65.2, 9.0, 21.7, 11.4, 14.5, 5.6, 1.4, 41.5, 0.7, 5.3, 0.182], '20131114-20131201'], [[70.0, 3.7, 8.7, 119.5, 23.1, 70.5, 71.1, 7.4, 8.7, 4.6, 20.0, 6.6, 0.9, 31.8, 0.733, 6.5, 0.429], '20131201-20131214'], [[84.2, 5.6, 9.1, 129.8, 22.6, 75.0, 72.8, 5.3, 10.0, 7.2, 12.0, 2.6, 0.5, 36.8, 0.667, 6.0, 0.636], '20131214-20140101'], [[89.4, 4.5, 2.3, 123.1, 23.0, 59.1, 66.2, 9.7, 16.9, 4.4, 14.1, 3.8, 1.2, 56.8, 0.645, 5.3, 0.308], '20140101-20140114'], [[81.4, 3.5, 2.9, 117.2, 21.4, 50.9, 56.9, 8.7, 12.7, 10.6, 11.4, 2.5, 1.4, 41.8, 0.442, 4.2, 0.5], '20140114-20140201'], [[53.3, 3.0, -1.4, 123.9, 24.1, 50.0, 58.8, 19.0, 15.5, 6.9, 11.9, 4.3, 1.9, 40.0, 0.467, 4.8, 0.4], '20140201-20140214'], [[78.1, 2.6, 0.9, 112.7, 20.3, 62.5, 67.4, 4.3, 15.4, 5.8, 20.6, 1.6, 0.5, 53.1, 0.444, 6.5, 0.571], '20140214-20140301'], [[71.1, 1.9, -1.1, 104.0, 22.7, 43.5, 52.7, 7.2, 12.1, 8.2, 16.7, 5.1, 1.5, 58.7, 0.531, 5.3, 0.143], '20140301-20140314'], [[73.0, 2.8, 2.6, 112.2, 22.9, 41.7, 54.5, 7.9, 13.7, 6.5, 11.5, 8.2, 1.8, 111.1, 0.462, 4.4, 0.2], '20140314-20140401']], ""['Slyke', 'Arkansas', 'St.', 'SB']""]"
Aaron White,"[[[[57.5, 3.2, 13.1, 125.5, 25.7, 69.2, 74.2, 5.8, 21.7, 18.7, 23.0, 0.0, 2.2, 73.1, 0.783, 2.2, 0.0], '20131101-20131114'], [[55.6, 2.7, 9.1, 122.6, 21.1, 67.1, 72.1, 4.7, 16.4, 14.3, 22.3, 2.6, 1.6, 73.7, 0.706, 1.6, 0.25], '20131114-20131201'], [[66.3, 5.1, 14.7, 143.1, 21.2, 74.2, 77.5, 11.1, 16.3, 21.4, 17.2, 2.7, 2.1, 36.4, 0.742, 1.0, 0.5], '20131201-20131214'], [[56.3, 2.9, 12.6, 130.4, 15.2, 65.4, 66.2, 0.0, 16.8, 9.7, 7.7, 0.0, 3.6, 46.2, 0.7, 3.5, 0.333], '20131214-20140101'], [[77.5, 6.9, 12.0, 134.7, 20.7, 64.6, 73.1, 7.5, 20.4, 14.2, 17.3, 5.1, 0.6, 83.3, 0.609, 0.6, 1.0], '20140101-20140114'], [[68.8, 4.7, 10.2, 125.1, 20.9, 50.0, 60.7, 3.5, 21.0, 17.7, 12.0, 0.8, 1.7, 81.6, 0.594, 2.5, 0.0], '20140114-20140201'], [[73.3, 2.6, 1.6, 101.8, 20.2, 46.4, 49.7, 7.7, 22.0, 4.2, 16.7, 2.7, 2.0, 39.3, 0.52, 2.0, 0.0], '20140201-20140214'], [[81.3, 4.1, 6.6, 117.3, 19.4, 62.5, 65.1, 10.5, 18.6, 4.1, 19.9, 2.3, 3.4, 50.0, 0.656, 1.7, 0.25], '20140214-20140301'], [[76.3, 3.2, 3.1, 111.1, 18.3, 58.0, 62.6, 7.0, 19.4, 9.7, 22.3, 3.1, 2.0, 72.0, 0.526, 3.1, 0.5], '20140301-20140314'], [[80.0, 0.8, 1.8, 90.8, 15.9, 20.0, 44.6, 0.0, 26.5, 11.0, 12.4, 3.8, 0.0, 120.0, 0.25, 2.0, 0.0], '20140314-20140401']], ""['Iowa', 'B10']""]"
Ian Chiles,"[[[[71.7, 3.0, 6.3, 118.6, 24.3, 51.7, 57.0, 12.2, 15.3, 11.3, 15.6, 11.9, 0.4, 41.7, 0.517, 0.0, 0.0], '20140301-20140314'], [[75.0, 5.0, 11.9, 126.5, 27.9, 57.1, 63.5, 9.0, 22.2, 0.0, 10.3, 11.4, 1.0, 50.0, 0.571, 0.0, 0.0], '20140314-20140401']], ""['Morgan', 'St.', 'MEAC']""]"
