Player,Stats
De'jon Davis,"[[[[85.0, 2.7, -1.1, 118.6, 21.0, 66.7, 71.9, 7.5, 11.4, 0.0, 24.3, 0.0, 0.0, 33.3, 0.75, 1.7, 0.0], '20181101-20181114'], [[62.0, 1.8, -1.2, 109.7, 22.2, 53.1, 60.9, 6.9, 24.9, 2.3, 18.4, 0.0, 1.7, 66.7, 0.5, 2.0, 0.5], '20181114-20181201'], [[55.0, 0.5, -0.0, 100.5, 17.0, 59.1, 58.1, 5.1, 23.3, 3.6, 21.6, 1.9, 2.4, 36.4, 0.556, 2.4, 0.5], '20181201-20181214'], [[85.0, 2.8, 2.0, 121.2, 16.8, 57.9, 60.2, 11.2, 28.5, 0.0, 10.3, 3.5, 0.8, 10.5, 0.647, 1.7, 0.0], '20181214-20190101'], [[71.3, 1.0, -0.4, 107.0, 15.4, 43.5, 53.1, 10.6, 20.1, 1.7, 15.4, 2.2, 1.4, 65.2, 0.556, 2.4, 0.0], '20190101-20190114'], [[76.7, 1.0, -3.3, 102.0, 16.4, 65.4, 66.2, 9.7, 19.0, 3.8, 30.4, 1.0, 1.2, 107.7, 0.571, 3.7, 0.5], '20190114-20190201'], [[73.3, 3.4, 0.6, 128.4, 18.9, 52.1, 55.0, 16.5, 24.7, 4.1, 7.7, 2.7, 0.0, 20.8, 0.524, 2.2, 0.333], '20190201-20190214'], [[86.7, 1.8, -1.7, 103.0, 19.3, 42.0, 48.9, 15.0, 26.5, 0.0, 15.7, 1.2, 0.6, 48.0, 0.45, 3.0, 0.2], '20190214-20190301'], [[72.8, 3.6, 1.2, 116.5, 22.6, 41.7, 51.1, 14.0, 14.5, 7.0, 9.1, 0.0, 0.7, 36.7, 0.458, 4.1, 0.167], '20190301-20190314'], [[90.0, -0.3, 2.4, 90.6, 13.1, 40.0, 50.4, 10.1, 28.5, 0.0, 28.0, 4.5, 0.0, 40.0, 0.4, 0.0, 0.0], '20190314-20190401']], ""['Cal', 'Baptist', 'WAC']""]"
Elijah Hughes,"[[[[75.0, 2.7, 8.6, 118.5, 19.8, 41.3, 50.5, 4.5, 16.5, 10.0, 4.5, 0.0, 3.7, 43.5, 0.571, 8.0, 0.111], '20181101-20181114'], [[82.0, 2.0, 3.0, 98.8, 21.5, 55.8, 57.5, 1.4, 10.2, 8.6, 21.9, 2.0, 2.9, 28.8, 0.524, 11.2, 0.387], '20181114-20181201'], [[75.8, 2.5, 5.0, 109.8, 20.3, 57.4, 60.3, 2.6, 13.1, 11.7, 17.1, 5.4, 1.4, 22.2, 0.714, 13.9, 0.35], '20181201-20181214'], [[80.0, 3.1, 5.9, 104.8, 24.4, 58.7, 60.8, 1.9, 11.6, 13.4, 20.8, 4.7, 1.9, 30.4, 0.632, 12.5, 0.37], '20181214-20190101'], [[86.1, 4.7, 7.8, 117.0, 19.1, 56.6, 58.9, 1.4, 17.2, 4.7, 10.4, 0.9, 0.4, 18.9, 0.6, 15.1, 0.368], '20190101-20190114'], [[83.9, 2.6, 4.8, 102.8, 19.5, 55.2, 55.1, 2.1, 8.9, 7.8, 15.8, 3.5, 2.4, 6.9, 0.421, 13.4, 0.41], '20190114-20190201'], [[78.1, 0.6, 2.1, 88.4, 19.2, 36.8, 41.4, 1.8, 11.3, 16.0, 14.8, 4.9, 2.4, 23.7, 0.333, 10.9, 0.261], '20190201-20190214'], [[90.8, 4.1, 6.5, 108.9, 18.5, 52.9, 56.0, 0.9, 15.0, 5.4, 11.5, 6.2, 1.1, 38.2, 0.3, 12.7, 0.417], '20190214-20190301'], [[73.5, 3.4, 6.6, 113.1, 18.4, 58.8, 62.1, 4.0, 12.6, 9.1, 20.1, 2.7, 3.3, 22.5, 0.625, 9.9, 0.375], '20190301-20190314'], [[98.8, 5.2, 8.0, 112.4, 21.6, 54.3, 58.5, 4.5, 8.9, 11.0, 17.5, 8.3, 1.5, 47.8, 0.25, 11.3, 0.467], '20190314-20190401']], ""['Syracuse', 'ACC']""]"
Jalen Hudson,"[[[[55.8, 2.7, 5.3, 108.3, 25.8, 44.8, 51.2, 7.6, 6.9, 0.0, 3.3, 2.2, 1.7, 44.8, 0.467, 11.8, 0.286], '20181101-20181114'], [[43.0, 0.5, -0.7, 90.5, 22.0, 40.6, 40.4, 5.6, 12.6, 12.3, 12.9, 1.5, 2.8, 9.4, 0.438, 11.3, 0.25], '20181114-20181201'], [[47.5, 2.5, 5.4, 116.7, 25.8, 46.0, 48.5, 13.2, 17.9, 13.4, 8.5, 0.0, 1.1, 24.0, 0.4, 16.4, 0.333], '20181214-20190101'], [[50.0, -0.6, -2.2, 68.8, 26.8, 26.7, 28.9, 1.7, 13.9, 17.4, 7.3, 0.0, 1.9, 20.0, 0.313, 13.6, 0.143], '20190101-20190114'], [[61.9, 2.1, 3.7, 99.3, 23.3, 39.4, 47.6, 3.3, 7.5, 7.6, 10.6, 0.0, 1.8, 57.6, 0.565, 6.2, 0.0], '20190201-20190214'], [[63.0, 3.6, 8.0, 114.3, 24.4, 52.5, 55.4, 4.3, 15.3, 8.8, 10.4, 1.2, 3.1, 17.5, 0.474, 13.4, 0.381], '20190214-20190301'], [[77.0, 3.9, 3.0, 104.8, 28.2, 47.2, 52.8, 2.8, 15.6, 4.3, 13.1, 0.0, 1.6, 33.3, 0.484, 12.1, 0.304], '20190301-20190314'], [[82.0, 3.2, 4.0, 103.1, 22.0, 49.0, 55.3, 3.2, 9.7, 9.4, 19.7, 0.7, 1.6, 35.4, 0.389, 11.8, 0.367], '20190314-20190401']], ""['Florida', 'SEC']""]"
Saddiq Bey,"[[[[58.3, 2.7, 6.8, 128.0, 15.6, 73.3, 71.8, 11.0, 12.4, 8.0, 20.8, 4.0, 0.0, 53.3, 0.714, 6.5, 0.5], '20181101-20181114'], [[65.7, 2.5, 4.7, 118.0, 14.3, 53.0, 56.2, 7.0, 15.5, 7.6, 13.4, 1.5, 1.5, 39.4, 0.5, 7.3, 0.368], '20181114-20181201'], [[68.1, 1.6, 3.4, 110.5, 14.7, 50.0, 49.4, 4.6, 13.0, 14.6, 7.6, 1.2, 1.7, 30.4, 0.636, 6.7, 0.25], '20181201-20181214'], [[80.0, -0.1, -0.2, 86.7, 15.5, 36.7, 37.6, 8.5, 12.9, 8.4, 17.6, 0.0, 2.7, 13.3, 0.444, 5.5, 0.167], '20181214-20190101'], [[72.5, 1.5, -0.3, 105.7, 15.2, 53.6, 55.2, 5.5, 12.5, 3.3, 13.6, 0.0, 1.5, 14.3, 0.6, 6.7, 0.308], '20190101-20190114'], [[70.0, 5.1, 7.0, 146.4, 15.2, 72.2, 69.8, 14.1, 16.0, 7.6, 11.0, 1.0, 2.2, 7.4, 0.545, 8.9, 0.563], '20190114-20190201'], [[77.6, 2.8, 5.5, 117.3, 13.7, 53.7, 53.6, 7.2, 10.9, 6.3, 7.1, 0.0, 3.5, 29.6, 0.444, 8.8, 0.389], '20190201-20190214'], [[83.1, 3.4, 6.2, 124.4, 13.1, 53.2, 53.2, 10.3, 11.8, 16.1, 7.0, 2.1, 1.4, 0.0, 0.545, 9.1, 0.35], '20190214-20190301'], [[72.5, 4.8, 4.6, 144.5, 11.7, 64.7, 66.9, 9.4, 5.1, 7.1, 6.0, 1.5, 0.7, 11.8, 0.556, 5.6, 0.5], '20190301-20190314'], [[76.6, 1.7, 2.7, 105.6, 14.0, 48.4, 51.6, 6.0, 10.7, 10.9, 17.0, 3.1, 1.6, 12.5, 0.533, 6.7, 0.294], '20190314-20190401']], ""['Villanova', 'BE']""]"
Ben Vander,"[[[[45.0, 2.7, 18.3, 142.8, 17.2, 77.8, 77.8, 0.0, 17.5, 0.0, 0.0, 8.5, 3.2, 0.0, 0.5, 21.6, 0.571], '20181101-20181114'], [[59.5, 1.7, 5.1, 103.8, 22.8, 52.1, 54.5, 10.7, 17.4, 16.5, 20.3, 2.8, 2.1, 18.8, 0.684, 12.2, 0.276], '20181114-20181201'], [[60.0, 3.4, 6.5, 125.7, 21.2, 54.2, 61.9, 8.9, 10.6, 17.2, 13.8, 0.0, 2.9, 37.5, 0.636, 9.5, 0.308], '20181201-20181214'], [[54.2, 1.7, 6.9, 115.7, 17.0, 57.5, 59.4, 7.2, 10.8, 6.2, 14.9, 6.0, 1.7, 20.0, 0.333, 14.4, 0.412], '20181214-20190101'], [[62.4, -1.9, -5.5, 68.6, 16.0, 40.0, 39.1, 0.0, 15.9, 4.9, 24.0, 2.9, 1.5, 5.0, 0.4, 11.5, 0.267], '20190101-20190114'], [[53.0, 0.4, 2.4, 100.2, 14.1, 37.5, 40.7, 7.5, 31.1, 11.0, 3.8, 2.1, 3.2, 37.5, 0.667, 8.1, 0.133], '20190114-20190201'], [[64.2, 0.9, 0.8, 98.2, 16.4, 45.2, 47.8, 1.4, 18.0, 20.5, 14.4, 0.0, 0.8, 9.5, 0.667, 14.2, 0.278], '20190201-20190214'], [[67.3, 2.7, 3.9, 116.6, 18.9, 58.6, 58.7, 7.1, 17.9, 15.7, 12.9, 1.6, 2.0, 20.0, 0.769, 10.8, 0.318], '20190214-20190301'], [[51.3, 1.1, 2.9, 96.9, 20.9, 45.7, 45.7, 2.8, 18.9, 12.7, 6.8, 2.8, 2.1, 0.0, 0.5, 19.1, 0.296], '20190301-20190314']], ""['Plas', 'Ohio', 'MAC']""]"
Jalen McDaniels,"[[[[62.5, 2.7, 7.9, 112.4, 29.5, 47.8, 52.3, 13.3, 22.9, 22.9, 14.4, 0.0, 6.4, 43.5, 0.421, 4.3, 0.5], '20181101-20181114'], [[75.8, 2.3, 0.6, 98.4, 26.6, 49.3, 51.8, 8.4, 18.7, 14.6, 20.9, 3.1, 1.5, 31.5, 0.508, 4.3, 0.286], '20181114-20181201'], [[87.5, 3.7, 0.7, 110.5, 24.8, 44.4, 51.0, 9.8, 22.9, 18.5, 14.0, 0.0, 1.2, 41.7, 0.533, 3.5, 0.0], '20181201-20181214'], [[74.2, 1.8, 4.6, 98.2, 25.9, 55.7, 56.6, 2.6, 26.7, 19.8, 19.8, 2.5, 3.8, 28.6, 0.556, 5.1, 0.375], '20181214-20190101'], [[80.6, 2.5, 4.6, 102.0, 29.5, 57.3, 60.0, 7.6, 29.2, 8.8, 20.5, 1.0, 2.8, 25.5, 0.612, 2.8, 0.167], '20190101-20190114'], [[81.3, 5.9, 8.8, 124.6, 29.9, 54.0, 58.7, 13.1, 27.7, 21.9, 10.3, 2.0, 3.1, 32.3, 0.527, 3.1, 0.429], '20190114-20190201'], [[83.8, 4.0, 5.4, 111.9, 29.0, 59.5, 60.6, 9.2, 24.3, 12.1, 18.8, 1.0, 1.4, 12.7, 0.551, 6.4, 0.5], '20190201-20190214'], [[80.6, -0.1, -4.0, 77.8, 27.8, 37.1, 38.5, 4.1, 13.7, 8.1, 14.8, 0.9, 1.4, 14.5, 0.434, 4.1, 0.0], '20190214-20190301'], [[80.6, 1.8, 3.0, 98.0, 24.5, 46.7, 53.6, 4.9, 24.6, 15.0, 17.5, 1.7, 1.3, 41.3, 0.447, 3.4, 0.375], '20190301-20190314'], [[75.0, 2.4, 7.5, 97.3, 28.0, 46.3, 49.8, 5.6, 28.1, 13.9, 12.0, 3.7, 2.7, 27.5, 0.412, 4.0, 0.5], '20190314-20190401']], ""['San', 'Diego', 'St.', 'MWC']""]"
Marques Bolden,"[[[[50.0, 2.7, 5.9, 136.9, 10.8, 58.3, 54.0, 9.8, 7.4, 8.0, 0.0, 7.2, 1.7, 33.3, 0.636, 0.9, 0.0], '20181101-20181114'], [[50.0, 2.1, 9.1, 125.4, 12.6, 70.6, 65.8, 12.8, 10.8, 5.7, 17.4, 10.8, 1.8, 100.0, 0.75, 0.4, 0.0], '20181114-20181201'], [[56.4, 2.7, 3.7, 114.5, 18.3, 60.0, 63.9, 14.5, 14.8, 1.7, 21.7, 9.5, 1.1, 40.0, 0.625, 0.6, 0.0], '20190101-20190114'], [[62.9, 2.6, 3.4, 122.6, 12.0, 57.9, 61.6, 11.7, 15.0, 1.3, 14.7, 8.7, 0.4, 68.4, 0.579, 0.0, 0.0], '20190114-20190201'], [[56.9, 1.2, 1.4, 106.0, 13.2, 52.9, 55.3, 6.4, 13.0, 3.6, 18.7, 2.3, 2.5, 47.1, 0.643, 1.9, 0.0], '20190201-20190214'], [[46.9, 3.6, 9.9, 143.0, 13.5, 80.0, 86.0, 14.5, 14.1, 0.0, 21.4, 7.4, 2.9, 120.0, 0.8, 0.0, 0.0], '20190214-20190301']], ""['Duke', 'ACC']""]"
Noah Horchler,"[[[[71.3, 2.7, 4.2, 103.9, 22.0, 65.0, 62.2, 3.8, 37.4, 0.0, 17.5, 5.0, 0.0, 35.0, 0.714, 5.8, 0.333], '20181101-20181114'], [[82.9, 4.2, 7.2, 119.0, 19.8, 68.8, 66.7, 8.5, 23.8, 10.4, 16.8, 5.7, 1.4, 15.9, 0.714, 3.6, 0.385], '20181114-20181201'], [[73.3, 0.8, -1.8, 90.3, 22.1, 56.9, 52.8, 7.2, 23.2, 2.3, 21.0, 6.4, 1.2, 22.2, 0.679, 4.6, 0.125], '20181201-20181214'], [[71.7, 2.2, 5.1, 96.8, 24.4, 63.5, 66.0, 5.8, 20.4, 12.5, 32.2, 4.5, 1.8, 65.4, 0.75, 3.6, 0.167], '20181214-20190101'], [[85.8, 4.4, 4.4, 121.1, 21.5, 61.5, 60.7, 12.2, 16.5, 13.9, 14.3, 8.5, 1.0, 20.5, 0.636, 3.1, 0.333], '20190101-20190114'], [[74.6, 2.0, -0.1, 103.2, 24.9, 50.6, 52.5, 8.9, 21.5, 5.8, 13.4, 2.0, 2.1, 19.5, 0.477, 5.1, 0.412], '20190114-20190201'], [[80.0, 3.5, 3.6, 113.7, 24.3, 60.0, 57.5, 6.7, 17.7, 14.6, 9.7, 7.1, 0.6, 13.3, 0.667, 5.3, 0.222], '20190201-20190214'], [[46.1, 0.7, 1.4, 90.2, 24.1, 45.5, 44.8, 5.8, 19.7, 2.8, 9.4, 2.3, 4.5, 24.2, 0.429, 3.8, 0.4], '20190214-20190301']], ""['North', 'Florida', 'ASun']""]"
Josh Carlton,"[[[[63.8, 2.7, 2.9, 121.1, 21.0, 64.7, 64.0, 13.4, 12.9, 0.0, 15.5, 7.0, 2.2, 41.2, 0.647, 0.0, 0.0], '20181101-20181114'], [[41.7, 2.6, 9.6, 146.5, 14.3, 75.0, 73.4, 16.8, 9.8, 4.2, 7.8, 14.7, 2.3, 16.7, 0.75, 0.0, 0.0], '20181214-20190101'], [[58.8, 1.9, 1.5, 116.0, 12.4, 60.0, 63.3, 12.4, 13.7, 0.0, 20.4, 5.0, 1.9, 33.3, 0.6, 0.0, 0.0], '20190101-20190114'], [[66.9, 2.0, 0.6, 104.5, 19.1, 65.4, 61.8, 10.2, 23.1, 4.6, 25.0, 6.2, 1.1, 38.5, 0.654, 0.0, 0.0], '20190114-20190201'], [[60.6, 2.8, 1.9, 103.7, 28.0, 50.0, 51.9, 19.9, 29.0, 4.7, 15.4, 8.1, 0.0, 87.5, 0.5, 0.0, 0.0], '20190201-20190214'], [[58.8, 1.2, 1.9, 93.7, 20.9, 38.1, 45.9, 11.8, 19.7, 4.7, 15.5, 13.4, 1.3, 95.2, 0.381, 0.0, 0.0], '20190214-20190301'], [[73.8, 3.3, 3.8, 106.6, 26.2, 78.6, 75.0, 13.7, 19.5, 11.8, 32.8, 8.9, 0.5, 75.0, 0.786, 0.0, 0.0], '20190301-20190314'], [[57.5, 0.5, -0.5, 79.0, 25.9, 40.0, 42.7, 17.4, 23.5, 5.4, 25.4, 11.1, 0.0, 110.0, 0.4, 0.0, 0.0], '20190314-20190401']], ""['Connecticut', 'Amer']""]"
Alessandro Lever,"[[[[53.3, 2.7, 1.6, 125.3, 22.0, 60.4, 66.1, 6.0, 11.1, 3.1, 15.5, 0.0, 0.0, 41.7, 0.619, 2.6, 0.333], '20181101-20181114'], [[61.0, 2.6, 2.6, 112.8, 24.2, 57.1, 60.2, 4.2, 23.7, 10.5, 13.3, 1.8, 0.5, 64.3, 0.556, 6.9, 0.4], '20181114-20181201'], [[41.3, 1.0, -3.9, 87.6, 34.4, 36.1, 39.3, 3.6, 16.4, 26.6, 10.4, 0.0, 0.0, 27.8, 0.417, 10.8, 0.167], '20181201-20181214'], [[66.9, 3.9, 1.8, 107.4, 35.0, 47.5, 53.9, 5.2, 14.5, 7.7, 8.1, 0.0, 0.6, 36.1, 0.5, 8.5, 0.267], '20181214-20190101'], [[66.9, 1.5, 0.3, 96.8, 23.7, 38.4, 42.5, 5.1, 12.5, 18.6, 11.3, 0.0, 2.1, 25.6, 0.414, 7.5, 0.214], '20190101-20190114'], [[53.3, -0.5, -10.5, 77.4, 30.2, 44.2, 47.2, 3.9, 9.5, 8.2, 31.6, 0.0, 2.7, 38.5, 0.438, 8.7, 0.3], '20190114-20190201'], [[71.5, 2.4, 1.4, 111.1, 20.3, 61.4, 61.5, 5.3, 10.3, 17.4, 20.7, 0.0, 0.5, 14.3, 0.4, 7.9, 0.6], '20190201-20190214'], [[70.4, 3.4, 4.9, 129.0, 21.2, 63.3, 65.6, 5.5, 18.8, 9.5, 12.7, 0.0, 2.0, 30.0, 0.583, 12.1, 0.444], '20190214-20190301'], [[71.5, 1.6, -2.6, 105.5, 18.6, 55.6, 56.6, 4.9, 9.6, 5.5, 15.6, 0.0, 0.0, 16.7, 0.56, 5.3, 0.364], '20190301-20190314'], [[73.1, 2.0, -1.4, 102.7, 21.5, 53.8, 55.6, 4.5, 10.4, 6.8, 18.6, 0.0, 0.5, 12.8, 0.545, 8.5, 0.353], '20190314-20190401']], ""['Grand', 'Canyon', 'WAC']""]"
Jacob Gilyard,"[[[[86.3, 2.7, 3.8, 104.9, 25.7, 52.0, 53.9, 1.7, 5.0, 27.6, 15.7, 0.0, 4.9, 24.0, 0.636, 11.3, 0.286], '20181101-20181114'], [[62.9, 4.9, 4.0, 120.6, 24.7, 60.5, 63.0, 0.0, 5.7, 33.8, 13.6, 0.0, 4.0, 29.8, 0.706, 7.7, 0.304], '20181114-20181201'], [[71.3, 5.6, 13.1, 139.2, 25.2, 55.3, 61.4, 2.4, 4.1, 41.5, 4.1, 0.0, 7.3, 42.1, 0.667, 10.4, 0.3], '20181201-20181214'], [[95.6, 3.0, 4.7, 106.9, 23.4, 43.0, 51.9, 5.4, 5.8, 36.1, 20.3, 0.0, 6.4, 39.5, 0.421, 9.5, 0.292], '20181214-20190101'], [[96.7, 4.3, 9.4, 111.2, 24.1, 62.5, 62.8, 2.0, 12.2, 25.7, 18.1, 0.0, 6.0, 20.0, 0.5, 17.4, 0.438], '20190101-20190114'], [[95.5, 4.2, 3.1, 108.0, 25.8, 59.7, 61.5, 2.7, 5.9, 20.4, 16.0, 0.0, 4.1, 19.4, 0.676, 9.5, 0.333], '20190114-20190201'], [[94.4, 6.1, 7.7, 123.0, 24.3, 65.7, 66.2, 0.9, 9.2, 21.4, 13.2, 0.0, 5.6, 22.2, 0.571, 10.4, 0.5], '20190201-20190214'], [[99.2, 2.4, -1.8, 104.1, 20.1, 55.4, 58.0, 0.0, 12.8, 26.0, 19.4, 0.0, 3.9, 35.7, 0.611, 4.9, 0.3], '20190214-20190301'], [[98.0, 3.7, -0.6, 104.4, 24.1, 48.5, 52.6, 2.3, 4.4, 31.1, 15.4, 0.5, 1.9, 19.7, 0.5, 13.6, 0.318], '20190301-20190314'], [[95.0, 5.2, 0.3, 116.4, 20.6, 50.0, 50.0, 0.0, 12.4, 32.0, 0.0, 0.0, 1.8, 0.0, 0.75, 14.0, 0.25], '20190314-20190401']], ""['Richmond', 'A10']""]"
Bol Bol,"[[[[65.0, 2.7, 6.7, 104.0, 35.3, 48.2, 52.7, 10.1, 30.2, 8.3, 16.2, 18.6, 1.2, 39.3, 0.48, 3.4, 0.333], '20181101-20181114'], [[79.5, 5.6, 14.1, 121.4, 27.8, 63.2, 65.6, 9.6, 20.6, 7.3, 11.2, 11.9, 2.1, 34.2, 0.59, 5.2, 0.533], '20181114-20181201'], [[78.3, 6.0, 14.3, 126.0, 27.1, 64.3, 65.9, 7.1, 26.8, 11.0, 12.4, 14.4, 0.7, 21.4, 0.6, 8.1, 0.5], '20181201-20181214']], ""['Oregon', 'P12']""]"
De'Andre Hunter,"[[[[57.5, 2.7, 3.5, 116.4, 26.0, 52.6, 53.8, 15.5, 23.0, 4.5, 5.4, 0.0, 1.4, 26.3, 0.556, 1.4, 0.0], '20181101-20181114'], [[80.5, 7.7, 17.6, 137.7, 26.8, 67.9, 70.5, 8.6, 15.5, 24.1, 12.3, 2.2, 2.0, 37.5, 0.667, 7.0, 0.471], '20181114-20181201'], [[70.0, 3.4, 4.1, 118.1, 19.9, 57.1, 65.7, 5.5, 5.3, 4.8, 16.9, 0.0, 0.0, 64.3, 0.5, 4.5, 0.5], '20181201-20181214'], [[65.8, 4.8, 12.3, 137.8, 20.9, 41.3, 54.7, 5.0, 12.2, 19.7, 0.0, 1.5, 2.4, 73.9, 0.421, 3.1, 0.25], '20181214-20190101'], [[77.5, 4.0, 5.3, 113.0, 20.6, 48.3, 52.6, 4.1, 17.5, 8.4, 6.6, 0.0, 0.0, 37.9, 0.381, 5.5, 0.5], '20190101-20190114'], [[84.4, 6.3, 9.1, 125.8, 24.2, 62.0, 64.2, 4.6, 14.1, 15.1, 12.7, 0.7, 0.4, 44.4, 0.63, 3.1, 0.375], '20190114-20190201'], [[90.0, 5.4, 8.5, 118.1, 19.8, 60.9, 62.8, 2.6, 14.9, 10.1, 15.4, 3.8, 1.8, 25.0, 0.522, 5.5, 0.556], '20190201-20190214'], [[73.8, 7.6, 19.0, 138.9, 26.3, 67.1, 72.6, 6.0, 16.0, 10.6, 11.0, 3.5, 2.9, 51.2, 0.645, 5.8, 0.5], '20190214-20190301'], [[86.3, 4.7, 5.5, 109.6, 25.9, 55.1, 59.2, 3.2, 10.7, 18.8, 18.4, 4.0, 0.5, 53.8, 0.348, 7.6, 0.563], '20190301-20190314'], [[87.8, 4.2, 4.0, 111.3, 21.1, 50.0, 54.6, 3.5, 10.2, 6.0, 10.5, 3.6, 0.6, 28.4, 0.548, 7.9, 0.28], '20190314-20190401']], ""['Virginia', 'ACC']""]"
Anthony Harris,"[[[[77.5, 2.7, -2.1, 111.2, 19.1, 54.0, 67.2, 1.6, 12.7, 7.8, 22.6, 0.0, 2.2, 128.0, 0.6, 4.3, 0.3], '20181101-20181114'], [[91.0, 0.9, -4.3, 89.9, 23.3, 49.0, 56.4, 3.3, 17.8, 12.1, 27.8, 2.7, 1.8, 48.1, 0.405, 4.6, 0.467], '20181114-20181201'], [[75.0, -0.5, -9.6, 80.9, 26.8, 33.3, 44.0, 4.3, 25.6, 26.7, 29.7, 0.0, 1.8, 55.6, 0.4, 2.7, 0.0], '20181201-20181214'], [[87.5, 4.3, 2.8, 122.8, 22.6, 70.7, 69.6, 4.8, 23.2, 13.5, 17.9, 0.0, 1.6, 3.4, 0.667, 4.0, 0.6], '20190101-20190114'], [[82.5, 0.8, -2.8, 88.2, 25.0, 41.1, 52.7, 0.8, 15.7, 12.9, 21.2, 0.7, 2.4, 77.8, 0.438, 4.6, 0.231], '20190114-20190201'], [[87.5, -0.5, -5.1, 81.4, 23.3, 33.3, 43.2, 4.1, 12.2, 15.2, 20.1, 0.0, 1.8, 33.3, 0.238, 7.0, 0.333], '20190201-20190214'], [[79.0, 0.8, -4.3, 89.7, 24.2, 50.0, 53.1, 3.1, 16.0, 15.9, 24.4, 1.3, 3.3, 42.6, 0.406, 5.5, 0.467], '20190214-20190301'], [[78.3, -1.1, -6.2, 71.7, 24.6, 34.8, 44.8, 0.0, 6.3, 10.0, 24.5, 2.8, 4.1, 95.7, 0.385, 6.0, 0.2], '20190301-20190314'], [[82.5, 0.3, -0.8, 86.3, 19.7, 37.5, 46.1, 0.0, 3.6, 9.1, 9.0, 9.0, 3.4, 75.0, 0.5, 3.5, 0.0], '20190314-20190401']], ""['Chicago', 'St.', 'WAC']""]"
T.J. Lang,"[[[[58.8, 2.7, 6.0, 129.8, 17.2, 71.4, 74.2, 2.4, 9.2, 8.1, 19.1, 0.0, 0.0, 42.9, 0.5, 13.1, 0.5], '20181101-20181114'], [[63.3, 0.2, -2.5, 98.0, 15.6, 37.0, 41.6, 3.5, 11.6, 10.2, 7.0, 0.0, 0.7, 26.1, 0.385, 11.9, 0.242], '20181114-20181201'], [[47.3, 1.1, 1.8, 115.2, 12.2, 60.0, 63.8, 2.6, 10.0, 2.4, 16.8, 0.0, 1.4, 53.3, 0.75, 7.5, 0.364], '20190101-20190114'], [[51.2, 0.2, 1.7, 91.8, 13.1, 50.0, 50.4, 0.0, 8.3, 11.0, 21.8, 1.8, 1.0, 33.3, 0.0, 9.5, 0.4], '20190214-20190301'], [[41.3, -0.1, -1.8, 92.1, 14.8, 56.3, 54.6, 4.6, 6.0, 6.6, 29.9, 0.0, 1.8, 6.3, 0.5, 8.9, 0.4], '20190301-20190314'], [[44.9, 0.1, -0.7, 100.4, 11.3, 37.5, 43.5, 3.6, 11.7, 10.8, 11.4, 1.3, 1.3, 31.3, 0.0, 8.4, 0.308], '20190314-20190401']], ""['South', 'Florida', 'Amer']""]"
Josh Nebo,"[[[[43.8, 2.7, 15.8, 131.7, 22.6, 81.8, 77.0, 18.7, 14.7, 5.7, 18.1, 22.1, 1.4, 100.0, 0.818, 0.0, 0.0], '20181101-20181114'], [[45.0, 1.7, 5.1, 127.3, 16.2, 100.0, 101.3, 14.8, 37.9, 0.0, 37.6, 15.5, 0.0, 66.7, 1.0, 0.0, 0.0], '20181201-20181214'], [[42.5, 2.3, 10.6, 129.5, 19.9, 83.3, 81.5, 19.2, 19.1, 9.0, 25.2, 13.6, 0.0, 33.3, 0.833, 0.0, 0.0], '20181214-20190101'], [[50.8, 3.9, 10.5, 137.6, 16.1, 70.6, 73.3, 8.8, 16.8, 0.0, 11.3, 12.5, 1.8, 17.6, 0.706, 0.0, 0.0], '20190101-20190114'], [[66.0, 5.6, 12.5, 150.3, 12.6, 88.2, 82.7, 11.1, 14.8, 0.0, 10.6, 13.1, 0.9, 141.2, 0.882, 0.0, 0.0], '20190114-20190201'], [[48.8, 2.2, 4.0, 116.1, 17.4, 55.6, 61.5, 12.2, 17.2, 0.0, 16.8, 14.6, 0.0, 55.6, 0.556, 0.0, 0.0], '20190214-20190301'], [[41.5, 1.7, 1.9, 110.7, 19.9, 63.2, 62.4, 7.0, 11.4, 5.5, 18.7, 9.4, 0.7, 73.7, 0.632, 0.0, 0.0], '20190301-20190314'], [[40.0, 1.5, 3.2, 124.6, 9.9, 100.0, 100.0, 0.0, 9.3, 19.2, 38.8, 7.6, 0.0, 0.0, 1.0, 0.0, 0.0], '20190314-20190401']], ""['Texas', 'A&M', 'SEC']""]"
