Player,Stats
Brayan Au,"[[[[90.0, 2.9, -1.8, 100.6, 18.9, 75.0, 77.1, 0.0, 8.8, 4.2, 35.9, 0.0, 1.4, 62.5, 1.0, 6.8, 0.4], '20201114-20201201'], [[70.0, -2.8, -6.7, 62.5, 13.3, 29.2, 29.2, 0.0, 0.0, 20.5, 28.6, 0.0, 1.9, 0.0, 0.333, 5.7, 0.167], '20201201-20201214'], [[68.0, -2.6, -6.9, 68.4, 12.5, 16.7, 14.4, 0.0, 7.6, 32.7, 25.0, 0.0, 1.2, 33.3, 0.286, 3.1, 0.0], '20201214-20210101'], [[62.9, 0.8, 1.7, 104.7, 13.6, 65.8, 65.8, 0.0, 16.5, 20.8, 33.0, 1.8, 2.8, 0.0, 0.625, 6.2, 0.455], '20210101-20210114'], [[58.3, -0.7, -5.2, 84.3, 14.4, 38.9, 42.2, 0.0, 7.1, 29.7, 40.0, 0.6, 2.1, 11.1, 0.5, 4.1, 0.2], '20210114-20210201']], ""['Louisiana', 'SB']""]"
Chris Mullins,"[[[[72.5, 2.9, 11.2, 122.9, 21.9, 54.5, 58.1, 3.9, 22.2, 23.3, 8.6, 0.0, 5.6, 36.4, 0.75, 5.6, 0.0], '20201114-20201201'], [[62.5, -1.5, -15.3, 69.1, 23.1, 16.7, 31.9, 4.2, 4.7, 10.3, 19.5, 0.0, 1.1, 53.3, 0.111, 6.7, 0.167], '20201201-20201214'], [[75.0, 2.9, 0.3, 122.0, 18.2, 52.6, 55.3, 3.5, 12.4, 17.6, 7.5, 0.9, 1.3, 33.3, 0.5, 5.9, 0.385], '20201214-20210101'], [[80.6, 2.0, -5.2, 103.0, 20.1, 57.1, 56.9, 4.4, 11.2, 11.1, 19.3, 0.0, 1.3, 48.6, 0.583, 4.8, 0.364], '20210101-20210114'], [[42.1, 3.5, 2.6, 112.2, 19.2, 53.0, 52.3, 4.7, 8.3, 31.1, 11.5, 0.0, 1.1, 9.1, 0.5, 7.2, 0.385], '20210114-20210201'], [[75.0, -2.7, -10.9, 56.0, 18.6, 25.0, 25.0, 3.2, 7.6, 23.1, 25.4, 0.0, 1.9, 0.0, 0.333, 3.8, 0.0], '20210214-20210301'], [[78.3, 1.3, 0.4, 97.3, 17.8, 68.4, 69.4, 0.0, 6.7, 16.0, 32.4, 0.0, 3.2, 21.1, 0.538, 3.8, 0.667], '20210301-20210314']], ""['Rice', 'CUSA']""]"
Brandon McKissic,"[[[[86.3, 2.9, 0.4, 96.3, 30.7, 60.3, 61.0, 0.0, 4.6, 20.3, 25.0, 0.0, 2.6, 27.6, 0.556, 9.4, 0.455], '20201114-20201201'], [[82.5, 3.1, 1.3, 100.1, 27.3, 58.0, 57.6, 1.8, 18.5, 24.9, 21.3, 0.0, 1.0, 16.0, 0.526, 5.8, 0.5], '20201201-20201214'], [[97.5, 4.4, 3.0, 91.7, 37.8, 47.1, 50.1, 10.6, 7.6, 43.4, 23.2, 0.0, 0.0, 11.8, 0.417, 8.8, 0.4], '20201214-20210101'], [[86.3, 3.5, 9.8, 113.9, 24.1, 53.1, 56.1, 1.8, 15.0, 20.4, 9.2, 1.0, 4.5, 30.6, 0.515, 7.1, 0.375], '20210101-20210114'], [[49.4, 4.2, 0.5, 107.3, 28.3, 73.2, 71.3, 1.8, 11.3, 18.2, 26.3, 0.0, 1.6, 21.4, 0.762, 5.8, 0.429], '20210114-20210201'], [[91.3, 4.4, 12.7, 110.7, 30.3, 68.3, 68.0, 1.7, 13.5, 29.5, 19.2, 0.0, 5.0, 26.7, 0.565, 5.8, 0.714], '20210201-20210214'], [[59.4, 2.8, 4.2, 107.2, 29.5, 52.9, 58.2, 3.0, 7.4, 27.6, 17.2, 1.5, 3.2, 42.9, 0.478, 7.6, 0.417], '20210214-20210301'], [[85.0, -0.4, -8.7, 73.1, 31.7, 40.6, 38.3, 3.4, 13.4, 19.7, 17.7, 0.0, 0.0, 12.5, 0.5, 11.2, 0.167], '20210301-20210314']], ""['UMKC', 'Sum']""]"
Jaden Bediako,"[[[[67.5, 2.9, 5.3, 125.5, 15.4, 56.3, 57.4, 17.0, 22.3, 0.0, 4.5, 5.8, 1.4, 87.5, 0.563, 0.0, 0.0], '20201114-20201201'], [[61.3, -0.0, 0.5, 84.6, 21.6, 40.0, 39.2, 12.9, 14.0, 0.0, 11.2, 9.7, 1.2, 40.0, 0.4, 0.0, 0.0], '20201201-20201214'], [[46.3, 0.7, 6.9, 90.5, 18.7, 41.7, 39.6, 7.4, 18.9, 23.9, 7.5, 7.5, 0.0, 33.3, 0.417, 0.0, 0.0], '20201214-20210101']], ""['Santa', 'Clara', 'WCC']""]"
Nah'Shon Hyland,"[[[[72.5, 2.9, 2.3, 92.9, 28.4, 45.0, 52.0, 0.0, 7.3, 10.8, 19.8, 0.0, 3.7, 32.5, 0.5, 13.7, 0.273], '20201114-20201201'], [[68.1, 3.6, 9.9, 109.5, 28.4, 57.1, 59.0, 0.0, 15.6, 16.1, 16.4, 1.0, 4.7, 12.5, 0.4, 18.7, 0.444], '20201201-20201214'], [[72.5, 2.7, 0.4, 109.4, 24.5, 59.0, 61.9, 0.0, 6.6, 8.3, 17.3, 0.0, 1.8, 20.5, 0.611, 12.7, 0.381], '20201214-20210101'], [[84.2, 1.8, 3.4, 86.9, 33.5, 49.1, 52.3, 1.2, 20.2, 9.4, 21.6, 0.0, 5.7, 23.6, 0.556, 14.5, 0.286], '20210101-20210114'], [[83.3, 6.8, 16.5, 127.4, 27.9, 61.0, 67.3, 0.0, 13.9, 23.9, 19.5, 1.1, 3.0, 48.8, 0.412, 14.5, 0.5], '20210114-20210201'], [[95.8, 6.2, 9.4, 116.9, 25.8, 55.7, 61.4, 2.0, 16.5, 12.5, 16.7, 1.0, 2.7, 38.6, 0.444, 14.0, 0.423], '20210201-20210214'], [[41.8, 3.7, 7.5, 104.9, 26.7, 60.4, 66.5, 0.0, 26.2, 22.4, 26.0, 1.6, 1.7, 33.3, 0.769, 9.5, 0.273], '20210214-20210301'], [[81.7, 5.1, 7.7, 107.1, 33.7, 54.9, 60.7, 1.3, 20.8, 21.8, 18.0, 0.0, 2.4, 56.1, 0.652, 10.9, 0.278], '20210301-20210314'], [[67.5, 5.2, 5.0, 99.2, 44.3, 45.5, 62.9, 0.0, 22.2, 18.4, 24.8, 0.0, 0.0, 109.1, 0.4, 13.2, 0.333], '20210314-20210401']], ""['VCU', 'A10']""]"
Jermaine Couisnard,"[[[[71.3, 2.9, 2.1, 102.2, 28.2, 46.4, 47.9, 2.2, 2.5, 20.9, 14.2, 0.0, 3.0, 25.0, 0.412, 11.0, 0.364], '20201114-20201201'], [[62.5, -0.1, -3.0, 66.6, 33.4, 38.9, 40.6, 0.0, 4.3, 27.9, 32.8, 0.0, 4.5, 77.8, 0.4, 8.8, 0.25], '20201201-20201214'], [[87.5, 2.8, 6.5, 104.4, 21.7, 45.3, 43.6, 2.7, 16.6, 22.6, 7.0, 0.0, 3.8, 15.6, 0.308, 14.4, 0.368], '20210101-20210114'], [[72.0, 0.5, -7.9, 82.0, 26.0, 29.9, 34.0, 2.7, 7.9, 23.9, 18.2, 0.0, 0.7, 25.4, 0.222, 11.3, 0.258], '20210114-20210201'], [[57.5, -2.0, -4.4, 54.2, 21.2, 25.0, 26.9, 4.5, 11.3, 20.2, 37.4, 2.4, 4.5, 15.4, 0.357, 6.8, 0.083], '20210201-20210214']], ""['South', 'Carolina', 'SEC']""]"
Damien Jefferson,"[[[[62.5, 2.9, 3.8, 127.9, 16.5, 54.2, 61.2, 5.1, 12.0, 15.1, 6.9, 0.0, 0.0, 33.3, 0.4, 8.0, 0.429], '20201114-20201201'], [[73.5, 4.2, 5.4, 123.7, 18.7, 75.0, 72.0, 5.9, 10.8, 14.1, 19.6, 1.4, 1.5, 39.5, 0.778, 4.0, 0.455], '20201201-20201214'], [[73.3, 3.8, 10.6, 120.1, 17.5, 70.4, 66.1, 5.4, 17.6, 23.4, 21.0, 0.9, 2.8, 37.0, 0.714, 6.0, 0.462], '20201214-20210101'], [[75.8, 6.0, 14.3, 128.6, 23.3, 70.6, 69.6, 9.8, 7.5, 19.4, 18.9, 1.1, 6.3, 2.9, 0.72, 5.7, 0.444], '20210101-20210114'], [[80.5, 3.1, 1.4, 101.8, 23.0, 52.1, 56.4, 4.4, 10.3, 7.6, 17.3, 0.6, 1.8, 59.6, 0.588, 4.7, 0.231], '20210114-20210201'], [[83.1, 3.7, 5.3, 112.1, 18.5, 52.9, 55.5, 6.8, 18.1, 16.9, 16.5, 1.0, 2.2, 17.1, 0.56, 4.3, 0.3], '20210201-20210214'], [[75.0, 5.6, 10.7, 136.3, 17.6, 75.0, 78.2, 9.3, 13.7, 6.7, 16.5, 0.0, 2.9, 25.0, 0.667, 6.8, 0.571], '20210214-20210301'], [[73.0, 2.5, 3.6, 98.4, 24.3, 48.0, 48.4, 8.3, 14.1, 11.9, 13.5, 2.4, 0.8, 42.0, 0.469, 7.4, 0.333], '20210301-20210314'], [[85.8, 0.2, -0.4, 80.8, 21.2, 39.7, 41.5, 2.2, 12.3, 14.2, 18.8, 0.0, 2.2, 5.9, 0.48, 5.1, 0.111], '20210314-20210401']], ""['Creighton', 'BE']""]"
Koby McEwen,"[[[[74.2, 2.9, 4.3, 113.0, 22.8, 53.2, 58.7, 1.3, 10.9, 22.7, 18.3, 1.1, 1.2, 61.3, 0.462, 10.7, 0.389], '20201114-20201201'], [[84.0, 5.5, 5.2, 122.5, 21.6, 63.2, 66.7, 0.7, 12.9, 21.2, 19.3, 0.7, 0.4, 39.6, 0.63, 9.0, 0.423], '20201201-20201214'], [[88.1, 3.5, -1.5, 109.4, 18.6, 48.8, 53.5, 0.9, 8.7, 13.3, 15.8, 1.0, 0.8, 29.3, 0.348, 7.5, 0.444], '20201214-20210101'], [[71.7, 2.4, 4.3, 99.8, 21.4, 42.0, 45.6, 0.0, 12.7, 29.5, 13.3, 1.2, 3.6, 48.0, 0.462, 8.5, 0.25], '20210101-20210114'], [[71.5, 0.4, -1.7, 81.0, 24.1, 40.8, 46.1, 1.1, 11.4, 17.7, 26.7, 0.9, 3.0, 23.7, 0.381, 8.4, 0.294], '20210114-20210201'], [[87.5, 0.6, -3.2, 81.9, 22.9, 38.5, 44.6, 1.9, 16.2, 17.0, 23.9, 1.6, 0.4, 43.6, 0.409, 7.2, 0.235], '20210201-20210214'], [[64.4, -0.8, -2.6, 72.3, 19.1, 37.0, 37.0, 3.2, 16.0, 24.2, 32.1, 0.0, 1.1, 0.0, 0.5, 7.2, 0.154], '20210214-20210301'], [[63.3, 0.8, -2.5, 97.1, 14.3, 42.9, 48.9, 0.0, 9.3, 19.7, 15.8, 0.0, 0.0, 35.7, 0.429, 5.3, 0.286], '20210301-20210314']], ""['Marquette', 'BE']""]"
Malik Miller,"[[[[82.5, 2.9, 6.7, 102.3, 25.7, 66.7, 66.1, 3.7, 22.9, 0.0, 20.7, 0.0, 1.8, 41.7, 0.667, 0.0, 0.0], '20201114-20201201'], [[52.5, 3.7, 8.2, 126.0, 23.6, 100.0, 94.8, 6.8, 28.9, 18.0, 35.6, 0.0, 5.5, 400.0, 1.0, 0.0, 0.0], '20201201-20201214'], [[70.0, -2.3, -6.9, 60.3, 22.3, 22.2, 26.4, 13.0, 25.0, 7.9, 28.3, 6.5, 2.1, 11.1, 0.222, 0.0, 0.0], '20201214-20210101'], [[53.3, 0.3, -0.8, 95.8, 15.9, 40.0, 44.8, 7.6, 16.3, 12.7, 20.8, 3.6, 3.3, 40.0, 0.462, 1.7, 0.0], '20210101-20210114'], [[88.8, 4.0, 7.0, 118.6, 21.1, 62.5, 64.7, 7.0, 20.2, 19.9, 21.2, 4.2, 3.5, 33.3, 0.632, 3.4, 0.4], '20210114-20210201'], [[68.8, 1.4, 1.0, 101.0, 21.8, 54.3, 56.5, 10.2, 25.1, 9.9, 25.1, 3.1, 3.0, 34.3, 0.571, 3.5, 0.286], '20210201-20210214'], [[45.0, -2.4, -18.6, 44.0, 31.8, 25.0, 22.3, 10.6, 14.8, 0.0, 30.6, 0.0, 3.3, 25.0, 0.286, 3.3, 0.0], '20210214-20210301'], [[73.0, 0.3, -1.8, 93.2, 19.4, 42.7, 47.4, 7.4, 17.2, 16.0, 23.5, 3.0, 2.8, 43.9, 0.421, 1.1, 0.333], '20210301-20210314']], ""['Morgan', 'St.', 'MEAC']""]"
Brandon Boston,"[[[[85.0, 2.9, 3.4, 97.7, 24.7, 40.4, 45.0, 8.4, 14.1, 8.6, 15.2, 0.0, 1.6, 23.4, 0.528, 5.9, 0.0], '20201114-20201201'], [[73.3, 0.9, 1.5, 83.1, 26.8, 39.7, 44.2, 4.0, 14.6, 7.7, 19.6, 0.0, 3.3, 15.4, 0.4, 12.5, 0.263], '20201201-20201214'], [[80.0, 2.8, 3.6, 94.3, 26.8, 32.0, 41.7, 12.5, 10.0, 12.1, 13.9, 1.7, 0.9, 52.0, 0.421, 5.6, 0.0], '20201214-20210101'], [[65.3, 1.6, 0.1, 96.7, 19.4, 33.8, 40.5, 3.1, 9.6, 10.6, 5.5, 0.9, 3.8, 35.1, 0.333, 2.1, 0.25], '20210101-20210114'], [[83.1, 1.6, 1.8, 91.9, 22.0, 41.3, 43.9, 5.8, 13.1, 10.5, 15.7, 0.8, 2.2, 15.4, 0.447, 6.1, 0.214], '20210114-20210201'], [[74.4, 4.2, 6.6, 120.6, 17.3, 53.6, 55.7, 2.7, 9.4, 13.4, 5.3, 0.8, 2.3, 14.3, 0.25, 8.2, 0.611], '20210201-20210214'], [[77.5, 1.2, -0.4, 88.5, 21.0, 32.9, 39.5, 2.5, 7.5, 9.5, 12.0, 0.0, 3.7, 25.7, 0.35, 9.4, 0.2], '20210214-20210301'], [[73.3, 0.5, -0.9, 88.9, 16.9, 44.2, 43.8, 0.0, 10.2, 15.8, 15.2, 0.0, 1.3, 11.5, 0.111, 10.9, 0.412], '20210301-20210314']], ""['Jr.', 'Kentucky', 'SEC']""]"
Joe Wieskamp,"[[[[51.3, 2.9, 3.0, 124.6, 25.9, 56.3, 60.2, 11.1, 19.3, 14.9, 15.4, 2.2, 0.0, 62.5, 0.375, 10.6, 0.5], '20201114-20201201'], [[61.9, 3.9, 8.1, 131.3, 20.9, 70.0, 71.5, 5.3, 14.6, 7.6, 15.0, 0.0, 1.6, 32.5, 0.667, 8.3, 0.5], '20201201-20201214'], [[80.0, 4.5, 8.5, 113.4, 21.5, 47.0, 52.1, 7.4, 18.3, 9.6, 9.8, 0.9, 4.2, 36.0, 0.448, 8.8, 0.333], '20201214-20210101'], [[65.0, 1.8, -1.0, 95.7, 21.6, 56.3, 57.2, 3.2, 17.9, 4.1, 19.7, 0.0, 0.7, 50.0, 0.6, 6.4, 0.333], '20210101-20210114'], [[76.7, 6.1, 11.1, 129.6, 20.5, 69.7, 68.4, 4.7, 19.5, 12.1, 12.2, 0.0, 1.2, 27.3, 0.444, 9.4, 0.667], '20210114-20210201'], [[81.0, 6.3, 12.9, 135.0, 17.8, 66.7, 67.7, 0.7, 20.6, 7.7, 4.1, 1.9, 2.2, 15.0, 0.481, 12.1, 0.545], '20210201-20210214'], [[79.4, 3.5, 10.1, 103.4, 23.0, 64.3, 63.3, 2.8, 21.3, 13.3, 22.4, 0.8, 2.3, 19.0, 0.529, 11.7, 0.48], '20210214-20210301'], [[66.3, 3.1, 6.4, 106.9, 20.1, 55.1, 53.2, 7.1, 15.3, 8.3, 7.9, 2.9, 1.1, 17.9, 0.55, 10.0, 0.368], '20210301-20210314'], [[87.5, 6.0, 6.3, 123.9, 22.8, 50.0, 57.4, 1.7, 20.9, 23.5, 11.0, 1.3, 0.0, 41.7, 0.5, 10.1, 0.333], '20210314-20210401']], ""['Iowa', 'B10']""]"
Corey Allen,"[[[[71.0, 2.9, 1.6, 120.1, 15.2, 72.5, 70.0, 1.4, 15.5, 5.6, 19.1, 0.0, 0.0, 15.0, 0.7, 7.3, 0.5], '20201114-20201201'], [[75.0, 2.9, -0.5, 122.1, 16.1, 58.3, 58.3, 0.0, 22.9, 7.7, 0.0, 0.0, 0.0, 0.0, 0.333, 18.0, 0.444], '20201201-20201214'], [[66.7, 3.7, 8.7, 127.4, 20.5, 81.3, 80.0, 1.4, 11.8, 12.0, 20.6, 1.4, 1.4, 41.7, 0.667, 10.6, 0.6], '20201214-20210101'], [[61.3, 4.0, 10.5, 125.7, 23.5, 73.5, 76.9, 0.0, 20.7, 21.3, 19.0, 2.3, 1.1, 47.1, 0.833, 12.3, 0.455], '20210101-20210114'], [[87.5, 2.8, -0.8, 105.3, 23.0, 47.2, 53.4, 3.4, 8.2, 18.7, 19.5, 0.0, 0.6, 30.6, 0.471, 10.6, 0.316], '20210114-20210201'], [[91.3, 4.6, 4.0, 126.4, 19.3, 50.0, 56.7, 4.8, 10.1, 15.3, 12.7, 0.0, 1.6, 29.2, 0.667, 12.2, 0.267], '20210201-20210214'], [[82.5, 2.7, -0.3, 111.3, 21.0, 50.0, 54.1, 1.4, 12.6, 16.6, 15.1, 0.0, 1.4, 20.3, 0.5, 13.8, 0.333], '20210214-20210301'], [[82.5, 1.4, -1.4, 93.4, 25.7, 42.7, 48.7, 1.0, 9.0, 19.2, 17.2, 1.0, 1.7, 26.8, 0.259, 7.8, 0.5], '20210301-20210314']], ""['Georgia', 'St.', 'SB']""]"
Mike Sixsmith,"[[[[50.0, 2.9, 9.1, 118.7, 17.6, 78.6, 73.6, 0.0, 0.0, 11.8, 15.3, 0.0, 2.8, 14.3, 0.333, 10.8, 0.75], '20201114-20201201'], [[57.6, 4.3, 6.4, 162.8, 10.9, 73.5, 79.3, 1.0, 10.7, 19.2, 5.4, 0.0, 2.4, 47.1, 0.667, 8.2, 0.5], '20201214-20210101'], [[65.6, 3.2, 6.9, 140.6, 11.8, 90.9, 93.0, 1.4, 6.4, 26.9, 29.7, 3.8, 2.1, 36.4, 1.0, 7.0, 0.6], '20210101-20210114'], [[71.5, 2.5, 4.6, 128.7, 12.3, 69.6, 70.9, 0.8, 9.0, 23.6, 20.6, 2.0, 3.4, 21.7, 0.875, 6.3, 0.4], '20210114-20210201'], [[62.5, 0.5, -3.0, 110.1, 13.5, 75.0, 77.4, 1.9, 11.2, 10.2, 34.2, 0.8, 0.9, 18.2, 0.5, 7.4, 0.563], '20210214-20210301'], [[75.0, 2.9, -4.1, 129.4, 12.1, 62.5, 70.7, 0.0, 6.3, 24.5, 18.7, 0.0, 2.2, 50.0, 0.5, 4.5, 0.5], '20210301-20210314']], ""['Sacred', 'Heart', 'NEC']""]"
Javon Pickett,"[[[[50.0, 2.9, 7.0, 120.4, 26.0, 42.9, 58.7, 12.1, 4.7, 14.3, 20.2, 0.0, 5.4, 71.4, 0.6, 5.3, 0.0], '20201114-20201201'], [[47.5, 3.4, 8.7, 136.5, 16.7, 70.0, 71.3, 7.0, 15.2, 3.0, 9.1, 0.0, 0.8, 8.0, 0.8, 3.8, 0.2], '20201201-20201214'], [[48.8, -2.2, -4.6, 53.8, 14.8, 11.1, 18.3, 4.9, 8.1, 20.5, 9.9, 0.0, 0.0, 44.4, 0.125, 1.5, 0.0], '20201214-20210101'], [[48.8, 0.9, 2.6, 92.3, 18.3, 50.0, 52.3, 0.0, 9.8, 20.6, 23.3, 2.3, 0.0, 9.1, 0.571, 5.7, 0.25], '20210101-20210114'], [[62.0, 1.9, -1.0, 105.3, 18.3, 58.5, 59.1, 3.8, 10.5, 8.9, 21.7, 0.9, 0.4, 2.4, 0.529, 3.1, 0.571], '20210114-20210201'], [[40.0, 2.1, 2.5, 114.6, 20.3, 50.0, 60.6, 0.0, 7.4, 29.4, 18.8, 6.3, 0.0, 50.0, 0.5, 0.0, 0.0], '20210314-20210401']], ""['Missouri', 'SEC']""]"
Ruot Monyyong,"[[[[80.8, 2.9, 3.2, 115.5, 15.2, 65.0, 57.3, 11.0, 21.6, 10.5, 11.3, 5.2, 1.7, 65.0, 0.684, 0.6, 0.0], '20201114-20201201'], [[82.5, 2.0, 1.3, 111.7, 16.7, 46.7, 51.9, 12.5, 31.2, 5.0, 9.6, 6.1, 1.6, 86.7, 0.467, 0.0, 0.0], '20201201-20201214'], [[93.8, 5.3, 2.1, 126.7, 20.0, 87.5, 81.0, 5.9, 16.9, 12.8, 24.3, 5.2, 0.7, 106.3, 0.875, 0.0, 0.0], '20201214-20210101'], [[92.1, 6.8, 6.9, 140.1, 21.5, 65.8, 69.9, 14.1, 26.6, 14.1, 8.7, 3.4, 0.4, 94.7, 0.658, 0.0, 0.0], '20210101-20210114'], [[84.2, 2.1, 2.7, 106.3, 19.0, 56.3, 57.2, 12.6, 29.7, 8.4, 19.1, 9.0, 1.5, 54.2, 0.587, 0.6, 0.0], '20210114-20210201'], [[85.5, 2.3, 1.8, 107.3, 18.5, 63.6, 63.2, 10.3, 31.2, 15.1, 25.2, 4.3, 2.8, 77.3, 0.636, 0.0, 0.0], '20210201-20210214'], [[82.5, 1.1, -1.3, 98.5, 19.2, 37.1, 41.3, 17.9, 22.4, 9.8, 11.3, 1.6, 1.7, 51.4, 0.371, 0.0, 0.0], '20210214-20210301'], [[85.0, 3.1, -1.6, 105.4, 26.1, 53.8, 55.3, 11.0, 25.7, 0.0, 13.9, 10.2, 0.0, 38.5, 0.538, 0.0, 0.0], '20210301-20210314']], ""['Little', 'Rock', 'SB']""]"
Lance Coleman,"[[[[67.5, 2.9, 3.9, 116.6, 22.2, 44.4, 56.0, 2.1, 18.3, 8.3, 4.9, 0.0, 2.2, 61.1, 0.556, 9.7, 0.222], '20201114-20201201'], [[80.0, 4.2, 0.3, 117.9, 21.3, 52.9, 52.9, 6.4, 17.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 14.4, 0.222], '20201201-20201214'], [[47.5, 1.2, -1.6, 88.2, 23.0, 50.0, 50.0, 0.0, 13.9, 0.0, 12.7, 0.0, 1.0, 0.0, 0.222, 18.5, 0.421], '20201214-20210101']], ""['II', 'Cal', 'St.', 'Northridge', 'BW']""]"
Samuel Sessoms,"[[[[67.5, 2.9, 8.6, 119.5, 20.7, 50.0, 50.0, 0.0, 8.5, 18.8, 9.9, 0.0, 8.0, 0.0, 0.375, 8.2, 0.5], '20201114-20201201'], [[64.2, 2.4, 2.7, 94.1, 27.3, 47.7, 49.2, 1.0, 4.6, 25.6, 20.3, 2.2, 2.2, 23.3, 0.419, 6.7, 0.417], '20201201-20201214'], [[62.4, 4.7, 9.9, 121.1, 23.4, 69.0, 67.5, 2.5, 2.9, 14.2, 18.9, 0.0, 5.5, 4.8, 0.667, 6.6, 0.5], '20201214-20210101'], [[42.5, 0.8, -1.3, 89.1, 18.6, 45.5, 46.6, 2.0, 10.5, 7.6, 20.8, 0.0, 2.7, 15.2, 0.45, 7.2, 0.308], '20210114-20210201'], [[43.1, 0.5, -2.0, 79.8, 26.3, 40.0, 42.4, 3.0, 9.2, 35.3, 27.7, 0.0, 0.9, 8.0, 0.389, 6.4, 0.286], '20210201-20210214'], [[43.5, -0.5, -6.2, 69.9, 23.1, 26.7, 29.8, 2.2, 12.2, 31.7, 22.2, 0.0, 2.6, 13.3, 0.4, 6.4, 0.0], '20210214-20210301'], [[43.8, 2.5, 10.1, 103.1, 31.0, 43.3, 51.1, 3.2, 16.9, 35.8, 19.1, 0.0, 7.6, 43.3, 0.542, 5.1, 0.0], '20210301-20210314']], ""['Penn', 'St.', 'B10']""]"
Derrick Alston,"[[[[81.3, 2.9, 3.0, 104.0, 20.8, 40.9, 51.4, 1.6, 1.6, 15.6, 16.4, 1.6, 0.9, 40.9, 0.333, 11.0, 0.308], '20201114-20201201'], [[81.3, 2.3, -0.1, 93.3, 27.9, 55.8, 58.7, 1.8, 15.1, 6.6, 25.3, 0.0, 0.0, 30.8, 0.368, 6.2, 0.714], '20201201-20201214'], [[75.0, 6.4, 17.3, 143.7, 24.1, 79.2, 79.8, 3.0, 9.4, 21.3, 15.4, 1.1, 3.6, 27.8, 0.789, 10.5, 0.529], '20201214-20210101'], [[78.5, 3.2, 1.3, 118.3, 22.3, 45.3, 55.1, 2.4, 17.1, 11.5, 10.0, 1.6, 1.5, 52.8, 0.536, 9.3, 0.24], '20210101-20210114'], [[78.3, 3.0, 5.8, 101.5, 26.7, 55.0, 57.1, 1.2, 8.6, 21.7, 20.2, 1.2, 1.8, 20.0, 0.5, 12.0, 0.4], '20210114-20210201'], [[87.5, 4.7, 8.8, 118.7, 23.5, 67.4, 69.7, 1.7, 8.4, 12.6, 18.0, 0.8, 1.3, 39.1, 0.455, 10.2, 0.583], '20210201-20210214'], [[84.8, 4.7, 2.6, 97.4, 32.0, 51.5, 56.6, 0.9, 10.2, 15.8, 20.5, 0.0, 0.0, 25.4, 0.517, 15.6, 0.342], '20210214-20210301'], [[82.5, 2.4, -2.4, 96.9, 27.0, 39.7, 44.6, 5.7, 11.8, 17.9, 9.7, 0.0, 0.9, 17.2, 0.412, 10.5, 0.25], '20210301-20210314'], [[83.8, 2.2, 2.7, 95.3, 18.8, 47.5, 51.4, 3.5, 11.0, 3.0, 13.3, 1.6, 2.5, 35.0, 0.625, 10.0, 0.25], '20210314-20210401']], ""['Jr.', 'Boise', 'St.', 'MWC']""]"
Brandon Rachal,"[[[[77.5, 2.9, 5.8, 103.6, 24.9, 63.0, 65.0, 4.0, 17.1, 8.3, 26.0, 6.6, 0.9, 21.7, 0.714, 8.3, 0.333], '20201114-20201201'], [[70.0, 5.7, 10.0, 143.8, 22.9, 69.2, 70.5, 8.4, 0.0, 13.9, 9.0, 0.0, 2.0, 7.7, 0.6, 6.2, 0.667], '20201201-20201214'], [[75.0, 3.3, 5.2, 103.1, 25.9, 43.8, 51.1, 10.3, 18.3, 15.2, 15.2, 2.9, 1.0, 57.5, 0.417, 7.9, 0.313], '20201214-20210101'], [[83.3, 2.4, 6.0, 93.6, 28.5, 48.7, 53.2, 3.7, 23.4, 20.5, 21.9, 7.1, 3.1, 23.7, 0.478, 9.4, 0.333], '20210101-20210114'], [[80.0, 3.3, 2.9, 94.1, 30.1, 50.0, 53.6, 3.9, 13.1, 22.9, 21.0, 0.9, 2.7, 64.4, 0.5, 6.8, 0.333], '20210114-20210201'], [[94.2, 2.1, 5.0, 95.0, 22.1, 40.8, 44.3, 4.3, 20.8, 19.1, 10.0, 2.6, 3.9, 21.1, 0.5, 8.9, 0.188], '20210201-20210214'], [[83.8, 1.0, 0.8, 83.4, 27.7, 43.8, 49.4, 3.7, 19.6, 10.5, 26.0, 1.8, 7.1, 29.2, 0.462, 9.9, 0.273], '20210214-20210301'], [[83.8, 3.7, 3.2, 102.7, 28.1, 50.0, 51.5, 11.9, 30.3, 3.8, 12.8, 3.9, 1.8, 11.8, 0.5, 10.7, 0.333], '20210301-20210314']], ""['Tulsa', 'Amer']""]"
