Player,Stats
Kerr Kriisa,"[[[14.4, 152.8, 21.1, 85.0, 83.3, 3.2, 20.2, 58.9, 18.9, 0.0, 0.0, 80.0, 1.0, 9.0, 0.556, 6.25], '20221101-20221114'], [[6.2, 118.2, 22.7, 56.7, 61.7, 1.6, 7.0, 30.5, 21.1, 0.0, 1.3, 28.8, 0.476, 9.9, 0.419, 6.25], '20221114-20221201'], [[-3.9, 84.6, 20.3, 34.5, 37.7, 1.0, 5.8, 32.2, 29.6, 0.0, 1.0, 20.7, 0.444, 10.0, 0.2, 6.25], '20221201-20221214'], [[1.6, 97.7, 18.4, 51.5, 56.8, 0.0, 3.2, 20.1, 29.4, 0.0, 1.7, 29.4, 0.167, 11.7, 0.393, 6.25], '20221214-20230101'], [[-0.6, 91.6, 21.9, 40.5, 45.2, 0.8, 8.3, 32.7, 26.5, 0.9, 1.8, 16.7, 0.4, 16.5, 0.27, 6.25], '20230101-20230114'], [[3.8, 97.6, 21.0, 52.1, 54.1, 0.7, 10.5, 26.0, 25.8, 0.6, 1.4, 12.5, 0.2, 15.5, 0.372, 6.25], '20230114-20230201'], [[-3.8, 100.9, 18.0, 39.4, 39.6, 1.0, 4.0, 26.9, 18.8, 0.0, 0.5, 15.2, 0.167, 13.0, 0.296, 6.25], '20230201-20230214'], [[3.0, 110.6, 17.2, 65.2, 63.8, 2.6, 4.1, 19.8, 21.7, 0.0, 0.0, 26.1, 0.375, 8.0, 0.533, 6.25], '20230214-20230301'], [[2.3, 110.8, 14.5, 51.5, 50.8, 3.5, 4.8, 19.0, 15.1, 0.0, 1.4, 8.8, 0.4, 8.8, 0.375, 6.25], '20230301-20230314'], [[-9.9, 35.9, 16.9, 21.4, 21.4, 0.0, 2.8, 9.7, 39.6, 0.0, 0.0, 0.0, 0.0, 11.7, 0.143, 6.25], '20230314-20230401']]"
Dallan 'Deebo',"[[[92.5, 5.1, 6.4, 131.3, 19.7, 50.0, 60.7, 7.5, 8.1, 6.9, 0.0, 0.0, 0.0, 185.7, 0.4, 3.3, 0.5, 6.5], '20221101-20221114'], [[72.5, 1.8, -1.5, 106.1, 17.8, 51.2, 56.0, 2.1, 5.6, 1.3, 16.0, 0.7, 0.8, 35.7, 0.455, 12.6, 0.355, 6.5], '20221114-20221201'], [[72.5, 1.1, -2.1, 103.8, 15.2, 54.5, 54.4, 1.3, 5.3, 6.3, 13.4, 1.1, 1.3, 18.2, 0.6, 8.1, 0.333, 6.5], '20221201-20221214'], [[63.3, -1.9, -7.1, 65.9, 17.2, 41.2, 40.3, 0.0, 15.9, 6.5, 26.0, 0.0, 1.5, 35.3, 0.5, 6.7, 0.222, 6.5], '20221214-20230101'], [[75.8, 1.8, -0.4, 104.4, 19.6, 46.3, 50.2, 2.6, 9.9, 15.0, 15.0, 0.0, 1.0, 20.0, 0.615, 13.2, 0.259, 6.5], '20230101-20230114'], [[82.9, -0.3, -1.5, 88.1, 15.6, 45.6, 45.5, 0.0, 9.2, 7.7, 11.7, 1.8, 1.5, 8.8, 0.4, 11.3, 0.324, 6.5], '20230114-20230201'], [[71.3, -0.2, -3.3, 90.1, 16.5, 45.0, 48.1, 0.9, 13.8, 1.7, 16.0, 1.1, 2.1, 30.0, 0.3, 10.5, 0.35, 6.5], '20230201-20230214'], [[89.4, 1.0, -3.2, 101.1, 16.5, 48.6, 51.5, 0.0, 8.1, 12.4, 14.9, 2.1, 0.8, 22.2, 0.4, 10.7, 0.346, 6.5], '20230214-20230301'], [[95.8, 2.2, 0.0, 110.2, 15.4, 46.4, 50.4, 2.8, 10.8, 8.0, 3.4, 1.0, 2.1, 35.7, 0.4, 9.5, 0.333, 6.5], '20230301-20230314']]"
Zed Key,"[[[5.1, 16.0, 155.9, 24.2, 86.7, 81.9, 32.3, 27.2, 4.5, 11.3, 0.0, 0.0, 46.7, 0.833, 4.1, 0.667, 6.666666666666667], '20221101-20221114'], [[5.2, 9.9, 129.7, 22.9, 62.8, 66.1, 13.3, 17.8, 9.2, 13.7, 5.3, 0.9, 59.0, 0.697, 2.7, 0.167, 6.666666666666667], '20221114-20221201'], [[6.2, 13.3, 145.4, 22.8, 85.3, 79.3, 20.5, 20.8, 10.7, 14.6, 3.8, 0.0, 47.1, 0.867, 2.2, 0.5, 6.666666666666667], '20221201-20221214'], [[2.6, 4.6, 110.9, 20.7, 50.0, 53.5, 9.6, 19.3, 5.5, 12.4, 7.4, 2.6, 50.0, 0.538, 4.1, 0.25, 6.666666666666667], '20221214-20230101'], [[2.5, 1.9, 102.6, 23.4, 41.1, 47.8, 10.4, 18.3, 3.1, 9.6, 3.4, 1.8, 48.9, 0.395, 0.9, 0.5, 6.666666666666667], '20230114-20230201'], [[1.8, 0.5, 95.9, 22.2, 44.8, 46.4, 18.7, 21.8, 6.8, 19.7, 2.5, 1.2, 24.1, 0.481, 1.2, 0.0, 6.666666666666667], '20230201-20230214']]"
Alvaro Cardenas,"[[[92.5, 5.0, 3.4, 135.2, 13.5, 70.0, 70.0, 0.0, 5.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 8.2, 0.4, 6.083333333333333], '20221101-20221114'], [[88.8, 1.8, -3.9, 106.3, 18.4, 43.7, 46.3, 0.7, 10.6, 17.8, 14.7, 0.0, 0.3, 9.5, 0.367, 9.9, 0.333, 6.083333333333333], '20221114-20221201'], [[73.3, 0.5, -6.3, 87.7, 19.7, 26.9, 37.4, 1.3, 8.9, 16.8, 14.4, 0.0, 0.0, 38.5, 0.286, 8.5, 0.167, 6.083333333333333], '20221201-20221214'], [[75.8, 1.5, -1.0, 98.8, 21.5, 51.4, 52.8, 1.0, 6.5, 17.3, 21.3, 0.0, 1.5, 33.3, 0.421, 8.6, 0.412, 6.083333333333333], '20221214-20230101'], [[79.2, 3.2, 4.3, 108.2, 21.2, 53.4, 54.3, 0.0, 14.3, 32.8, 18.6, 0.0, 2.0, 3.4, 0.417, 11.2, 0.412, 6.083333333333333], '20230101-20230114'], [[88.1, 3.4, 2.9, 107.4, 21.0, 43.2, 47.6, 4.1, 4.7, 19.4, 13.3, 0.8, 2.3, 20.5, 0.333, 10.7, 0.348, 6.083333333333333], '20230114-20230201'], [[92.5, -0.2, -3.8, 87.0, 16.8, 38.5, 39.6, 2.4, 8.8, 13.4, 24.6, 0.7, 2.1, 7.7, 0.333, 8.7, 0.286, 6.083333333333333], '20230201-20230214'], [[82.4, 1.0, -1.1, 93.8, 18.8, 45.1, 47.5, 1.2, 10.1, 24.8, 28.0, 0.0, 2.3, 22.0, 0.533, 9.8, 0.269, 6.083333333333333], '20230214-20230301'], [[92.0, 0.1, -5.4, 80.0, 22.5, 35.5, 39.2, 2.1, 9.6, 20.0, 22.4, 1.0, 1.1, 32.3, 0.471, 7.9, 0.143, 6.083333333333333], '20230301-20230314'], [[75.0, 3.2, 2.6, 117.6, 23.2, 50.0, 53.2, 0.0, 3.4, 26.2, 13.9, 1.7, 0.0, 13.0, 0.538, 10.8, 0.3, 6.083333333333333], '20230314-20230401']]"
Ben Stanley,"[[[5.0, 6.6, 122.8, 27.0, 55.2, 56.3, 7.0, 10.8, 4.8, 3.9, 0.0, 2.1, 34.5, 0.593, 2.1, 0.0, 6.583333333333333], '20221101-20221114'], [[1.4, -5.7, 90.3, 31.6, 44.4, 45.4, 9.4, 15.9, 1.8, 13.9, 0.0, 0.0, 29.0, 0.491, 4.4, 0.111, 6.583333333333333], '20221114-20221201'], [[-1.0, -5.8, 79.4, 17.7, 26.3, 28.5, 11.0, 8.3, 3.4, 0.0, 1.8, 1.9, 42.1, 0.294, 1.9, 0.0, 6.583333333333333], '20221201-20221214'], [[-0.8, -6.4, 78.2, 18.0, 27.8, 35.2, 4.9, 15.2, 2.9, 15.6, 3.9, 0.9, 38.9, 0.333, 2.8, 0.0, 6.583333333333333], '20221214-20230101'], [[1.8, -0.7, 108.0, 20.5, 52.6, 53.8, 4.3, 12.2, 2.4, 11.5, 2.4, 1.2, 10.3, 0.485, 3.5, 0.5, 6.583333333333333], '20230101-20230114']]"
Julian Reese,"[[[11.9, 146.6, 23.0, 71.4, 75.0, 16.7, 26.7, 14.2, 11.2, 2.0, 1.3, 50.0, 0.714, 0.0, 0.0, 6.75], '20221101-20221114'], [[9.4, 129.8, 21.6, 80.6, 71.7, 16.0, 14.6, 6.7, 15.3, 6.2, 2.1, 75.0, 0.806, 0.0, 0.0, 6.75], '20221114-20221201'], [[0.3, 85.7, 18.3, 61.1, 59.3, 6.0, 20.5, 4.9, 33.5, 2.9, 1.8, 55.6, 0.611, 0.0, 0.0, 6.75], '20221201-20221214'], [[-1.0, 79.8, 18.8, 47.4, 46.8, 4.1, 21.7, 12.8, 27.9, 1.3, 3.0, 26.3, 0.474, 0.0, 0.0, 6.75], '20230101-20230114'], [[4.2, 113.0, 22.6, 62.0, 61.2, 11.1, 18.4, 7.6, 18.1, 2.7, 1.6, 20.0, 0.62, 0.0, 0.0, 6.75], '20230114-20230201'], [[4.3, 106.7, 28.8, 58.6, 57.9, 10.9, 17.6, 9.6, 14.9, 8.0, 1.7, 27.6, 0.586, 0.0, 0.0, 6.75], '20230201-20230214'], [[5.4, 111.6, 26.9, 65.2, 62.6, 15.3, 32.5, 5.4, 19.3, 7.8, 0.4, 67.4, 0.652, 0.0, 0.0, 6.75], '20230214-20230301'], [[8.5, 120.4, 22.9, 60.0, 63.8, 15.5, 24.5, 12.9, 18.0, 7.3, 2.9, 80.0, 0.6, 0.0, 0.0, 6.75], '20230301-20230314'], [[8.9, 108.3, 29.5, 63.2, 59.3, 10.6, 11.4, 16.7, 14.8, 7.6, 1.1, 78.9, 0.632, 0.0, 0.0, 6.75], '20230314-20230401']]"
Jaylen Clark,"[[[23.8, 136.4, 24.8, 78.3, 80.3, 7.6, 25.4, 18.7, 22.8, 2.4, 9.1, 16.7, 0.765, 9.2, 0.538, 6.416666666666667], '20221101-20221114'], [[9.7, 129.1, 18.1, 70.2, 68.1, 7.5, 21.5, 7.3, 11.4, 2.0, 2.1, 28.6, 0.688, 4.1, 0.5, 6.416666666666667], '20221114-20221201'], [[16.2, 135.0, 24.6, 61.3, 63.4, 5.3, 15.8, 7.3, 2.5, 0.0, 5.6, 42.5, 0.645, 5.6, 0.333, 6.416666666666667], '20221201-20221214'], [[11.2, 107.4, 23.5, 43.0, 47.6, 8.5, 21.1, 12.5, 8.2, 0.8, 6.6, 29.8, 0.479, 3.5, 0.111, 6.416666666666667], '20221214-20230101'], [[5.9, 100.5, 21.0, 41.1, 45.4, 6.5, 19.3, 10.2, 13.6, 0.0, 4.7, 26.7, 0.367, 7.1, 0.333, 6.416666666666667], '20230101-20230114'], [[6.7, 94.5, 21.8, 34.6, 43.5, 10.8, 16.7, 9.3, 18.9, 1.9, 5.4, 56.4, 0.321, 5.0, 0.273, 6.416666666666667], '20230114-20230201'], [[7.5, 106.4, 22.3, 48.9, 49.8, 5.7, 11.0, 15.4, 13.0, 0.0, 5.3, 24.4, 0.457, 4.8, 0.4, 6.416666666666667], '20230201-20230214'], [[10.0, 126.7, 17.3, 52.7, 55.7, 4.6, 8.6, 14.5, 2.8, 1.7, 3.4, 24.3, 0.536, 4.3, 0.333, 6.416666666666667], '20230214-20230301']]"
Jase Townsend,"[[[5.0, 6.4, 138.9, 20.6, 57.5, 65.9, 3.6, 12.9, 15.9, 4.6, 0.0, 1.0, 45.0, 0.4, 9.5, 0.5, 6.333333333333333], '20221101-20221114'], [[4.2, 4.0, 123.8, 19.4, 64.0, 68.4, 2.5, 9.5, 12.1, 19.3, 0.0, 2.5, 25.6, 0.654, 7.1, 0.412, 6.333333333333333], '20221114-20221201'], [[2.5, -1.6, 108.3, 20.3, 44.6, 51.9, 1.3, 15.2, 17.8, 11.8, 0.0, 1.8, 42.9, 0.471, 6.6, 0.273, 6.333333333333333], '20221201-20221214'], [[3.3, 0.0, 113.7, 20.5, 55.1, 58.4, 0.0, 11.7, 16.8, 11.4, 0.0, 1.6, 28.6, 0.643, 8.2, 0.286, 6.333333333333333], '20230101-20230114'], [[3.3, -1.8, 116.8, 19.9, 51.0, 53.8, 0.0, 9.3, 11.6, 6.2, 0.0, 0.8, 28.0, 0.484, 7.8, 0.368, 6.333333333333333], '20230114-20230201'], [[4.5, 5.1, 126.8, 26.7, 64.9, 67.0, 1.7, 8.8, 10.9, 10.6, 0.0, 0.0, 18.9, 0.45, 12.1, 0.588, 6.333333333333333], '20230201-20230214'], [[0.8, -1.6, 83.1, 26.0, 37.1, 41.0, 0.0, 16.2, 13.5, 11.4, 0.0, 2.2, 17.1, 0.333, 10.4, 0.286, 6.333333333333333], '20230214-20230301'], [[0.6, -8.2, 97.4, 22.0, 45.5, 45.5, 0.0, 6.8, 0.0, 0.0, 0.0, 2.8, 0.0, 0.714, 11.0, 0.0, 6.333333333333333], '20230301-20230314']]"
Dexter Dennis,"[[[5.0, 17.4, 165.8, 14.3, 88.5, 86.0, 5.5, 11.0, 13.3, 8.3, 2.4, 1.2, 15.4, 0.8, 9.5, 0.625, 6.416666666666667], '20221101-20221114'], [[-1.0, -4.7, 80.6, 15.5, 32.4, 36.6, 3.3, 17.2, 9.6, 19.8, 2.3, 1.7, 17.6, 0.533, 8.3, 0.105, 6.416666666666667], '20221114-20221201'], [[5.0, 9.9, 133.0, 19.2, 63.3, 67.4, 4.4, 11.9, 15.9, 11.4, 6.6, 1.1, 60.0, 0.667, 13.1, 0.417, 6.416666666666667], '20221201-20221214'], [[-0.6, -0.9, 90.8, 12.6, 21.4, 31.1, 6.3, 16.5, 9.0, 4.6, 3.6, 2.3, 47.6, 0.3, 6.4, 0.091, 6.416666666666667], '20221214-20230101'], [[2.9, 7.8, 115.8, 19.5, 54.4, 59.9, 8.6, 25.0, 4.9, 21.4, 1.3, 2.6, 32.4, 0.667, 11.5, 0.318, 6.416666666666667], '20230101-20230114'], [[2.3, 4.6, 110.5, 15.5, 46.9, 49.3, 7.7, 17.1, 3.1, 11.0, 2.1, 2.7, 25.0, 0.536, 6.8, 0.25, 6.416666666666667], '20230114-20230201'], [[4.2, 6.4, 129.5, 17.9, 51.9, 58.0, 3.0, 11.7, 14.7, 8.2, 1.6, 0.7, 26.9, 0.429, 8.8, 0.417, 6.416666666666667], '20230201-20230214'], [[3.6, 8.9, 112.6, 17.0, 51.3, 53.2, 4.6, 23.9, 10.2, 11.4, 4.3, 1.0, 18.4, 0.45, 8.7, 0.389, 6.416666666666667], '20230214-20230301'], [[3.4, 7.2, 109.9, 18.3, 44.6, 49.9, 3.8, 18.4, 9.0, 7.8, 3.2, 0.5, 45.9, 0.409, 7.1, 0.333, 6.416666666666667], '20230301-20230314'], [[8.4, 12.5, 140.7, 22.0, 57.1, 61.6, 12.5, 11.4, 7.4, 8.1, 3.0, 0.0, 21.4, 0.4, 16.1, 0.444, 6.416666666666667], '20230314-20230401']]"
Quinn Slazinski,"[[[7.1, 121.0, 24.1, 48.3, 51.8, 6.9, 16.8, 14.2, 3.5, 0.0, 1.7, 33.3, 0.438, 11.9, 0.357, 6.75], '20221101-20221114'], [[-0.1, 96.6, 21.0, 55.0, 58.0, 5.7, 22.2, 12.8, 28.9, 1.1, 1.1, 13.3, 0.667, 6.6, 0.25, 6.75], '20221214-20230101']]"
Jarkel Joiner,"[[[5.0, 7.0, 130.5, 24.3, 58.7, 64.2, 4.3, 12.0, 27.6, 13.6, 0.0, 1.7, 39.1, 0.706, 5.0, 0.167, 6.083333333333333], '20221101-20221114'], [[4.9, 7.1, 125.7, 22.2, 55.0, 60.8, 1.7, 10.6, 16.3, 10.3, 0.5, 3.4, 44.3, 0.5, 5.7, 0.45, 6.083333333333333], '20221114-20221201'], [[1.9, -1.6, 99.4, 23.6, 50.9, 51.9, 1.4, 12.5, 15.8, 17.5, 0.0, 1.1, 32.7, 0.516, 9.0, 0.333, 6.083333333333333], '20221201-20221214'], [[1.6, -1.8, 103.1, 17.1, 34.5, 44.1, 2.7, 8.7, 15.7, 9.5, 0.9, 0.0, 44.8, 0.318, 3.8, 0.286, 6.083333333333333], '20221214-20230101'], [[6.3, 8.8, 128.4, 23.2, 47.8, 52.3, 4.8, 15.6, 20.6, 0.0, 0.0, 2.2, 26.7, 0.423, 10.5, 0.368, 6.083333333333333], '20230101-20230114'], [[4.1, 2.2, 113.0, 22.6, 45.4, 53.1, 1.4, 13.3, 12.0, 8.8, 0.4, 1.7, 33.3, 0.433, 6.7, 0.333, 6.083333333333333], '20230114-20230201'], [[3.5, 4.5, 110.8, 21.1, 46.2, 47.9, 3.5, 15.7, 23.8, 15.4, 0.0, 3.9, 6.1, 0.379, 12.0, 0.351, 6.083333333333333], '20230201-20230214'], [[7.7, 10.0, 127.7, 26.6, 55.6, 59.2, 2.7, 14.5, 19.1, 7.0, 0.0, 2.2, 16.7, 0.52, 12.4, 0.4, 6.083333333333333], '20230214-20230301'], [[5.8, 7.9, 124.2, 23.0, 48.1, 51.9, 1.7, 15.3, 30.8, 3.6, 0.0, 2.5, 14.8, 0.389, 7.4, 0.444, 6.083333333333333], '20230301-20230314'], [[0.7, -1.3, 76.9, 27.3, 27.8, 32.7, 0.0, 23.0, 12.0, 0.0, 0.0, 0.0, 22.2, 0.385, 8.2, 0.0, 6.083333333333333], '20230314-20230401']]"
Darin Green,"[[[89.2, 5.0, 5.8, 130.6, 17.6, 63.9, 64.6, 2.2, 6.9, 15.7, 6.2, 0.0, 1.6, 11.1, 0.357, 12.0, 0.545, 6.416666666666667], '20221101-20221114'], [[74.6, 2.3, 2.5, 104.4, 20.4, 55.9, 58.9, 2.8, 10.2, 13.1, 18.3, 3.0, 1.6, 23.5, 0.423, 11.2, 0.429, 6.416666666666667], '20221114-20221201'], [[85.0, 2.4, 2.2, 105.9, 20.1, 50.0, 52.8, 1.1, 10.1, 13.6, 17.5, 1.1, 0.6, 11.1, 0.353, 11.1, 0.421, 6.416666666666667], '20221201-20221214'], [[97.5, 4.7, 1.5, 117.4, 18.8, 65.0, 65.9, 1.1, 8.3, 7.5, 13.5, 0.9, 1.0, 5.0, 0.615, 13.6, 0.444, 6.416666666666667], '20221214-20230101'], [[93.3, 1.8, -0.0, 95.8, 20.8, 47.6, 47.6, 0.0, 12.5, 15.1, 13.2, 2.2, 2.7, 0.0, 0.462, 15.4, 0.321, 6.416666666666667], '20230101-20230114'], [[83.8, 2.9, 1.1, 105.4, 21.5, 52.8, 55.7, 0.0, 9.7, 16.1, 13.5, 1.2, 0.6, 12.5, 0.4, 15.0, 0.385, 6.416666666666667], '20230114-20230201'], [[78.1, 0.8, -4.0, 94.0, 20.6, 47.1, 48.2, 0.0, 8.1, 6.1, 11.2, 0.8, 1.4, 7.8, 0.462, 17.5, 0.316, 6.416666666666667], '20230201-20230214'], [[92.5, -0.2, -4.0, 79.9, 21.7, 35.7, 39.6, 2.4, 7.7, 6.8, 12.3, 0.0, 3.8, 12.5, 0.32, 11.8, 0.258, 6.416666666666667], '20230214-20230301'], [[83.8, 2.6, -1.1, 105.8, 21.3, 42.0, 42.4, 3.6, 4.0, 20.7, 4.6, 0.0, 0.0, 8.0, 0.375, 16.5, 0.294, 6.416666666666667], '20230301-20230314']]"
Colby Jones,"[[[8.7, 129.8, 28.2, 42.9, 59.9, 12.1, 7.9, 37.6, 18.2, 5.2, 3.0, 128.6, 0.462, 1.0, 0.0, 6.5], '20221101-20221114'], [[11.8, 126.9, 21.2, 61.2, 64.7, 5.5, 13.5, 27.5, 16.1, 1.6, 2.8, 22.4, 0.475, 5.6, 0.611, 6.5], '20221114-20221201'], [[5.4, 114.2, 22.1, 48.2, 54.1, 7.9, 8.7, 26.0, 12.9, 0.0, 1.7, 60.7, 0.474, 5.1, 0.333, 6.5], '20221201-20221214'], [[6.5, 112.8, 18.4, 62.2, 62.5, 2.6, 13.7, 25.7, 22.7, 2.7, 2.3, 21.6, 0.68, 4.6, 0.333, 6.5], '20221214-20230101'], [[4.8, 101.6, 20.6, 67.4, 64.7, 0.0, 12.4, 21.0, 29.3, 4.1, 1.5, 8.7, 0.688, 5.3, 0.429, 6.5], '20230101-20230114'], [[1.8, 100.5, 24.2, 51.8, 51.3, 4.8, 7.7, 16.3, 17.0, 1.4, 2.2, 16.5, 0.533, 6.8, 0.32, 6.5], '20230114-20230201'], [[9.6, 118.4, 21.1, 70.8, 67.1, 2.2, 18.7, 15.0, 15.5, 0.9, 3.3, 33.3, 0.692, 5.4, 0.5, 6.5], '20230201-20230214'], [[10.5, 134.1, 20.8, 59.6, 62.8, 3.9, 16.1, 20.9, 6.8, 0.0, 2.1, 44.2, 0.633, 7.8, 0.364, 6.5], '20230214-20230301'], [[6.0, 117.2, 23.1, 62.5, 63.0, 5.1, 19.0, 12.6, 18.1, 0.0, 1.6, 29.7, 0.654, 3.9, 0.333, 6.5], '20230301-20230314'], [[3.0, 90.6, 22.7, 44.6, 44.8, 1.0, 23.7, 28.6, 15.4, 2.3, 0.5, 24.3, 0.429, 4.5, 0.333, 6.5], '20230314-20230401']]"
Stephan Swenson,"[[[3.7, 132.3, 24.6, 52.6, 56.3, 6.8, 6.0, 37.4, 9.8, 0.0, 1.2, 15.8, 0.538, 7.3, 0.333, 6.166666666666667], '20221101-20221114'], [[7.0, 133.1, 24.1, 60.5, 63.4, 1.9, 4.7, 34.3, 12.4, 0.0, 3.5, 47.4, 0.583, 7.0, 0.429, 6.166666666666667], '20221114-20221201'], [[-5.0, 82.7, 24.0, 38.9, 38.9, 2.8, 5.5, 17.0, 11.8, 0.0, 1.4, 0.0, 0.308, 7.1, 0.4, 6.166666666666667], '20221201-20221214'], [[0.8, 109.3, 23.5, 50.0, 52.3, 4.4, 4.4, 36.2, 21.0, 0.0, 2.4, 9.1, 0.474, 8.6, 0.357, 6.166666666666667], '20221214-20230101'], [[-1.6, 106.4, 19.8, 43.1, 47.1, 1.8, 9.2, 34.4, 22.8, 0.0, 3.1, 20.7, 0.278, 5.0, 0.455, 6.166666666666667], '20230101-20230114'], [[5.4, 117.5, 22.4, 68.9, 70.3, 0.9, 9.1, 23.2, 23.9, 2.7, 3.1, 40.5, 0.529, 8.9, 0.55, 6.166666666666667], '20230114-20230201'], [[6.5, 138.3, 24.4, 64.5, 68.5, 6.5, 12.5, 46.4, 17.6, 0.0, 2.2, 32.3, 0.667, 5.4, 0.4, 6.166666666666667], '20230201-20230214'], [[-1.9, 108.0, 29.9, 47.3, 52.1, 3.1, 14.6, 29.0, 14.4, 0.0, 0.7, 18.9, 0.448, 5.7, 0.375, 6.166666666666667], '20230214-20230301'], [[0.7, 112.6, 22.2, 53.6, 61.1, 0.0, 18.3, 21.6, 24.1, 0.0, 0.0, 35.7, 0.75, 8.0, 0.167, 6.166666666666667], '20230314-20230401']]"
Justin Powell,"[[[5.0, 9.9, 127.4, 16.7, 52.6, 56.1, 1.5, 17.5, 30.1, 14.0, 1.3, 1.6, 26.3, 0.444, 7.8, 0.4, 6.5], '20221101-20221114'], [[5.6, 9.7, 142.1, 16.0, 62.9, 64.0, 3.8, 14.3, 25.5, 8.1, 0.0, 1.3, 5.7, 0.538, 9.5, 0.455, 6.5], '20221114-20221201'], [[3.4, 3.3, 112.5, 16.8, 51.2, 51.8, 0.9, 10.7, 15.1, 15.0, 0.0, 1.2, 7.0, 0.438, 11.3, 0.37, 6.5], '20221201-20221214'], [[0.9, 0.8, 94.3, 17.7, 44.0, 45.9, 0.7, 5.7, 16.2, 19.3, 0.0, 2.4, 14.0, 0.412, 11.3, 0.303, 6.5], '20221214-20230101'], [[4.3, 3.5, 129.3, 14.0, 56.3, 57.6, 0.0, 13.8, 12.8, 2.8, 0.6, 1.2, 22.5, 0.375, 9.2, 0.458, 6.5], '20230101-20230114'], [[3.9, 5.7, 119.8, 15.2, 53.3, 55.8, 1.3, 15.9, 14.3, 7.2, 1.3, 1.5, 10.9, 0.478, 8.4, 0.391, 6.5], '20230114-20230201'], [[3.0, 3.5, 107.0, 16.3, 48.5, 50.1, 1.0, 12.5, 15.9, 10.7, 0.0, 1.1, 6.1, 0.111, 14.0, 0.417, 6.5], '20230201-20230214'], [[4.0, 4.9, 127.8, 15.0, 56.5, 56.2, 1.0, 14.9, 19.2, 3.2, 0.0, 0.5, 12.9, 0.364, 9.7, 0.45, 6.5], '20230214-20230301'], [[3.6, -0.1, 128.4, 12.9, 58.9, 61.9, 0.9, 14.1, 14.6, 14.1, 0.8, 0.5, 14.3, 0.214, 6.4, 0.643, 6.5], '20230301-20230314'], [[4.8, -1.7, 156.9, 5.8, 100.0, 100.0, 0.0, 13.2, 14.4, 25.6, 2.8, 0.0, 0.0, 0.0, 3.0, 1.0, 6.5], '20230314-20230401']]"
Nijel Pack,"[[[4.9, 3.0, 122.9, 22.7, 51.9, 53.7, 3.7, 7.2, 20.0, 8.8, 0.0, 0.0, 7.4, 0.455, 15.9, 0.375, 6.0], '20221101-20221114'], [[2.7, 2.6, 109.5, 20.1, 51.6, 52.8, 2.8, 6.5, 13.4, 13.4, 0.6, 2.0, 7.9, 0.528, 9.1, 0.333, 6.0], '20221114-20221201'], [[-0.2, -6.9, 84.3, 22.7, 35.5, 38.0, 2.8, 7.0, 22.6, 24.4, 1.1, 0.6, 12.9, 0.313, 9.2, 0.267, 6.0], '20221201-20221214'], [[3.6, 7.5, 116.4, 18.2, 65.2, 64.7, 0.0, 10.1, 2.8, 14.7, 0.0, 3.5, 8.7, 0.545, 10.7, 0.5, 6.0], '20221214-20230101'], [[0.7, -2.8, 91.2, 19.9, 41.7, 43.6, 4.3, 7.2, 11.1, 19.2, 0.9, 0.6, 6.7, 0.2, 12.7, 0.35, 6.0], '20230101-20230114'], [[4.1, 7.5, 126.3, 18.1, 67.2, 68.4, 2.2, 5.2, 12.1, 15.7, 0.5, 1.6, 6.9, 0.375, 13.3, 0.524, 6.0], '20230114-20230201'], [[5.9, 8.3, 129.6, 22.0, 59.6, 64.1, 2.8, 10.3, 16.9, 12.0, 0.0, 2.2, 34.0, 0.565, 10.6, 0.417, 6.0], '20230201-20230214'], [[4.9, 8.0, 120.6, 22.6, 58.1, 60.8, 0.0, 13.8, 11.6, 10.3, 0.0, 4.6, 12.9, 0.6, 12.3, 0.375, 6.0], '20230214-20230301'], [[0.3, -3.9, 84.8, 20.4, 43.5, 45.4, 1.3, 8.9, 10.7, 24.2, 3.7, 1.2, 6.5, 0.529, 8.6, 0.214, 6.0], '20230301-20230314'], [[6.0, 7.7, 124.0, 19.9, 59.8, 62.4, 1.4, 8.3, 8.6, 10.5, 0.0, 1.7, 16.4, 0.5, 11.5, 0.455, 6.0], '20230314-20230401'], [[2.1, 2.6, 100.1, 15.2, 40.0, 40.0, 3.1, 8.3, 8.0, 0.0, 0.0, 2.0, 0.0, 0.167, 8.4, 0.5, 6.0], '20230401-20230414']]"
