Player,Stats
Dearon Tucker,"[[[[55.8, 2.1, -2.5, 118.6, 19.6, 50.0, 50.1, 19.9, 10.6, 0.0, 4.2, 3.2, 0.0, 7.7, 0.5, 0.0, 0.0], '20231101-20231114'], [[45.6, 0.7, -3.3, 107.6, 19.0, 45.0, 52.5, 12.2, 18.7, 2.3, 16.0, 4.0, 2.3, 60.0, 0.45, 0.0, 0.0], '20231114-20231201'], [[50.0, 1.1, -7.5, 107.5, 20.0, 40.0, 44.4, 15.6, 9.3, 9.3, 6.5, 0.0, 0.0, 26.7, 0.4, 0.0, 0.0], '20231201-20231214'], [[42.5, 0.4, -0.6, 101.2, 17.2, 59.1, 57.3, 9.3, 21.6, 5.4, 19.0, 5.5, 0.7, 31.8, 0.591, 0.0, 0.0], '20240114-20240201'], [[40.0, -0.4, -4.9, 82.2, 19.0, 50.0, 64.1, 0.0, 21.4, 0.0, 38.4, 7.8, 3.6, 200.0, 0.5, 0.0, 0.0], '20240314-20240401']], ""['Cal', 'St.', 'Northridge', 'BW']""]"
Jordan O'Neal,"[[[[54.4, 2.1, -1.1, 123.0, 16.7, 68.4, 73.0, 7.0, 10.4, 15.1, 22.3, 4.5, 0.0, 47.4, 0.684, 0.0, 0.0], '20231101-20231114'], [[66.5, 2.2, 1.8, 118.7, 17.5, 68.1, 68.3, 6.9, 15.2, 8.6, 19.1, 6.5, 1.3, 33.3, 0.697, 1.3, 0.333], '20231114-20231201'], [[72.5, -0.2, -6.5, 70.5, 20.5, 60.0, 50.7, 13.3, 16.8, 10.7, 38.2, 7.7, 0.0, 80.0, 0.75, 2.0, 0.0], '20231201-20231214'], [[72.5, 2.8, 1.5, 116.2, 21.1, 58.8, 60.2, 8.8, 10.4, 13.5, 16.0, 2.9, 1.0, 30.0, 0.579, 1.0, 0.5], '20231214-20240101'], [[80.0, 3.2, 3.0, 123.4, 19.2, 70.4, 69.8, 7.2, 18.2, 2.3, 18.6, 10.2, 0.6, 51.9, 0.667, 1.8, 0.667], '20240101-20240114'], [[72.5, 3.0, 1.4, 125.7, 19.4, 56.1, 57.3, 9.9, 10.3, 4.2, 5.3, 6.6, 1.5, 26.8, 0.575, 0.5, 0.0], '20240201-20240214'], [[77.6, 5.7, 7.9, 143.9, 23.4, 74.2, 74.9, 14.3, 22.4, 14.4, 10.9, 2.3, 1.9, 38.7, 0.714, 1.9, 0.667], '20240214-20240301'], [[81.0, 1.4, -3.1, 112.4, 16.7, 53.8, 54.7, 10.1, 12.0, 7.0, 17.8, 3.0, 1.8, 30.0, 0.571, 1.9, 0.2], '20240301-20240314'], [[87.5, 4.9, -4.2, 156.3, 7.8, 60.0, 67.2, 8.0, 3.9, 0.0, 0.0, 0.0, 1.8, 40.0, 0.75, 1.8, 0.0], '20240314-20240401']], ""['Jackson', 'St.', 'SWAC']""]"
Dillon Bailey,"[[[[70.0, 2.1, -5.4, 99.8, 24.0, 36.1, 47.6, 1.8, 8.3, 17.9, 16.8, 0.0, 1.0, 72.2, 0.667, 15.1, 0.2], '20231101-20231114'], [[71.7, 1.9, -2.7, 105.2, 20.5, 50.0, 58.8, 1.5, 5.4, 9.1, 20.3, 0.0, 0.4, 81.6, 0.583, 9.8, 0.308], '20231114-20231201'], [[79.2, 3.5, 0.8, 115.0, 25.3, 62.5, 61.4, 0.0, 7.2, 15.6, 11.8, 0.0, 0.6, 42.5, 0.714, 15.5, 0.385], '20231201-20231214'], [[62.5, -3.7, -15.8, 43.0, 26.9, 11.1, 11.1, 5.3, 14.5, 22.5, 25.0, 0.0, 2.2, 0.0, 0.2, 9.0, 0.0], '20231214-20240101'], [[74.5, 1.9, -3.8, 113.6, 17.0, 55.7, 59.3, 0.9, 9.0, 5.8, 11.4, 0.0, 0.0, 22.9, 0.5, 8.2, 0.412], '20240101-20240114'], [[60.5, 0.1, -8.4, 90.4, 20.3, 50.0, 52.9, 2.0, 9.2, 10.8, 27.8, 0.0, 1.0, 11.8, 0.444, 8.2, 0.375], '20240114-20240201'], [[64.8, 3.4, 1.8, 128.2, 19.6, 62.5, 66.9, 5.5, 7.9, 7.2, 12.3, 1.2, 1.8, 53.6, 0.571, 12.6, 0.429], '20240201-20240214'], [[64.5, 3.1, 5.1, 124.6, 20.0, 57.1, 60.5, 0.9, 7.0, 5.1, 4.9, 0.0, 3.4, 20.4, 0.636, 18.6, 0.368], '20240214-20240301'], [[63.8, -0.2, -8.4, 88.6, 21.6, 33.3, 42.6, 2.0, 4.1, 14.7, 16.4, 0.0, 1.2, 53.3, 1.0, 15.4, 0.154], '20240301-20240314']], ""['Wofford', 'SC']""]"
Sebastian Mack,"[[[[72.5, 2.1, 2.2, 110.6, 24.5, 47.2, 54.8, 4.7, 8.8, 6.9, 8.7, 0.0, 3.2, 77.8, 0.5, 4.3, 0.25], '20231101-20231114'], [[79.4, 2.8, 1.5, 101.9, 28.1, 36.0, 51.5, 4.1, 17.0, 16.6, 18.7, 0.0, 2.4, 74.4, 0.368, 2.4, 0.2], '20231114-20231201'], [[72.5, -2.2, -8.0, 57.4, 23.2, 30.0, 28.6, 0.0, 9.9, 15.4, 19.1, 0.0, 2.2, 10.0, 0.375, 4.4, 0.0], '20231201-20231214'], [[76.0, 2.2, 4.2, 98.1, 25.3, 40.4, 48.5, 3.5, 13.3, 4.7, 13.8, 0.0, 3.9, 59.6, 0.395, 5.4, 0.286], '20231214-20240101'], [[63.1, 1.7, 6.6, 92.5, 30.5, 42.2, 47.7, 0.0, 16.1, 23.0, 11.5, 0.0, 2.9, 44.4, 0.433, 8.7, 0.267], '20240101-20240114'], [[54.0, 2.5, 3.8, 104.3, 28.8, 43.9, 49.6, 5.8, 12.8, 25.4, 14.0, 1.2, 2.9, 53.7, 0.462, 8.6, 0.267], '20240114-20240201'], [[60.6, 2.3, 3.3, 103.6, 27.5, 51.4, 52.8, 1.2, 8.2, 9.3, 11.7, 0.0, 3.2, 74.3, 0.474, 10.3, 0.375], '20240201-20240214'], [[56.3, 2.9, 6.3, 114.3, 23.0, 53.4, 58.3, 2.5, 10.5, 12.5, 12.3, 0.0, 2.8, 44.8, 0.524, 5.7, 0.375], '20240214-20240301'], [[65.0, 1.5, -1.3, 96.7, 21.2, 38.9, 45.9, 2.9, 17.0, 13.2, 11.7, 0.9, 1.0, 44.4, 0.421, 8.5, 0.235], '20240301-20240314'], [[70.0, 4.6, 7.0, 116.4, 28.5, 38.9, 56.2, 0.0, 21.0, 8.1, 7.9, 4.0, 0.0, 122.2, 0.667, 13.5, 0.167], '20240314-20240401']], ""['UCLA', 'P12']""]"
Dylan Andrews,"[[[[73.8, 2.1, 3.7, 118.2, 18.8, 61.8, 59.7, 0.0, 4.3, 24.5, 11.2, 0.0, 2.1, 17.6, 0.667, 8.4, 0.375], '20231101-20231114'], [[69.4, 1.5, 2.4, 100.0, 17.1, 45.3, 46.2, 0.0, 2.3, 24.6, 16.0, 1.3, 1.6, 3.1, 0.5, 6.6, 0.25], '20231114-20231201'], [[60.0, 3.2, 4.8, 115.1, 18.9, 57.1, 57.1, 0.0, 0.0, 39.2, 14.2, 0.0, 0.0, 0.0, 0.5, 13.3, 0.4], '20231201-20231214'], [[89.5, 1.8, -0.9, 95.6, 22.6, 39.6, 44.5, 1.8, 5.7, 22.3, 16.1, 0.0, 0.7, 22.4, 0.381, 8.3, 0.28], '20231214-20240101'], [[88.8, -2.3, -6.2, 66.8, 20.5, 27.4, 32.4, 0.0, 4.1, 21.0, 18.2, 0.0, 1.7, 21.4, 0.357, 5.8, 0.071], '20240101-20240114'], [[89.0, 2.5, 0.1, 103.1, 19.6, 40.8, 47.2, 1.4, 7.8, 24.1, 16.1, 0.0, 1.8, 30.6, 0.344, 5.9, 0.353], '20240114-20240201'], [[89.4, 4.8, 6.7, 116.6, 24.8, 45.6, 51.0, 4.0, 10.3, 25.5, 8.8, 0.0, 3.0, 21.1, 0.415, 7.0, 0.375], '20240201-20240214'], [[91.3, 2.7, -0.8, 100.6, 22.4, 46.7, 49.2, 1.6, 9.3, 27.7, 17.5, 0.9, 0.0, 17.4, 0.483, 7.4, 0.294], '20240214-20240301'], [[91.0, 6.0, 7.9, 113.7, 29.9, 57.6, 59.9, 0.0, 6.7, 21.9, 13.1, 0.0, 2.5, 25.3, 0.479, 11.0, 0.484], '20240301-20240314'], [[92.5, 4.7, 2.1, 99.2, 36.8, 52.4, 51.3, 0.0, 12.7, 19.3, 13.9, 0.0, 1.7, 23.8, 0.615, 13.7, 0.25], '20240314-20240401']], ""['UCLA', 'P12']""]"
Owen McCormack,"[[[[59.2, 2.1, 3.3, 113.5, 20.0, 60.0, 64.8, 4.7, 12.5, 12.2, 19.8, 6.5, 1.6, 25.0, 0.75, 9.5, 0.333], '20231101-20231114'], [[49.2, 2.5, 4.7, 127.7, 21.4, 67.1, 69.4, 8.3, 16.6, 8.6, 15.1, 1.7, 1.8, 36.8, 0.652, 6.9, 0.467], '20231114-20231201'], [[55.0, -1.5, -9.8, 62.9, 25.7, 35.7, 39.3, 3.6, 15.2, 15.4, 35.7, 0.0, 1.7, 19.0, 0.429, 11.7, 0.214], '20231201-20231214'], [[66.3, 3.9, 5.3, 118.3, 25.9, 55.3, 59.5, 14.9, 22.9, 14.4, 17.4, 0.0, 1.1, 31.6, 0.375, 12.4, 0.455], '20231214-20240101'], [[64.2, 1.4, -1.2, 109.9, 20.6, 52.1, 53.1, 5.1, 22.9, 19.4, 15.1, 4.0, 0.8, 4.2, 0.455, 10.1, 0.385], '20240101-20240114'], [[52.0, 1.9, 1.5, 123.9, 19.1, 51.8, 58.2, 1.3, 26.7, 21.4, 8.9, 2.2, 1.1, 28.6, 0.538, 8.5, 0.333], '20240114-20240201'], [[61.7, 3.9, 2.6, 140.9, 20.2, 58.0, 64.9, 1.8, 19.4, 15.4, 3.7, 1.3, 0.8, 36.0, 0.833, 9.8, 0.231], '20240201-20240214'], [[64.0, 0.7, 2.0, 106.8, 17.5, 46.4, 50.2, 4.1, 21.3, 22.4, 20.3, 3.7, 2.7, 14.3, 0.438, 5.3, 0.333], '20240214-20240301'], [[65.0, 2.0, 4.8, 112.2, 23.5, 50.0, 52.9, 6.3, 12.6, 23.3, 14.2, 3.7, 3.3, 35.3, 0.5, 10.0, 0.333], '20240301-20240314']], ""['Lipscomb', 'ASun']""]"
Jaxson Robinson,"[[[[46.3, 2.1, 8.3, 117.0, 24.1, 56.8, 56.8, 2.6, 11.4, 9.7, 12.0, 2.6, 1.4, 0.0, 0.5, 17.3, 0.417], '20231101-20231114'], [[61.5, 4.1, 9.4, 128.8, 25.2, 59.7, 63.0, 0.9, 14.5, 10.1, 9.2, 1.6, 2.8, 16.4, 0.516, 16.6, 0.444], '20231114-20231201'], [[64.4, 3.9, 14.2, 121.1, 28.6, 70.2, 69.9, 1.0, 7.4, 15.8, 17.2, 2.1, 2.7, 3.2, 0.571, 22.4, 0.512], '20231201-20231214'], [[66.7, -0.8, -3.7, 74.0, 20.1, 36.5, 39.4, 0.0, 5.0, 10.7, 17.8, 0.0, 1.4, 15.4, 0.385, 9.3, 0.231], '20240101-20240114'], [[81.9, 3.5, 0.9, 103.0, 21.5, 48.9, 50.6, 3.8, 3.3, 13.3, 19.1, 2.3, 1.4, 10.6, 0.647, 13.7, 0.267], '20240114-20240201'], [[75.0, 3.3, 3.4, 116.6, 17.8, 57.6, 65.3, 0.9, 9.9, 6.3, 15.5, 0.9, 0.9, 48.5, 0.364, 10.1, 0.455], '20240201-20240214'], [[66.3, 2.9, -1.4, 101.7, 28.5, 43.0, 47.5, 2.8, 10.1, 5.6, 10.0, 2.2, 1.1, 22.8, 0.478, 19.3, 0.265], '20240214-20240301'], [[65.0, 1.7, 0.1, 93.6, 24.2, 48.2, 52.7, 0.0, 10.1, 6.1, 18.1, 1.4, 0.9, 18.2, 0.542, 13.5, 0.29], '20240301-20240314'], [[80.0, 4.5, 8.5, 109.6, 28.1, 56.1, 60.0, 1.6, 11.9, 8.5, 12.9, 0.0, 0.9, 18.2, 0.5, 20.9, 0.391], '20240314-20240401']], ""['BYU', 'B12']""]"
Tyler Stephenson-Moore,"[[[[81.3, 2.1, -4.6, 98.5, 20.6, 39.1, 45.6, 7.1, 1.9, 0.0, 13.1, 1.5, 0.0, 30.4, 0.273, 10.8, 0.333], '20231101-20231114'], [[80.6, 6.3, 11.0, 151.3, 18.3, 79.8, 79.0, 5.8, 5.7, 3.7, 7.6, 3.1, 0.9, 19.1, 0.667, 13.3, 0.586], '20231201-20231214'], [[77.6, -0.6, -3.1, 81.4, 19.3, 35.5, 40.8, 1.1, 12.5, 6.0, 12.5, 2.7, 3.6, 22.6, 0.313, 9.0, 0.267], '20231214-20240101'], [[87.3, 2.7, 2.3, 110.2, 21.6, 50.0, 54.1, 2.5, 4.8, 3.0, 7.9, 1.8, 3.4, 25.0, 0.515, 8.1, 0.316], '20240101-20240114'], [[88.3, 3.1, 1.8, 111.2, 21.4, 50.0, 54.3, 2.6, 5.9, 11.8, 9.4, 1.8, 1.3, 31.7, 0.444, 11.0, 0.364], '20240114-20240201'], [[91.3, 1.6, -0.2, 101.9, 22.8, 45.3, 51.2, 3.8, 8.7, 8.4, 12.4, 1.7, 2.4, 30.2, 0.387, 8.9, 0.364], '20240201-20240214'], [[86.5, 5.4, 8.3, 134.8, 22.6, 64.8, 70.0, 3.8, 6.2, 9.1, 8.8, 1.9, 2.6, 45.9, 0.486, 8.6, 0.577], '20240214-20240301'], [[94.0, 6.1, 8.5, 132.9, 20.9, 63.3, 67.6, 4.8, 13.1, 5.0, 8.8, 2.7, 1.5, 32.8, 0.391, 12.5, 0.512], '20240301-20240314']], ""['Stony', 'Brook', 'CAA']""]"
Zac Ervin,"[[[[56.7, 2.1, -3.1, 121.9, 15.3, 61.8, 67.1, 1.8, 3.4, 5.4, 15.7, 0.0, 0.0, 29.4, 0.75, 10.4, 0.385], '20231101-20231114'], [[56.9, 2.3, -0.2, 126.2, 20.2, 60.9, 63.4, 2.7, 10.0, 13.1, 12.7, 0.0, 1.3, 28.1, 0.5, 16.7, 0.423], '20231114-20231201'], [[57.5, 1.7, 2.7, 113.5, 19.9, 56.7, 58.8, 2.3, 7.7, 4.6, 12.4, 0.0, 2.5, 40.0, 0.2, 12.4, 0.5], '20231201-20231214'], [[41.3, -3.0, -14.9, 42.9, 9.7, 25.0, 25.0, 3.8, 0.0, 0.0, 37.1, 0.0, 0.0, 0.0, 1.0, 5.4, 0.0], '20231214-20240101'], [[46.9, -0.6, -9.2, 89.5, 14.2, 38.6, 37.8, 3.9, 9.6, 2.4, 5.7, 0.0, 1.6, 4.5, 0.25, 14.6, 0.278], '20240101-20240114'], [[49.0, 1.7, 2.2, 126.5, 16.0, 64.0, 67.6, 5.0, 12.4, 8.3, 15.3, 0.0, 2.4, 20.0, 0.5, 14.0, 0.435], '20240114-20240201'], [[48.1, 1.2, -1.0, 120.3, 13.8, 58.3, 60.3, 3.1, 14.5, 5.8, 5.7, 0.0, 0.0, 22.2, 0.0, 12.7, 0.438], '20240201-20240214']], ""['Elon', 'CAA']""]"
Trevon Brazile,"[[[[64.2, 2.1, 6.8, 121.6, 17.1, 81.3, 78.3, 6.0, 16.1, 4.4, 24.5, 10.2, 1.4, 75.0, 0.778, 4.9, 0.571], '20231101-20231114'], [[81.9, 2.3, 3.8, 106.3, 18.1, 51.2, 56.6, 11.9, 21.6, 4.7, 21.6, 4.0, 1.6, 39.0, 0.429, 6.5, 0.4], '20231114-20231201'], [[53.8, 1.2, 0.3, 114.8, 12.0, 60.0, 62.1, 0.0, 12.6, 3.9, 10.5, 5.2, 2.5, 10.0, 0.5, 5.0, 0.5], '20231201-20231214'], [[60.0, 0.8, -2.1, 103.0, 19.3, 54.8, 54.5, 10.5, 15.6, 4.7, 19.6, 2.5, 0.8, 28.6, 0.588, 3.0, 0.25], '20231214-20240101'], [[77.5, -0.2, -0.9, 82.1, 18.2, 48.1, 48.4, 5.2, 17.4, 2.5, 22.6, 3.0, 1.2, 15.4, 0.615, 7.6, 0.231], '20240101-20240114'], [[57.1, 2.5, 2.8, 123.3, 16.6, 62.5, 63.6, 10.4, 13.2, 3.0, 10.7, 5.4, 1.3, 5.6, 0.714, 6.7, 0.333], '20240301-20240314'], [[50.0, 1.8, -3.4, 112.4, 18.1, 60.0, 67.2, 0.0, 11.8, 0.0, 16.6, 0.0, 0.0, 40.0, 0.0, 12.0, 0.5], '20240314-20240401']], ""['Arkansas', 'SEC']""]"
Trace Salton,"[[[[50.0, 2.1, 1.6, 150.8, 6.9, 75.0, 75.0, 3.1, 7.9, 0.0, 0.0, 0.0, 2.9, 0.0, 0.75, 2.9, 0.5], '20231101-20231114'], [[49.4, -0.5, -3.9, 93.2, 12.1, 50.0, 53.5, 1.6, 10.8, 2.5, 18.5, 0.0, 3.0, 28.6, 0.636, 2.2, 0.0], '20231114-20231201'], [[41.3, -4.2, -13.2, 17.1, 14.4, 0.0, 0.0, 4.0, 3.2, 5.2, 13.1, 4.0, 3.7, 0.0, 0.0, 3.8, 0.0], '20231201-20231214'], [[50.0, -0.4, -2.4, 99.5, 9.4, 38.9, 38.9, 8.0, 4.0, 6.2, 10.8, 0.0, 2.0, 0.0, 0.286, 2.0, 0.5], '20240101-20240114']], ""['Marist', 'MAAC']""]"
DQ Cole,"[[[[50.0, 2.1, 9.1, 123.3, 15.1, 76.7, 74.3, 3.8, 8.4, 0.0, 19.5, 1.9, 4.9, 6.7, 0.25, 10.8, 0.636], '20231101-20231114'], [[49.2, -0.1, -1.2, 99.3, 11.0, 54.8, 53.6, 2.0, 12.0, 8.2, 21.7, 1.0, 2.4, 4.8, 0.5, 6.2, 0.385], '20231114-20231201'], [[51.7, 2.8, 8.0, 112.5, 33.1, 60.0, 60.9, 10.0, 28.4, 21.5, 19.9, 0.0, 5.6, 20.0, 0.706, 12.2, 0.308], '20231201-20231214'], [[44.2, 2.1, 7.3, 122.3, 24.2, 63.8, 62.8, 11.7, 19.2, 12.1, 12.4, 1.5, 1.5, 37.9, 0.786, 11.2, 0.333], '20240101-20240114'], [[60.0, 1.2, 2.1, 107.7, 20.1, 56.9, 56.8, 6.2, 17.2, 20.2, 21.2, 0.0, 4.2, 6.9, 0.5, 10.4, 0.412], '20240114-20240201'], [[67.3, 3.4, 3.7, 131.1, 18.7, 63.2, 63.9, 6.0, 14.8, 21.0, 14.2, 0.8, 0.9, 23.7, 0.667, 8.8, 0.4], '20240201-20240214'], [[67.5, 2.4, 4.0, 114.6, 24.8, 57.3, 57.9, 2.3, 15.4, 26.5, 15.2, 0.0, 1.1, 24.4, 0.591, 10.3, 0.368], '20240214-20240301'], [[53.8, 1.7, -2.1, 103.1, 24.8, 58.6, 59.7, 1.4, 12.2, 32.2, 25.1, 1.3, 1.4, 20.7, 0.688, 9.0, 0.308], '20240301-20240314'], [[78.8, 3.5, 4.5, 124.3, 14.7, 42.9, 47.2, 8.7, 14.1, 19.3, 6.2, 1.8, 2.8, 28.6, 0.0, 7.3, 0.5], '20240314-20240401']], ""['Oakland', 'Horz']""]"
Evans Kipruto,"[[[[45.0, 2.1, 0.6, 130.1, 12.8, 62.5, 62.5, 10.8, 14.8, 15.9, 11.7, 2.1, 0.0, 0.0, 0.625, 0.0, 0.0], '20231101-20231114']], ""['UC', 'Santa', 'Barbara', 'BW']""]"
Kaleb Scott,"[[[[61.3, 2.1, 5.6, 121.2, 16.9, 73.1, 75.3, 0.0, 12.6, 13.9, 20.6, 2.7, 1.2, 15.4, 0.667, 1.2, 1.0], '20231101-20231114'], [[41.5, 0.1, -5.8, 94.9, 19.9, 61.9, 61.8, 6.6, 24.7, 0.0, 26.6, 1.4, 0.7, 57.1, 0.65, 0.7, 0.0], '20231114-20231201'], [[51.3, -0.7, -2.5, 102.0, 6.3, 66.7, 63.3, 3.0, 19.2, 0.0, 22.0, 2.5, 2.8, 66.7, 0.667, 0.0, 0.0], '20231201-20231214'], [[45.8, 0.8, -0.8, 104.5, 18.8, 53.3, 48.9, 10.6, 18.8, 13.5, 10.9, 2.2, 2.0, 33.3, 0.571, 1.0, 0.0], '20231214-20240101'], [[55.6, 1.0, -5.5, 106.1, 19.0, 38.1, 41.6, 13.9, 15.3, 11.8, 7.2, 2.4, 0.0, 66.7, 0.381, 0.0, 0.0], '20240114-20240201'], [[64.4, 3.4, -0.8, 134.5, 17.7, 76.9, 76.7, 11.9, 17.8, 2.3, 16.3, 7.7, 0.0, 26.9, 0.769, 0.0, 0.0], '20240201-20240214'], [[58.8, 1.8, -2.9, 117.6, 17.0, 66.7, 69.1, 12.0, 21.6, 8.3, 25.7, 3.6, 0.0, 14.3, 0.667, 0.0, 0.0], '20240214-20240301'], [[51.3, -0.3, -7.7, 83.7, 21.8, 30.8, 35.8, 13.6, 25.5, 9.2, 12.8, 0.0, 0.0, 38.5, 0.308, 0.0, 0.0], '20240301-20240314'], [[64.4, 0.2, -3.1, 101.2, 15.5, 66.7, 64.7, 3.5, 24.2, 0.0, 25.7, 3.7, 2.0, 33.3, 0.667, 0.0, 0.0], '20240314-20240401']], ""['Presbyterian', 'BSth']""]"
Alec Woodard,"[[[[55.0, 2.1, -0.9, 111.5, 14.0, 60.0, 60.0, 8.9, 4.8, 0.0, 18.0, 0.0, 2.5, 0.0, 0.75, 2.5, 0.0], '20231101-20231114'], [[69.5, 1.3, -1.4, 104.5, 18.1, 48.9, 51.8, 7.0, 15.3, 10.8, 14.0, 0.0, 1.7, 15.9, 0.519, 7.2, 0.294], '20231114-20231201'], [[76.7, -0.9, -5.3, 75.0, 22.3, 45.0, 47.2, 3.6, 10.8, 2.9, 28.2, 0.0, 3.1, 20.0, 0.4, 9.4, 0.333], '20231201-20231214'], [[91.3, -4.4, -11.7, 58.3, 15.3, 11.5, 20.1, 2.0, 9.0, 14.8, 19.8, 0.0, 1.0, 30.8, 0.0, 10.1, 0.1], '20231214-20240101'], [[86.7, 2.1, 1.5, 116.5, 15.7, 57.7, 60.2, 3.8, 11.2, 13.2, 19.3, 0.0, 3.1, 11.5, 0.375, 10.9, 0.444], '20240101-20240114'], [[85.5, 0.0, -3.8, 96.4, 17.7, 42.9, 49.3, 3.6, 9.6, 12.1, 20.6, 0.0, 3.3, 28.6, 0.529, 9.1, 0.24], '20240114-20240201'], [[84.8, 0.0, -1.8, 101.3, 14.1, 64.3, 65.5, 1.0, 10.6, 12.2, 30.3, 0.9, 2.6, 57.1, 0.5, 6.4, 0.467], '20240201-20240214'], [[76.8, -1.7, -9.2, 84.9, 15.4, 44.2, 44.8, 1.2, 4.8, 4.1, 19.9, 0.0, 2.4, 15.4, 0.333, 8.6, 0.357], '20240214-20240301'], [[80.6, 1.6, 1.7, 115.3, 15.2, 53.4, 57.6, 2.6, 12.6, 17.3, 11.8, 0.0, 3.6, 41.4, 0.533, 6.3, 0.357], '20240301-20240314']], ""['Southeastern', 'Louisia', 'Slnd']""]"
August Mahoney,"[[[[58.8, 2.1, -2.8, 112.3, 20.3, 30.8, 50.7, 2.7, 12.9, 11.1, 6.0, 0.0, 0.0, 76.9, 0.25, 11.0, 0.222], '20231101-20231114'], [[67.1, 2.0, -0.7, 118.9, 15.0, 64.3, 64.5, 0.8, 9.4, 9.4, 14.6, 0.0, 0.0, 8.6, 0.462, 9.6, 0.5], '20231114-20231201'], [[71.7, 2.1, 0.5, 111.4, 18.2, 50.0, 55.0, 1.5, 8.4, 11.4, 11.7, 0.0, 2.1, 39.1, 0.444, 9.9, 0.357], '20231201-20231214'], [[66.3, 4.8, 10.3, 142.8, 14.3, 85.7, 83.6, 0.0, 10.6, 13.2, 15.6, 0.0, 2.3, 14.3, 0.75, 11.2, 0.6], '20231214-20240101'], [[65.9, 1.0, -4.6, 117.2, 11.7, 41.7, 50.4, 0.0, 10.8, 5.2, 9.3, 0.0, 1.1, 33.3, 0.667, 9.8, 0.222], '20240101-20240114'], [[65.8, 2.8, 6.8, 129.7, 16.3, 59.1, 62.8, 1.5, 13.9, 9.7, 9.5, 1.5, 3.8, 18.2, 0.5, 15.4, 0.4], '20240114-20240201'], [[71.7, 2.0, 0.9, 118.9, 15.1, 63.6, 64.9, 1.4, 10.0, 6.4, 13.9, 0.0, 0.7, 18.2, 1.0, 11.8, 0.353], '20240201-20240214'], [[67.0, 3.8, 8.3, 140.7, 16.4, 80.0, 80.9, 1.9, 8.4, 9.9, 14.2, 1.0, 0.9, 20.0, 0.636, 11.1, 0.583], '20240214-20240301'], [[68.8, 3.0, 2.3, 132.7, 14.0, 73.7, 75.2, 1.6, 8.3, 10.7, 15.7, 1.4, 1.5, 10.5, 0.4, 10.3, 0.571], '20240301-20240314'], [[77.5, 3.1, 3.3, 114.5, 17.7, 60.6, 64.8, 0.9, 7.6, 3.4, 13.6, 0.0, 1.9, 45.5, 0.417, 10.1, 0.476], '20240314-20240401']], ""['Yale', 'Ivy']""]"
Casey Morsell,"[[[[72.5, 2.1, -0.8, 106.4, 23.7, 47.8, 50.2, 5.7, 1.7, 15.6, 12.8, 1.8, 0.0, 17.4, 0.533, 8.1, 0.25], '20231101-20231114'], [[81.9, 2.6, 2.0, 108.6, 20.9, 52.0, 55.1, 2.3, 13.0, 7.2, 12.0, 0.9, 1.3, 21.6, 0.485, 7.5, 0.389], '20231114-20231201'], [[74.4, 2.4, 2.6, 120.6, 15.9, 52.2, 56.0, 1.2, 7.8, 14.8, 11.6, 0.0, 1.9, 34.8, 0.545, 7.4, 0.333], '20231201-20231214'], [[56.7, 4.6, 5.2, 129.3, 16.6, 66.7, 63.3, 3.3, 1.8, 13.1, 5.1, 0.0, 0.9, 38.9, 0.545, 5.9, 0.571], '20231214-20240101'], [[71.3, 0.4, -2.2, 83.7, 22.6, 32.9, 40.0, 5.3, 8.2, 5.3, 13.8, 1.9, 1.0, 26.8, 0.522, 9.3, 0.056], '20240101-20240114'], [[87.3, 4.1, 6.3, 118.4, 17.8, 49.0, 58.8, 3.7, 3.7, 4.4, 9.1, 3.0, 2.6, 49.0, 0.441, 4.8, 0.4], '20240114-20240201'], [[85.0, 1.9, 2.0, 105.1, 16.6, 42.9, 47.0, 2.0, 3.5, 14.9, 6.8, 1.2, 2.9, 21.4, 0.563, 6.8, 0.167], '20240201-20240214'], [[80.0, 2.7, 2.2, 109.8, 18.2, 48.5, 50.5, 2.9, 10.3, 15.1, 12.5, 3.1, 1.8, 47.1, 0.48, 4.1, 0.333], '20240214-20240301'], [[80.0, 2.6, -3.7, 104.8, 19.7, 39.3, 47.6, 4.9, 3.9, 6.6, 9.4, 1.0, 1.2, 36.1, 0.477, 5.3, 0.118], '20240301-20240314'], [[80.3, 2.4, 2.7, 107.5, 15.7, 45.4, 49.6, 1.6, 5.1, 4.7, 1.6, 1.0, 3.4, 24.6, 0.468, 4.7, 0.278], '20240314-20240401']], ""['N.C.', 'State', 'ACC']""]"
