Player,Stats
Oliver Lynch-Daniels,"[[[[51.3, 2.3, 4.1, 122.1, 18.2, 60.7, 60.2, 0.0, 18.3, 17.6, 0.0, 0.0, 1.5, 14.3, 0.571, 10.5, 0.429], '20211101-20211114'], [[54.5, 0.9, -0.6, 103.8, 15.6, 50.0, 54.2, 5.4, 11.5, 22.0, 27.9, 1.2, 1.9, 29.4, 0.5, 5.6, 0.333], '20211114-20211201'], [[63.1, 1.6, -1.0, 108.1, 18.0, 67.3, 67.3, 5.0, 14.0, 15.6, 26.2, 0.0, 0.6, 0.0, 0.4, 9.4, 0.563], '20211201-20211214'], [[57.5, 0.9, 2.1, 109.9, 16.1, 58.0, 58.9, 3.8, 16.3, 11.1, 16.3, 1.3, 2.6, 4.0, 0.438, 5.9, 0.556], '20220114-20220201'], [[59.2, 2.6, 4.9, 148.4, 9.4, 92.9, 92.9, 0.9, 11.5, 11.0, 22.4, 0.0, 1.7, 0.0, 0.857, 5.9, 0.643], '20220201-20220214'], [[53.8, 1.5, 2.3, 119.3, 14.8, 73.3, 72.2, 1.9, 13.4, 15.6, 21.8, 0.8, 1.9, 3.3, 0.583, 8.3, 0.556], '20220214-20220301'], [[51.7, 1.0, 3.5, 115.6, 13.1, 90.0, 90.0, 0.0, 8.1, 14.8, 36.5, 1.7, 3.8, 0.0, 0.6, 4.8, 0.8], '20220301-20220314'], [[50.0, -0.9, -11.7, 66.9, 19.6, 62.5, 62.5, 5.7, 0.0, 0.0, 50.7, 0.0, 0.0, 0.0, 0.333, 3.3, 1.0], '20220314-20220401']], ""['Colgate', 'Pat']""]"
Juan Reyna,"[[[[62.5, 2.3, 0.3, 108.4, 20.2, 62.5, 67.0, 0.0, 12.1, 5.4, 24.1, 0.0, 0.7, 25.0, 0.5, 8.3, 0.5], '20211101-20211114'], [[58.0, -1.4, -12.2, 68.5, 17.5, 37.5, 42.8, 1.0, 8.1, 9.3, 37.3, 0.0, 0.5, 17.9, 0.273, 7.9, 0.294], '20211114-20211201'], [[58.3, -0.9, -10.6, 73.3, 20.8, 28.8, 36.4, 1.3, 4.6, 6.4, 15.0, 0.0, 0.8, 23.1, 0.429, 14.8, 0.158], '20211201-20211214'], [[63.8, 0.4, -4.2, 80.4, 17.7, 46.4, 46.4, 0.0, 5.0, 16.7, 25.5, 0.0, 0.0, 0.0, 0.286, 7.9, 0.429], '20211214-20220101'], [[47.3, 1.9, -2.9, 101.2, 28.0, 60.6, 64.4, 2.7, 0.0, 6.0, 28.9, 0.0, 1.5, 27.3, 0.5, 12.5, 0.471], '20220214-20220301'], [[67.5, 1.1, -3.0, 105.9, 14.6, 60.0, 58.4, 2.6, 3.8, 14.2, 20.4, 0.0, 3.0, 60.0, 1.0, 7.0, 0.286], '20220301-20220314']], ""['Alabama', 'St.', 'SWAC']""]"
Marquis Eaton,"[[[[82.5, 2.3, 2.4, 90.2, 25.3, 39.3, 45.8, 0.0, 10.5, 30.5, 12.8, 0.0, 0.0, 35.7, 0.308, 1.6, 1.0], '20211101-20211114'], [[79.2, 0.2, -4.4, 87.4, 21.2, 37.0, 45.8, 2.7, 6.2, 23.5, 27.7, 2.3, 0.6, 39.1, 0.308, 6.5, 0.3], '20211114-20211201'], [[76.9, 3.5, 0.7, 118.6, 24.1, 56.5, 63.1, 0.0, 9.3, 24.6, 18.8, 0.8, 1.4, 32.6, 0.538, 9.0, 0.4], '20211201-20211214'], [[80.0, 4.9, 5.8, 123.2, 19.6, 58.6, 61.5, 0.0, 9.7, 18.6, 9.5, 1.1, 1.2, 14.3, 0.556, 10.5, 0.412], '20211214-20220101'], [[80.8, 2.9, -1.1, 111.3, 21.5, 48.6, 58.2, 0.0, 7.5, 13.0, 15.3, 0.9, 1.1, 42.9, 0.381, 7.7, 0.429], '20220101-20220114'], [[85.6, 2.4, -2.4, 98.9, 24.0, 46.7, 51.2, 0.9, 8.6, 22.8, 18.5, 0.0, 1.3, 21.7, 0.458, 9.8, 0.318], '20220114-20220201'], [[83.8, -1.5, -9.0, 68.9, 25.6, 25.5, 33.9, 0.8, 7.4, 22.9, 24.1, 0.0, 2.2, 34.0, 0.194, 7.1, 0.25], '20220201-20220214'], [[71.3, -0.7, -6.9, 73.9, 24.3, 38.6, 41.5, 2.2, 11.0, 22.2, 24.8, 0.0, 2.5, 28.6, 0.522, 6.0, 0.083], '20220214-20220301'], [[88.8, -1.2, -4.7, 74.6, 22.2, 28.6, 37.0, 1.5, 6.3, 23.9, 32.4, 0.0, 3.2, 33.3, 0.214, 5.6, 0.286], '20220301-20220314']], ""['Arkansas', 'St.', 'SB']""]"
Deshon Proctor,"[[[[72.5, 2.3, 0.1, 98.5, 18.8, 71.4, 53.3, 10.3, 24.0, 0.0, 11.8, 0.0, 2.2, 71.4, 0.4, 4.4, 1.0], '20211101-20211114'], [[47.5, -2.1, -7.2, 55.7, 15.0, 23.1, 25.1, 6.4, 21.7, 4.6, 14.1, 3.9, 1.1, 15.4, 0.273, 2.1, 0.0], '20211114-20211201'], [[40.0, -0.1, -6.0, 96.7, 16.8, 41.7, 49.2, 15.7, 27.1, 2.5, 23.9, 7.0, 3.2, 75.0, 0.5, 1.6, 0.0], '20220201-20220214']], ""['Houston', 'Christian', 'Slnd']""]"
Ryan Rollins,"[[[[82.5, 2.3, -2.0, 98.3, 30.9, 41.9, 47.6, 5.4, 8.0, 18.9, 14.5, 0.0, 0.9, 32.3, 0.435, 7.1, 0.25], '20211101-20211114'], [[82.5, 5.3, 8.6, 116.9, 30.1, 56.9, 61.5, 0.8, 15.9, 22.0, 17.1, 0.0, 3.0, 36.9, 0.581, 9.5, 0.364], '20211114-20211201'], [[85.8, 1.8, 1.2, 83.4, 33.3, 39.8, 46.4, 0.0, 12.7, 19.1, 23.1, 2.4, 4.4, 34.7, 0.417, 7.2, 0.231], '20211201-20211214'], [[75.0, 4.4, 15.1, 123.1, 24.9, 58.5, 62.3, 2.3, 15.1, 11.1, 12.4, 1.2, 7.5, 24.4, 0.5, 6.8, 0.545], '20211214-20220101'], [[80.0, 2.9, 3.1, 107.1, 26.4, 48.2, 55.3, 2.6, 17.5, 8.3, 15.0, 1.9, 2.2, 29.8, 0.472, 9.2, 0.333], '20220101-20220114'], [[80.4, 5.8, 9.3, 123.8, 30.8, 58.8, 63.6, 4.0, 20.2, 27.1, 13.0, 0.5, 3.1, 44.7, 0.593, 7.4, 0.385], '20220114-20220201'], [[80.0, 5.4, 7.5, 127.2, 26.3, 57.0, 59.5, 6.5, 21.3, 20.3, 8.1, 0.8, 1.3, 31.6, 0.625, 7.2, 0.294], '20220201-20220214'], [[84.0, 2.8, 2.4, 105.9, 26.4, 47.1, 50.3, 2.0, 15.4, 24.4, 14.5, 1.2, 3.1, 25.7, 0.471, 6.6, 0.316], '20220214-20220301'], [[86.9, 4.1, 2.9, 115.2, 26.2, 46.6, 51.1, 2.6, 15.1, 18.5, 6.6, 0.7, 2.2, 33.9, 0.488, 7.8, 0.278], '20220301-20220314'], [[90.0, 0.2, -4.5, 74.0, 28.0, 31.0, 32.6, 0.0, 11.1, 6.4, 0.0, 0.0, 1.7, 4.8, 0.333, 10.2, 0.167], '20220314-20220401']], ""['Toledo', 'MAC']""]"
Adrian Delph,"[[[[90.0, 2.3, 1.7, 98.7, 24.7, 50.0, 53.3, 1.5, 23.9, 7.5, 17.5, 0.0, 0.9, 13.3, 0.5, 10.4, 0.333], '20211101-20211114'], [[90.0, 4.4, 7.0, 112.9, 27.0, 62.3, 63.8, 1.4, 18.8, 8.4, 15.3, 1.7, 1.7, 26.1, 0.576, 12.4, 0.444], '20211114-20211201'], [[95.0, 3.2, 6.2, 105.9, 23.1, 47.2, 47.2, 5.4, 27.2, 11.9, 6.9, 3.3, 1.6, 0.0, 0.4, 12.7, 0.375], '20211201-20211214'], [[92.5, 2.6, 3.3, 98.0, 24.6, 46.7, 49.1, 0.0, 14.5, 17.9, 13.3, 1.4, 1.2, 21.3, 0.15, 16.7, 0.415], '20211214-20220101'], [[96.3, 4.6, 7.4, 115.0, 23.8, 50.0, 56.2, 1.4, 11.9, 13.5, 12.0, 1.3, 2.4, 30.0, 0.346, 13.8, 0.412], '20220101-20220114'], [[87.8, 5.1, 6.7, 115.1, 28.4, 60.8, 62.1, 2.6, 14.4, 12.1, 13.8, 1.3, 2.1, 19.0, 0.615, 14.3, 0.4], '20220114-20220201'], [[97.5, 2.4, 3.0, 94.3, 26.7, 41.7, 46.1, 4.7, 19.2, 17.2, 13.2, 0.7, 1.2, 21.2, 0.276, 14.5, 0.351], '20220201-20220214'], [[96.9, 3.0, 4.1, 103.1, 24.2, 55.7, 56.3, 0.0, 18.7, 12.7, 11.3, 0.0, 2.0, 16.4, 0.448, 12.5, 0.438], '20220214-20220301'], [[97.5, 3.9, 0.6, 106.0, 24.5, 43.9, 50.3, 0.0, 10.8, 6.1, 9.5, 1.1, 1.5, 30.3, 0.368, 10.9, 0.357], '20220301-20220314'], [[97.5, 3.2, 4.2, 101.1, 32.4, 60.0, 61.3, 3.4, 16.6, 7.4, 17.2, 7.0, 1.4, 30.0, 0.5, 19.5, 0.429], '20220314-20220401']], ""['Appalachian', 'St.', 'SB']""]"
Jacob Davison,"[[[[80.0, 2.3, 7.1, 90.1, 34.2, 56.7, 59.6, 7.4, 11.0, 10.0, 29.6, 0.0, 4.0, 13.3, 0.167, 18.2, 0.556], '20211101-20211114'], [[63.8, 0.6, -4.5, 83.6, 28.8, 41.7, 43.5, 1.2, 12.6, 17.5, 17.2, 1.2, 1.2, 58.3, 0.409, 8.6, 0.286], '20211201-20211214']], ""['Cal', 'Poly', 'BW']""]"
Myles Cale,"[[[[60.0, 2.3, 12.8, 110.0, 25.1, 55.3, 52.6, 4.5, 18.5, 14.5, 8.6, 2.1, 6.6, 63.2, 0.462, 6.5, 0.5], '20211101-20211114'], [[53.3, 3.5, 8.6, 119.0, 13.2, 63.3, 60.9, 3.5, 6.9, 2.7, 13.6, 0.0, 5.4, 20.0, 0.833, 8.1, 0.333], '20211201-20211214'], [[67.5, 0.5, -3.7, 86.8, 17.2, 40.6, 38.3, 7.3, 10.6, 3.8, 6.3, 0.0, 1.1, 12.5, 0.5, 6.5, 0.167], '20211214-20220101'], [[60.0, 0.4, -3.4, 89.7, 16.7, 44.2, 45.5, 2.4, 10.8, 3.7, 13.8, 0.0, 2.3, 38.5, 0.412, 5.2, 0.333], '20220101-20220114'], [[75.0, 2.5, 3.3, 103.7, 21.4, 38.7, 46.1, 5.0, 12.1, 12.5, 12.1, 0.0, 2.6, 56.6, 0.371, 6.7, 0.278], '20220114-20220201'], [[75.0, 2.1, -0.2, 104.5, 17.2, 47.0, 49.0, 3.8, 8.4, 8.1, 14.7, 0.0, 2.0, 30.3, 0.381, 6.1, 0.417], '20220201-20220214'], [[74.4, 0.9, 0.0, 96.4, 15.4, 45.2, 45.4, 3.9, 9.1, 7.9, 13.3, 0.9, 2.5, 6.5, 0.444, 6.6, 0.308], '20220214-20220301'], [[90.6, 4.6, 7.3, 128.1, 14.8, 58.8, 59.3, 5.0, 8.5, 4.5, 5.9, 0.0, 3.5, 2.5, 0.593, 5.7, 0.385], '20220301-20220314'], [[87.5, 0.0, 1.0, 74.3, 23.2, 36.7, 36.7, 2.9, 4.4, 11.0, 7.6, 0.0, 1.8, 0.0, 0.111, 10.5, 0.5], '20220314-20220401']], ""['Seton', 'Hall', 'BE']""]"
Alex Arians,"[[[[77.5, 2.3, 5.3, 108.7, 15.6, 56.8, 62.4, 1.2, 15.4, 15.5, 24.4, 1.0, 2.2, 27.3, 0.357, 4.3, 0.625], '20211101-20211114'], [[70.8, 2.7, 3.0, 122.5, 14.0, 61.5, 66.8, 1.5, 14.1, 20.5, 24.7, 0.6, 0.9, 50.0, 0.588, 2.8, 0.444], '20211114-20211201'], [[47.5, -3.1, -10.5, 50.4, 6.7, 33.3, 33.3, 0.0, 0.0, 3.8, 43.5, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0], '20211201-20211214'], [[60.0, 1.5, 1.2, 115.9, 13.2, 57.1, 60.2, 0.0, 22.8, 10.3, 13.3, 0.0, 1.2, 14.3, 0.6, 3.5, 0.333], '20211214-20220101'], [[78.8, -1.3, -7.1, 87.5, 14.8, 36.7, 39.2, 0.0, 17.6, 6.5, 6.1, 0.0, 0.9, 40.0, 0.143, 7.2, 0.375], '20220101-20220114'], [[74.2, 2.7, 4.6, 128.4, 16.0, 67.0, 71.4, 0.0, 16.2, 11.7, 15.7, 0.6, 1.9, 27.3, 0.52, 5.9, 0.579], '20220114-20220201'], [[65.8, 1.2, -0.6, 108.9, 19.2, 64.3, 66.1, 2.0, 10.9, 10.0, 23.9, 1.3, 3.1, 9.5, 0.462, 6.1, 0.625], '20220201-20220214'], [[59.4, -0.6, -2.1, 95.1, 11.1, 40.9, 59.9, 0.0, 17.4, 1.4, 25.4, 3.6, 1.1, 109.1, 0.333, 1.1, 0.5], '20220214-20220301'], [[60.8, 1.1, -2.2, 110.6, 15.8, 44.1, 50.4, 3.5, 23.2, 8.8, 10.6, 0.0, 1.7, 35.3, 0.462, 3.4, 0.25], '20220301-20220314'], [[95.0, 4.0, 3.9, 114.3, 16.1, 61.1, 62.4, 0.0, 19.4, 12.6, 9.9, 0.0, 0.0, 33.3, 0.667, 4.8, 0.333], '20220314-20220401']], ""['South', 'Dakota', 'St.', 'Sum']""]"
Jaeden Zackery,"[[[[68.3, 2.3, 3.3, 111.9, 20.3, 62.5, 58.6, 1.6, 2.8, 26.4, 17.4, 0.0, 3.7, 50.0, 0.647, 2.1, 0.333], '20211101-20211114'], [[88.8, 3.2, 2.9, 116.2, 16.2, 61.2, 62.2, 1.1, 9.0, 15.2, 18.1, 0.0, 2.7, 34.7, 0.484, 5.3, 0.556], '20211114-20211201'], [[85.8, 0.7, 0.3, 87.7, 19.9, 48.1, 50.2, 0.0, 12.8, 19.0, 30.7, 1.3, 3.1, 14.8, 0.389, 5.5, 0.444], '20211201-20211214'], [[87.5, 2.0, -0.5, 101.4, 17.1, 59.5, 66.0, 1.9, 5.3, 15.1, 31.5, 0.0, 2.7, 47.6, 0.385, 4.3, 0.625], '20220101-20220114'], [[81.1, -1.4, -4.0, 75.1, 14.8, 35.9, 38.4, 3.2, 12.1, 9.9, 23.6, 1.0, 1.9, 21.7, 0.321, 4.8, 0.278], '20220114-20220201'], [[90.8, 3.1, 7.0, 109.9, 16.8, 44.8, 49.4, 4.0, 8.0, 20.6, 10.0, 1.0, 4.5, 17.2, 0.538, 9.0, 0.25], '20220201-20220214'], [[93.2, 5.9, 10.0, 135.3, 16.2, 67.0, 68.8, 1.9, 11.1, 16.9, 11.6, 1.2, 4.1, 16.0, 0.478, 8.5, 0.556], '20220214-20220301'], [[81.9, 2.7, 2.3, 109.9, 16.5, 68.2, 69.4, 0.8, 10.9, 13.3, 25.5, 0.0, 2.8, 51.5, 0.5, 5.3, 0.6], '20220301-20220314']], ""['Boston', 'College', 'ACC']""]"
Samba Diallo,"[[[[47.5, 2.3, 7.7, 129.7, 9.5, 33.3, 50.6, 9.4, 26.3, 10.1, 0.0, 0.0, 8.3, 66.7, 0.5, 2.7, 0.0], '20211101-20211114'], [[63.1, 1.8, -0.6, 111.0, 18.5, 57.1, 64.0, 9.4, 11.5, 2.0, 22.9, 0.0, 2.4, 71.4, 0.6, 3.6, 0.333], '20211114-20211201'], [[62.4, -1.5, -4.4, 78.6, 12.9, 17.9, 30.9, 4.7, 9.4, 9.2, 11.5, 1.4, 3.0, 57.1, 0.125, 4.4, 0.167], '20211201-20211214'], [[57.5, 4.2, 4.8, 149.6, 18.7, 54.5, 70.8, 10.5, 15.4, 4.1, 6.0, 0.0, 1.1, 127.3, 0.429, 4.5, 0.5], '20211214-20220101'], [[62.5, -1.2, 2.7, 79.3, 11.2, 25.0, 25.4, 6.7, 22.1, 14.3, 0.0, 0.0, 5.9, 100.0, 0.333, 1.9, 0.0], '20220101-20220114'], [[58.6, 0.5, -1.1, 97.8, 14.8, 42.6, 50.0, 7.6, 16.4, 8.0, 19.0, 0.0, 2.8, 70.4, 0.5, 2.5, 0.143], '20220114-20220201'], [[59.0, 0.0, -3.6, 104.4, 8.8, 44.1, 44.6, 8.9, 8.9, 3.0, 10.9, 0.0, 2.4, 11.8, 0.5, 2.4, 0.2], '20220201-20220214'], [[62.0, -1.2, -3.6, 77.0, 14.2, 36.4, 43.0, 5.0, 18.8, 5.1, 29.1, 0.0, 3.7, 45.5, 0.313, 2.8, 0.333], '20220214-20220301'], [[72.5, 0.8, 1.1, 94.3, 16.7, 53.3, 58.2, 7.1, 17.2, 12.0, 32.4, 0.0, 5.4, 66.7, 0.5, 3.4, 0.4], '20220301-20220314']], ""['Manhattan', 'MAAC']""]"
Efe Odigie,"[[[[55.0, 2.3, 1.1, 94.4, 34.0, 55.0, 54.6, 5.7, 0.0, 0.0, 16.0, 0.0, 5.5, 40.0, 0.444, 2.7, 1.0], '20211101-20211114'], [[55.9, 1.0, -2.4, 90.9, 29.2, 46.3, 50.3, 10.3, 20.7, 9.5, 20.5, 1.1, 0.5, 25.9, 0.44, 1.8, 0.5], '20211114-20211201'], [[53.3, 1.0, -4.4, 92.1, 30.2, 52.0, 53.8, 18.6, 20.0, 10.3, 29.6, 1.6, 0.0, 40.0, 0.542, 0.9, 0.0], '20211201-20211214'], [[50.0, 1.6, -0.8, 99.5, 27.6, 44.8, 51.9, 8.8, 15.9, 18.2, 21.7, 1.3, 0.0, 48.3, 0.448, 0.0, 0.0], '20211214-20220101'], [[72.5, 1.4, -1.6, 88.1, 29.7, 35.7, 50.0, 7.1, 18.0, 15.3, 28.6, 1.3, 2.1, 67.9, 0.357, 0.0, 0.0], '20220101-20220114'], [[58.8, 0.8, -1.8, 87.8, 27.6, 46.8, 52.5, 7.5, 33.5, 20.6, 30.9, 1.3, 0.6, 41.9, 0.464, 1.8, 0.333], '20220114-20220201'], [[65.6, 1.9, 0.5, 96.5, 29.2, 54.1, 61.7, 4.5, 19.2, 11.2, 29.4, 1.1, 3.4, 56.8, 0.571, 1.1, 0.0], '20220201-20220214'], [[59.4, 2.1, 0.2, 99.4, 28.5, 43.6, 50.9, 10.1, 35.8, 11.3, 18.3, 1.2, 0.0, 33.3, 0.459, 1.3, 0.0], '20220214-20220301'], [[72.5, 1.4, 0.5, 94.5, 28.1, 39.1, 45.8, 13.6, 22.6, 5.4, 15.2, 3.8, 2.1, 39.1, 0.429, 2.1, 0.0], '20220301-20220314'], [[62.5, 3.6, 3.8, 142.5, 10.2, 87.5, 87.5, 11.4, 30.3, 8.8, 21.8, 4.2, 2.1, 0.0, 0.667, 2.2, 1.0], '20220314-20220401']], ""['Troy', 'SB']""]"
Kendall Brown,"[[[[42.5, 2.3, 11.9, 129.2, 27.3, 62.5, 65.7, 6.2, 8.7, 10.1, 12.2, 0.0, 6.7, 50.0, 0.625, 0.0, 0.0], '20211101-20211114'], [[63.3, 5.1, 15.6, 141.0, 18.4, 77.6, 77.2, 5.6, 11.7, 17.8, 16.0, 2.3, 3.3, 20.4, 0.744, 2.2, 0.667], '20211114-20211201'], [[53.8, 0.5, -1.6, 98.3, 18.4, 58.3, 60.1, 7.9, 4.7, 0.0, 30.6, 0.0, 1.4, 8.3, 0.7, 2.8, 0.0], '20211201-20211214'], [[63.8, 4.0, 6.6, 133.9, 17.4, 69.6, 69.8, 9.4, 13.9, 6.1, 12.4, 2.0, 1.6, 53.6, 0.72, 1.6, 0.333], '20211214-20220101'], [[68.1, 1.9, 3.4, 102.1, 13.5, 50.0, 51.5, 4.8, 13.9, 16.0, 27.9, 1.0, 1.6, 16.7, 0.563, 1.1, 0.0], '20220101-20220114'], [[72.1, 2.6, 5.4, 109.4, 16.1, 53.4, 61.5, 9.8, 20.8, 12.6, 28.0, 0.7, 2.4, 55.2, 0.609, 2.1, 0.167], '20220114-20220201'], [[77.5, 3.0, 6.5, 107.2, 17.5, 51.7, 50.1, 10.1, 15.0, 8.9, 14.3, 2.1, 2.5, 6.9, 0.545, 4.4, 0.286], '20220201-20220214'], [[72.7, 2.3, 3.6, 97.7, 18.1, 52.9, 56.0, 2.3, 13.0, 14.8, 24.5, 2.0, 1.2, 38.2, 0.462, 3.2, 0.5], '20220214-20220301'], [[77.5, 4.0, 3.4, 108.3, 20.5, 71.4, 68.2, 10.3, 13.3, 13.1, 28.6, 2.0, 0.0, 42.9, 0.636, 2.9, 0.667], '20220301-20220314'], [[56.5, 0.9, 1.1, 100.9, 14.3, 36.4, 38.8, 11.1, 7.4, 6.8, 8.3, 0.0, 3.6, 36.4, 0.667, 5.9, 0.0], '20220314-20220401']], ""['Baylor', 'B12']""]"
"Kenneth Lofton,","[[[[61.3, 2.3, 0.9, 101.0, 27.3, 50.0, 50.7, 15.0, 17.9, 4.6, 12.3, 0.0, 1.1, 77.8, 0.6, 3.4, 0.0], '20211101-20211114'], [[67.5, 6.5, 10.7, 130.7, 36.8, 66.7, 68.2, 27.9, 24.7, 21.0, 15.4, 3.6, 2.1, 52.9, 0.694, 1.0, 0.0], '20211114-20211201'], [[61.7, 5.1, 9.3, 113.2, 39.5, 58.5, 60.9, 17.3, 29.5, 14.3, 15.3, 3.0, 1.5, 21.3, 0.605, 3.0, 0.25], '20211201-20211214'], [[65.0, 3.1, 6.7, 103.2, 30.3, 51.7, 55.9, 10.4, 20.0, 20.7, 19.1, 2.8, 2.9, 62.1, 0.556, 1.4, 0.0], '20211214-20220101'], [[71.9, 2.2, 2.9, 96.9, 31.2, 40.4, 44.5, 15.0, 36.2, 21.0, 16.1, 3.8, 2.5, 51.1, 0.413, 0.5, 0.0], '20220101-20220114'], [[72.5, 5.4, 9.6, 111.7, 39.8, 57.1, 61.2, 10.9, 28.7, 29.1, 18.1, 2.9, 2.6, 53.6, 0.571, 0.0, 0.0], '20220114-20220201'], [[73.3, 5.4, 11.1, 117.1, 35.7, 48.5, 59.3, 12.5, 35.3, 37.9, 17.9, 1.5, 5.1, 76.5, 0.469, 1.3, 0.5], '20220201-20220214'], [[68.8, 1.2, 1.6, 85.6, 32.5, 52.4, 49.4, 9.6, 32.0, 30.2, 26.8, 2.0, 2.1, 43.9, 0.526, 1.5, 0.333], '20220214-20220301'], [[70.8, 3.7, 5.2, 101.8, 35.1, 52.7, 56.9, 11.6, 28.0, 26.3, 24.3, 0.7, 1.4, 30.1, 0.529, 1.1, 0.333], '20220301-20220314']], ""['Jr.', 'Louisiana', 'Tech', 'CUSA']""]"
Taeshon Cherry,"[[[[45.0, 2.3, 7.3, 135.4, 14.7, 50.0, 55.9, 7.1, 26.5, 19.6, 11.7, 0.0, 3.4, 25.0, 0.333, 8.6, 0.4], '20211101-20211114'], [[40.8, 0.5, -1.2, 91.3, 24.6, 28.8, 32.3, 9.3, 10.9, 11.0, 0.0, 1.9, 4.7, 15.4, 0.6, 18.7, 0.063], '20211201-20211214'], [[42.5, -0.4, -4.9, 80.1, 19.4, 31.8, 30.5, 5.7, 9.7, 23.0, 18.3, 0.0, 0.0, 9.1, 0.4, 10.7, 0.167], '20211214-20220101'], [[51.9, 1.9, 9.3, 119.3, 13.6, 58.8, 60.5, 4.8, 9.9, 11.8, 15.4, 3.8, 3.5, 35.3, 0.5, 6.3, 0.444], '20220201-20220214'], [[43.1, 0.5, -0.1, 99.8, 15.2, 50.0, 48.6, 7.5, 11.8, 8.5, 17.2, 0.0, 2.7, 6.3, 0.5, 10.5, 0.333], '20220214-20220301'], [[43.1, 0.1, -2.3, 89.2, 15.5, 31.6, 35.1, 9.2, 9.3, 5.5, 11.4, 1.6, 2.6, 10.5, 0.333, 8.8, 0.2], '20220301-20220314']], ""['Grand', 'Canyon', 'WAC']""]"
Kmani Doughty,"[[[[42.5, 2.2, 13.6, 112.7, 24.9, 87.5, 90.9, 7.6, 7.4, 27.8, 39.1, 0.0, 9.7, 50.0, 0.667, 3.2, 1.0], '20211101-20211114'], [[40.0, 0.8, 0.4, 111.6, 18.9, 61.5, 66.2, 7.4, 13.0, 3.4, 21.7, 0.0, 4.2, 46.2, 0.5, 3.1, 0.667], '20220214-20220301'], [[67.5, 2.0, -2.6, 111.8, 17.0, 12.5, 42.4, 9.3, 12.0, 0.0, 0.0, 0.0, 1.8, 100.0, 0.143, 1.9, 0.0], '20220314-20220401']], ""['New', 'Orleans', 'Slnd']""]"
Dylan O'Hearn,"[[[[87.5, 2.2, -2.4, 101.5, 25.7, 55.9, 67.1, 5.4, 8.8, 7.1, 32.1, 0.0, 0.8, 94.1, 0.286, 8.3, 0.5], '20211101-20211114'], [[91.5, 1.8, -2.7, 96.9, 25.0, 51.0, 55.8, 1.5, 5.0, 18.7, 20.0, 0.0, 0.4, 41.2, 0.471, 13.1, 0.353], '20211114-20211201'], [[91.5, 3.1, 0.8, 101.4, 28.8, 44.2, 50.8, 2.6, 6.8, 20.2, 10.5, 1.0, 1.5, 36.5, 0.423, 13.1, 0.308], '20211201-20211214'], [[90.6, 0.3, -5.9, 96.6, 17.1, 55.3, 55.7, 0.9, 7.3, 5.3, 17.0, 0.8, 0.8, 13.2, 0.45, 7.5, 0.444], '20220101-20220114'], [[90.0, -1.5, -7.2, 80.8, 14.8, 41.5, 42.0, 3.6, 6.1, 7.0, 20.1, 1.4, 0.0, 9.8, 0.154, 9.2, 0.357], '20220114-20220201'], [[84.4, -0.7, -7.1, 88.9, 15.1, 50.0, 48.6, 0.9, 11.1, 4.8, 15.4, 0.0, 0.0, 12.9, 0.385, 8.4, 0.389], '20220201-20220214'], [[50.5, -3.9, -12.4, 56.7, 18.6, 16.7, 26.1, 1.1, 14.0, 9.8, 19.5, 1.1, 0.6, 58.3, 0.059, 4.2, 0.286], '20220214-20220301']], ""['NJIT', 'AE']""]"
PJ Hall,"[[[[70.0, 2.2, 5.0, 104.2, 23.5, 83.3, 75.1, 7.1, 23.8, 4.4, 30.5, 4.1, 1.0, 116.7, 0.667, 6.2, 0.667], '20211101-20211114'], [[56.3, 3.8, 7.9, 119.8, 27.6, 56.8, 57.4, 7.6, 14.5, 18.1, 6.5, 5.8, 0.4, 9.1, 0.6, 7.2, 0.313], '20211114-20211201'], [[81.6, 4.4, -1.2, 114.9, 26.9, 43.9, 54.0, 9.2, 21.8, 9.5, 13.3, 2.7, 0.6, 41.5, 0.536, 7.8, 0.154], '20211201-20211214'], [[73.3, 2.6, 3.1, 102.1, 25.2, 41.0, 44.7, 6.3, 19.1, 9.3, 5.4, 9.6, 1.4, 30.8, 0.406, 4.7, 0.286], '20211214-20220101'], [[76.7, 2.6, 3.1, 95.1, 29.6, 49.0, 49.0, 3.9, 15.8, 18.1, 13.5, 5.6, 0.7, 0.0, 0.528, 8.0, 0.25], '20220101-20220114'], [[80.0, 2.4, -0.4, 96.2, 27.0, 52.1, 55.3, 5.4, 17.9, 10.9, 20.4, 1.9, 0.9, 31.3, 0.514, 5.0, 0.364], '20220114-20220201'], [[71.5, 4.6, 8.6, 107.3, 32.9, 52.7, 56.3, 9.0, 15.0, 15.8, 12.6, 8.2, 2.5, 21.3, 0.538, 4.1, 0.3], '20220201-20220214'], [[47.9, 3.8, 7.6, 105.5, 33.6, 56.3, 59.5, 9.6, 19.3, 18.8, 18.6, 10.2, 1.6, 43.8, 0.577, 4.7, 0.333], '20220301-20220314']], ""['Clemson', 'ACC']""]"
